,"['Accurate Color Representation', 'Blue/Green Color Cast']_1","['Accurate Color Representation', 'Blue/Green Color Cast']_2","['Backlit Subjects', 'Frontlit Subjects']_1","['Backlit Subjects', 'Frontlit Subjects']_2","['Soft Focus', 'Sharp Detail']_1","['Soft Focus', 'Sharp Detail']_2","['Wide Angle', 'Macro']_1","['Wide Angle', 'Macro']_2","['Underexposed', 'Overexposed']_1","['Underexposed', 'Overexposed']_2","['Shallow Depth of Field', 'Deep Depth of Field']_1","['Shallow Depth of Field', 'Deep Depth of Field']_2","['High ISO Noise', 'Low ISO Clarity']_1","['High ISO Noise', 'Low ISO Clarity']_2","['Filtered Light', 'Direct Light']_1","['Filtered Light', 'Direct Light']_2","['Dynamic Movement', 'Static Calm']_1","['Dynamic Movement', 'Static Calm']_2","['Clarity', 'Murkiness']_1","['Clarity', 'Murkiness']_2","['Textured Surfaces', 'Smooth Surfaces']_1","['Textured Surfaces', 'Smooth Surfaces']_2","['Top-Down View', 'Eye-Level View']_1","['Top-Down View', 'Eye-Level View']_2","['Natural Ambient Light', 'Artificial Light']_1","['Natural Ambient Light', 'Artificial Light']_2","['Unaltered Colors', 'Color Enhanced']_1","['Unaltered Colors', 'Color Enhanced']_2","['Organic Shapes', 'Geometric Structures']_1","['Organic Shapes', 'Geometric Structures']_2","['Silhouetted', 'Illuminated Subjects']_1","['Silhouetted', 'Illuminated Subjects']_2","['Foreground Interest', 'Background Dominance']_1","['Foreground Interest', 'Background Dominance']_2"
./uieb_dataset/raw-890/190_img_.png,0.1561,0.8438,0.1384,0.8613,0.662,0.3381,0.8457,0.154,0.626,0.3738,0.1384,0.8613,0.0995,0.9004,0.331,0.669,0.1366,0.8633,0.637,0.363,0.6,0.4,0.604,0.396,0.854,0.1461,0.842,0.1582,0.22,0.78,0.551,0.4495,0.971,0.02887
./uieb_dataset/raw-890/872_img_.png,0.1225,0.8774,0.3276,0.6724,0.5195,0.4805,0.9756,0.02443,0.3345,0.6655,0.07806,0.922,0.2974,0.7026,0.1646,0.8354,0.82,0.18,0.8105,0.1896,0.11597,0.8843,0.562,0.4377,0.7827,0.2173,0.551,0.4495,0.1366,0.8633,0.655,0.3452,0.3557,0.644
./uieb_dataset/raw-890/419_img_.png,0.0888,0.911,0.1919,0.808,0.2069,0.793,0.9536,0.0464,0.4072,0.593,0.01799,0.982,0.4883,0.5117,0.637,0.363,0.03845,0.9614,0.4727,0.5273,0.1384,0.8613,0.725,0.2751,0.5117,0.4883,0.3074,0.693,0.05185,0.948,0.1603,0.84,0.3108,0.6895
./uieb_dataset/raw-890/832_img_.png,0.05664,0.9434,0.2974,0.7026,0.693,0.3074,0.8857,0.1144,0.915,0.0851,0.1294,0.8706,0.07477,0.9253,0.662,0.3381,0.055,0.945,0.929,0.07056,0.8823,0.11755,0.539,0.461,0.895,0.1052,0.6113,0.3887,0.4226,0.5776,0.2598,0.74,0.9897,0.01049
./uieb_dataset/raw-890/460_img_.png,0.2659,0.734,0.291,0.709,0.1023,0.8975,0.596,0.4036,0.4883,0.5117,0.1242,0.876,0.0656,0.9346,0.593,0.4072,0.02718,0.9727,0.916,0.08386,0.539,0.461,0.788,0.212,0.907,0.0927,0.4148,0.585,0.06097,0.939,0.6074,0.3923,0.696,0.304
./uieb_dataset/raw-890/360_img_.png,0.055,0.945,0.2751,0.725,0.269,0.731,0.596,0.4036,0.6406,0.3594,0.04272,0.9575,0.4187,0.5815,0.1422,0.858,0.7124,0.2878,0.6074,0.3923,0.07477,0.9253,0.693,0.3074,0.6226,0.3774,0.5737,0.4263,0.10376,0.8965,0.74,0.2598,0.5,0.5
./uieb_dataset/raw-890/499_img_.png,0.15,0.85,0.2451,0.755,0.3452,0.655,0.589,0.4111,0.396,0.604,0.07056,0.929,0.2147,0.785,0.22,0.78,0.824,0.1755,0.9546,0.04535,0.1779,0.8223,0.5156,0.4844,0.86,0.1404,0.5117,0.4883,0.094,0.906,0.3738,0.626,0.3887,0.6113
./uieb_dataset/raw-890/141_img_.png,0.171,0.829,0.3074,0.693,0.85,0.15,0.8706,0.1294,0.746,0.254,0.1896,0.8105,0.03906,0.961,0.4263,0.5737,0.0827,0.9175,0.7905,0.2095,0.669,0.331,0.558,0.4417,0.893,0.1067,0.8613,0.1384,0.1561,0.8438,0.4495,0.551,0.979,0.02097
./uieb_dataset/raw-890/207_img_.png,0.0995,0.9004,0.1848,0.8154,0.6826,0.3174,0.85,0.15,0.731,0.269,0.2338,0.766,0.05032,0.9497,0.4688,0.5312,0.07367,0.9263,0.7827,0.2173,0.831,0.1688,0.593,0.4072,0.9033,0.0967,0.793,0.2069,0.2366,0.7637,0.12085,0.879,0.9927,0.00746
./uieb_dataset/raw-890/348_img_.png,0.1624,0.8374,0.2255,0.7744,0.2568,0.743,0.82,0.18,0.1779,0.8223,0.03114,0.9688,0.1993,0.801,0.596,0.4036,0.02556,0.9746,0.562,0.4377,0.2659,0.734,0.8335,0.1666,0.637,0.363,0.496,0.504,0.01883,0.981,0.596,0.4036,0.363,0.637
./uieb_dataset/raw-890/65_img_.png,0.0863,0.9136,0.1919,0.808,0.008316,0.9917,0.9033,0.0967,0.7153,0.2847,0.2173,0.7827,0.1404,0.86,0.2847,0.7153,0.1277,0.8726,0.8438,0.1561,0.5547,0.4456,0.8354,0.1646,0.6514,0.3486,0.803,0.1968,0.07056,0.929,0.3208,0.679,0.9355,0.06464
./uieb_dataset/raw-890/100_img_.png,0.2018,0.7983,0.2783,0.7217,0.02518,0.9746,0.772,0.2281,0.171,0.829,0.1009,0.899,0.2043,0.796,0.2659,0.734,0.1348,0.865,0.3276,0.6724,0.2878,0.7124,0.907,0.0927,0.696,0.304,0.6514,0.3486,0.2173,0.7827,0.07104,0.9287,0.758,0.2422
./uieb_dataset/raw-890/328_img_.png,0.055,0.945,0.496,0.504,0.929,0.07056,0.6826,0.3174,0.434,0.566,0.269,0.731,0.0827,0.9175,0.5776,0.4226,0.539,0.461,0.686,0.314,0.4688,0.5312,0.699,0.3008,0.895,0.1052,0.9263,0.07367,0.3887,0.6113,0.0575,0.9424,0.899,0.1009
./uieb_dataset/raw-890/857_img_.png,0.03021,0.9697,0.1603,0.84,0.0346,0.9653,0.803,0.1968,0.881,0.1192,0.03516,0.965,0.4036,0.596,0.3008,0.699,0.1442,0.856,0.4036,0.596,0.676,0.3242,0.9634,0.03677,0.693,0.3074,0.734,0.2659,0.551,0.4495,0.2783,0.7217,0.9585,0.04147
./uieb_dataset/raw-890/301_img_.png,0.3774,0.6226,0.4922,0.508,0.4844,0.5156,0.0637,0.9365,0.1481,0.852,0.154,0.8457,0.1366,0.8633,0.543,0.457,0.4805,0.5195,0.8687,0.1312,0.3887,0.6113,0.655,0.3452,0.8843,0.11597,0.693,0.3074,0.1225,0.8774,0.593,0.4072,0.2942,0.7056
./uieb_dataset/raw-890/193_img_.png,0.03162,0.9683,0.434,0.566,0.1366,0.8633,0.8916,0.1082,0.2147,0.785,0.05032,0.9497,0.2878,0.7124,0.626,0.3738,0.1561,0.8438,0.461,0.539,0.637,0.363,0.11755,0.8823,0.7056,0.2942,0.626,0.3738,0.3242,0.676,0.1779,0.8223,0.8916,0.1082
./uieb_dataset/raw-890/10945.png,0.6895,0.3108,0.4805,0.5195,0.796,0.2043,0.785,0.2147,0.2394,0.7607,0.03516,0.965,0.2451,0.755,0.3381,0.662,0.1733,0.8267,0.04083,0.959,0.0901,0.9097,0.3242,0.676,0.8354,0.1646,0.709,0.291,0.7744,0.2255,0.922,0.07806,0.539,0.461
./uieb_dataset/raw-890/881_img_.png,0.363,0.637,0.2598,0.74,0.272,0.728,0.969,0.03067,0.662,0.3381,0.0496,0.95,0.08386,0.916,0.3557,0.644,0.02887,0.971,0.731,0.269,0.4111,0.589,0.725,0.2751,0.905,0.09534,0.543,0.457,0.1848,0.8154,0.8916,0.1082,0.813,0.1871
./uieb_dataset/raw-890/2677.png,0.22,0.78,0.5156,0.4844,0.1312,0.8687,0.74,0.2598,0.801,0.1993,0.15,0.85,0.4922,0.508,0.1779,0.8223,0.3774,0.6226,0.3923,0.6074,0.02676,0.973,0.953,0.04672,0.4111,0.589,0.734,0.2659,0.535,0.4648,0.2394,0.7607,0.796,0.2043
./uieb_dataset/raw-890/566_img_.png,0.566,0.434,0.5815,0.4187,0.9575,0.04272,0.8223,0.1779,0.0914,0.9087,0.2783,0.7217,0.1023,0.8975,0.461,0.539,0.788,0.212,0.655,0.3452,0.4456,0.5547,0.4417,0.558,0.938,0.0619,0.9185,0.08154,0.566,0.434,0.02931,0.9707,0.6226,0.3774
./uieb_dataset/raw-890/720_img_.png,0.2598,0.74,0.3738,0.626,0.593,0.4072,0.97,0.02975,0.8774,0.1225,0.04813,0.9517,0.1242,0.876,0.4072,0.593,0.11597,0.8843,0.858,0.1422,0.381,0.6187,0.5117,0.4883,0.879,0.12085,0.6724,0.3276,0.171,0.829,0.848,0.152,0.8105,0.1896
./uieb_dataset/raw-890/24_img_.png,0.3074,0.693,0.508,0.4922,0.9575,0.04272,0.4688,0.5312,0.3923,0.6074,0.1993,0.801,0.1582,0.842,0.3557,0.644,0.734,0.2659,0.8267,0.1733,0.3486,0.6514,0.251,0.749,0.9136,0.0863,0.9253,0.07477,0.4648,0.535,0.1646,0.8354,0.749,0.251
./uieb_dataset/raw-890/92_img_.png,0.396,0.604,0.3887,0.6113,0.6333,0.3667,0.2568,0.743,0.9326,0.06757,0.2783,0.7217,0.04272,0.9575,0.4417,0.558,0.11597,0.8843,0.7188,0.2815,0.8965,0.10376,0.758,0.2422,0.852,0.1481,0.7373,0.263,0.4036,0.596,0.2281,0.772,0.9683,0.03162
./uieb_dataset/raw-890/571_img_.png,0.0851,0.915,0.2659,0.734,0.15,0.85,0.9526,0.04742,0.709,0.291,0.2974,0.7026,0.0637,0.9365,0.3276,0.6724,0.11127,0.8887,0.604,0.396,0.4302,0.57,0.9316,0.06854,0.589,0.4111,0.758,0.2422,0.2783,0.7217,0.1688,0.831,0.937,0.0628
./uieb_dataset/raw-890/196_img_.png,0.08154,0.9185,0.2173,0.7827,0.5737,0.4263,0.785,0.2147,0.693,0.3074,0.1871,0.813,0.1052,0.895,0.5737,0.4263,0.0827,0.9175,0.84,0.1603,0.8687,0.1312,0.5195,0.4805,0.9136,0.0863,0.7607,0.2394,0.152,0.848,0.1666,0.8335,0.9834,0.01666
./uieb_dataset/raw-890/62_img_.png,0.686,0.314,0.4534,0.547,0.921,0.0792,0.9336,0.0666,0.251,0.749,0.3594,0.6406,0.04337,0.9565,0.78,0.22,0.02596,0.974,0.911,0.0888,0.4495,0.551,0.4534,0.547,0.9126,0.0876,0.9136,0.0863,0.669,0.331,0.03308,0.967,0.9614,0.03845
./uieb_dataset/raw-890/425_img_.png,0.2095,0.7905,0.3108,0.6895,0.434,0.566,0.942,0.05835,0.746,0.254,0.0851,0.915,0.2281,0.772,0.6074,0.3923,0.1023,0.8975,0.7607,0.2394,0.4417,0.558,0.314,0.686,0.8613,0.1384,0.5776,0.4226,0.2451,0.755,0.7153,0.2847,0.801,0.1993
./uieb_dataset/raw-890/315_img_.png,0.2338,0.766,0.1943,0.8057,0.06757,0.9326,0.1277,0.8726,0.2006,0.7993,0.01744,0.9824,0.5776,0.4226,0.543,0.457,0.07697,0.923,0.858,0.1422,0.4148,0.585,0.8916,0.1082,0.637,0.363,0.4534,0.547,0.0967,0.9033,0.2451,0.755,0.6074,0.3923
./uieb_dataset/raw-890/356_img_.png,0.12085,0.879,0.3074,0.693,0.593,0.4072,0.6724,0.3276,0.4727,0.5273,0.0628,0.937,0.1646,0.8354,0.4226,0.5776,0.1968,0.803,0.902,0.0981,0.3452,0.655,0.6226,0.3774,0.734,0.2659,0.5312,0.4688,0.0792,0.921,0.7744,0.2255,0.785,0.2147
./uieb_dataset/raw-890/336_img_.png,0.3523,0.648,0.3774,0.6226,0.4456,0.5547,0.562,0.4377,0.1968,0.803,0.06097,0.939,0.154,0.8457,0.4148,0.585,0.4377,0.562,0.8354,0.1646,0.385,0.615,0.4844,0.5156,0.854,0.1461,0.589,0.4111,0.1755,0.824,0.4844,0.5156,0.63,0.37
./uieb_dataset/raw-890/150_img_.png,0.0792,0.921,0.2043,0.796,0.9316,0.06854,0.842,0.1582,0.662,0.3381,0.1755,0.824,0.044,0.956,0.4263,0.5737,0.03568,0.9644,0.907,0.0927,0.4495,0.551,0.3416,0.658,0.8457,0.154,0.8267,0.1733,0.1348,0.865,0.6,0.4,0.985,0.01495
./uieb_dataset/raw-890/633_img_.png,0.126,0.874,0.3008,0.699,0.539,0.461,0.604,0.396,0.772,0.2281,0.2147,0.785,0.1919,0.808,0.669,0.331,0.1384,0.8613,0.626,0.3738,0.7773,0.2227,0.5815,0.4187,0.9126,0.0876,0.755,0.2451,0.1779,0.8223,0.1943,0.8057,0.8774,0.1225
./uieb_dataset/raw-890/732_img_.png,0.0927,0.907,0.461,0.539,0.3923,0.6074,0.9365,0.0637,0.743,0.2568,0.1242,0.876,0.0542,0.946,0.1422,0.858,0.604,0.396,0.9385,0.06143,0.3774,0.6226,0.772,0.2281,0.879,0.12085,0.3345,0.6655,0.269,0.731,0.2227,0.7773,0.988,0.01243
./uieb_dataset/raw-890/533_img_.png,0.2422,0.758,0.22,0.78,0.1824,0.8174,0.7983,0.2018,0.749,0.251,0.0601,0.94,0.2394,0.7607,0.3008,0.699,0.2227,0.7773,0.766,0.2338,0.749,0.251,0.9326,0.06757,0.865,0.1348,0.662,0.3381,0.2451,0.755,0.07263,0.9272,0.856,0.1442
./uieb_dataset/raw-890/887_img_.png,0.2069,0.793,0.2281,0.772,0.2366,0.7637,0.604,0.396,0.583,0.4167,0.05582,0.9443,0.1348,0.865,0.381,0.6187,0.921,0.0792,0.941,0.0592,0.363,0.637,0.3174,0.6826,0.8687,0.1312,0.562,0.4377,0.02065,0.9795,0.4187,0.5815,0.4766,0.5234
./uieb_dataset/raw-890/786_img_.png,0.03516,0.965,0.4922,0.508,0.8843,0.11597,0.942,0.05835,0.923,0.07697,0.07263,0.9272,0.1067,0.893,0.5273,0.4727,0.2255,0.7744,0.9365,0.0637,0.2173,0.7827,0.1896,0.8105,0.7983,0.2018,0.3381,0.662,0.07697,0.923,0.2942,0.7056,0.824,0.1755
./uieb_dataset/raw-890/413_img_.png,0.1404,0.86,0.2847,0.7153,0.3108,0.6895,0.8633,0.1366,0.8774,0.1225,0.1052,0.895,0.1688,0.831,0.658,0.3416,0.2227,0.7773,0.953,0.04672,0.5737,0.4263,0.434,0.566,0.887,0.1128,0.755,0.2451,0.5273,0.4727,0.2783,0.7217,0.887,0.1128
./uieb_dataset/raw-890/469_img_.png,0.1461,0.854,0.4534,0.547,0.899,0.1009,0.962,0.0379,0.655,0.3452,0.18,0.82,0.1192,0.881,0.457,0.543,0.1896,0.8105,0.728,0.272,0.589,0.4111,0.363,0.637,0.9424,0.0575,0.89,0.1097,0.4377,0.562,0.4302,0.57,0.9473,0.0526
./uieb_dataset/raw-890/490_img_.png,0.1277,0.8726,0.4263,0.5737,0.2751,0.725,0.881,0.1192,0.508,0.4922,0.07697,0.923,0.1968,0.803,0.824,0.1755,0.04535,0.9546,0.6113,0.3887,0.8174,0.1824,0.615,0.385,0.693,0.3074,0.6655,0.3345,0.231,0.769,0.1993,0.801,0.8374,0.1624
./uieb_dataset/raw-890/56_img_.png,0.07263,0.9272,0.2783,0.7217,0.593,0.4072,0.9126,0.0876,0.842,0.1582,0.212,0.788,0.0534,0.947,0.6074,0.3923,0.06097,0.939,0.881,0.1192,0.6514,0.3486,0.4534,0.547,0.881,0.1192,0.8857,0.1144,0.1582,0.842,0.1779,0.8223,0.9854,0.01473
./uieb_dataset/raw-890/845_img_.png,0.18,0.82,0.4072,0.593,0.658,0.3416,0.9326,0.06757,0.7905,0.2095,0.1009,0.899,0.1404,0.86,0.644,0.3557,0.06097,0.939,0.725,0.2751,0.679,0.3208,0.6655,0.3345,0.8857,0.1144,0.8857,0.1144,0.385,0.615,0.4495,0.551,0.929,0.07056
./uieb_dataset/raw-890/515_img_.png,0.04272,0.9575,0.2422,0.758,0.676,0.3242,0.7773,0.2227,0.728,0.272,0.05835,0.942,0.291,0.709,0.363,0.637,0.4226,0.5776,0.9355,0.06464,0.3738,0.626,0.842,0.1582,0.5815,0.4187,0.686,0.314,0.02443,0.9756,0.3108,0.6895,0.385,0.615
./uieb_dataset/raw-890/166_img_.png,0.07263,0.9272,0.2281,0.772,0.7983,0.2018,0.3108,0.6895,0.749,0.251,0.2227,0.7773,0.04742,0.9526,0.562,0.4377,0.0804,0.9194,0.9614,0.03845,0.8374,0.1624,0.6655,0.3345,0.8457,0.154,0.902,0.0981,0.3174,0.6826,0.1348,0.865,0.9917,0.008316
./uieb_dataset/raw-890/635_img_.png,0.1646,0.8354,0.4377,0.562,0.551,0.4495,0.9194,0.0804,0.785,0.2147,0.0851,0.915,0.1733,0.8267,0.314,0.686,0.496,0.504,0.8613,0.1384,0.2974,0.7026,0.566,0.434,0.8374,0.1624,0.8174,0.1824,0.03308,0.967,0.6655,0.3345,0.746,0.254
./uieb_dataset/raw-890/479_img_.png,0.3345,0.6655,0.63,0.37,0.9688,0.03114,0.9424,0.0575,0.4727,0.5273,0.381,0.6187,0.07697,0.923,0.615,0.385,0.0542,0.946,0.842,0.1582,0.37,0.63,0.3208,0.679,0.9736,0.02635,0.9272,0.07263,0.5195,0.4805,0.154,0.8457,0.9136,0.0863
./uieb_dataset/raw-890/798_img_.png,0.3074,0.693,0.4263,0.5737,0.1688,0.831,0.923,0.07697,0.5776,0.4226,0.0666,0.9336,0.0827,0.9175,0.3594,0.6406,0.04602,0.954,0.6514,0.3486,0.4036,0.596,0.363,0.637,0.725,0.2751,0.63,0.37,0.1242,0.876,0.637,0.363,0.8223,0.1779
./uieb_dataset/raw-890/219_img_.png,0.01854,0.9814,0.3774,0.6226,0.1968,0.803,0.1461,0.854,0.9614,0.03845,0.3345,0.6655,0.08386,0.916,0.457,0.543,0.1192,0.881,0.7744,0.2255,0.8335,0.1666,0.63,0.37,0.82,0.18,0.696,0.304,0.769,0.231,0.1009,0.899,0.994,0.006004
./uieb_dataset/raw-890/841.png,0.1009,0.899,0.655,0.3452,0.3594,0.6406,0.74,0.2598,0.4805,0.5195,0.04742,0.9526,0.457,0.543,0.4844,0.5156,0.2942,0.7056,0.3074,0.693,0.0511,0.9487,0.535,0.4648,0.7026,0.2974,0.7607,0.2394,0.8154,0.1848,0.3108,0.6895,0.2815,0.7188
./uieb_dataset/raw-890/416_img_.png,0.251,0.749,0.1561,0.8438,0.1067,0.893,0.86,0.1404,0.626,0.3738,0.03162,0.9683,0.1919,0.808,0.212,0.788,0.0876,0.9126,0.8633,0.1366,0.1561,0.8438,0.6333,0.3667,0.772,0.2281,0.496,0.504,0.0914,0.9087,0.231,0.769,0.508,0.4922
./uieb_dataset/raw-890/201_img_.png,0.385,0.615,0.171,0.829,0.396,0.604,0.899,0.1009,0.693,0.3074,0.1348,0.865,0.04886,0.951,0.5117,0.4883,0.0619,0.938,0.856,0.1442,0.895,0.1052,0.4534,0.547,0.89,0.1097,0.8223,0.1779,0.269,0.731,0.2281,0.772,0.9834,0.0164
./uieb_dataset/raw-890/1660.png,0.4727,0.5273,0.6826,0.3174,0.1277,0.8726,0.596,0.4036,0.746,0.254,0.05664,0.9434,0.254,0.746,0.291,0.709,0.1919,0.808,0.2942,0.7056,0.05185,0.948,0.965,0.03516,0.7373,0.263,0.8223,0.1779,0.7607,0.2394,0.7827,0.2173,0.6187,0.381
./uieb_dataset/raw-890/612_img_.png,0.2568,0.743,0.3008,0.699,0.551,0.4495,0.7153,0.2847,0.4072,0.593,0.1896,0.8105,0.2095,0.7905,0.6113,0.3887,0.6,0.4,0.808,0.1919,0.5,0.5,0.3276,0.6724,0.942,0.05835,0.82,0.18,0.1968,0.803,0.03906,0.961,0.8105,0.1896
./uieb_dataset/raw-890/852_img_.png,0.1779,0.8223,0.2069,0.793,0.2878,0.7124,0.9365,0.0637,0.882,0.1184,0.06757,0.9326,0.1192,0.881,0.096,0.904,0.867,0.1329,0.94,0.0601,0.2422,0.758,0.637,0.363,0.796,0.2043,0.4417,0.558,0.1688,0.831,0.4805,0.5195,0.535,0.4648
./uieb_dataset/raw-890/849_img_.png,0.05664,0.9434,0.2018,0.7983,0.2974,0.7026,0.769,0.231,0.4072,0.593,0.0496,0.95,0.2394,0.7607,0.2815,0.7188,0.6187,0.381,0.893,0.1067,0.0967,0.9033,0.4,0.6,0.626,0.3738,0.615,0.385,0.0321,0.968,0.07806,0.922,0.8154,0.1848
./uieb_dataset/raw-890/683_img_.png,0.7153,0.2847,0.535,0.4648,0.693,0.3074,0.907,0.0927,0.4036,0.596,0.15,0.85,0.1603,0.84,0.728,0.272,0.272,0.728,0.951,0.04886,0.2751,0.725,0.314,0.686,0.856,0.1442,0.8174,0.1824,0.3108,0.6895,0.1779,0.8223,0.78,0.22
./uieb_dataset/raw-890/773_img_.png,0.1848,0.8154,0.731,0.269,0.7056,0.2942,0.3416,0.658,0.496,0.504,0.3345,0.6655,0.01826,0.982,0.4766,0.5234,0.434,0.566,0.662,0.3381,0.8335,0.1666,0.5156,0.4844,0.895,0.1052,0.7905,0.2095,0.4263,0.5737,0.2173,0.7827,0.8105,0.1896
./uieb_dataset/raw-890/869_img_.png,0.1561,0.8438,0.314,0.686,0.504,0.496,0.928,0.0716,0.8774,0.1225,0.1871,0.813,0.1242,0.876,0.626,0.3738,0.1052,0.895,0.658,0.3416,0.7056,0.2942,0.4456,0.5547,0.7905,0.2095,0.728,0.272,0.3738,0.626,0.4111,0.589,0.9434,0.05664
./uieb_dataset/raw-890/386_img_.png,0.5234,0.4766,0.4226,0.5776,0.0628,0.937,0.304,0.696,0.911,0.0888,0.0592,0.941,0.1242,0.876,0.496,0.504,0.8267,0.1733,0.508,0.4922,0.686,0.314,0.758,0.2422,0.8438,0.1561,0.3667,0.6333,0.746,0.254,0.2783,0.7217,0.615,0.385
./uieb_dataset/raw-890/715_img_.png,0.0695,0.9307,0.1666,0.8335,0.02065,0.9795,0.9814,0.01854,0.2451,0.755,0.02556,0.9746,0.1348,0.865,0.248,0.752,0.094,0.906,0.5737,0.4263,0.2227,0.7773,0.829,0.171,0.7773,0.2227,0.5195,0.4805,0.04742,0.9526,0.4302,0.57,0.808,0.1919
./uieb_dataset/raw-890/804_img_.png,0.8364,0.1635,0.648,0.3523,0.902,0.0981,0.7773,0.2227,0.808,0.1919,0.2783,0.7217,0.03906,0.961,0.3486,0.6514,0.3774,0.6226,0.788,0.212,0.593,0.4072,0.8335,0.1666,0.881,0.1192,0.7217,0.2783,0.57,0.4302,0.363,0.637,0.852,0.1481
./uieb_dataset/raw-890/610_img_.png,0.1422,0.858,0.0888,0.911,0.4036,0.596,0.842,0.1582,0.272,0.728,0.1624,0.8374,0.1009,0.899,0.396,0.604,0.5312,0.4688,0.9434,0.05664,0.796,0.2043,0.496,0.504,0.9175,0.0827,0.907,0.0927,0.212,0.788,0.1067,0.893,0.6826,0.3174
./uieb_dataset/raw-890/8_img_.png,0.2815,0.7188,0.2366,0.7637,0.852,0.1481,0.8267,0.1733,0.212,0.788,0.1896,0.8105,0.1144,0.8857,0.5195,0.4805,0.314,0.686,0.6514,0.3486,0.504,0.496,0.906,0.094,0.9033,0.0967,0.78,0.22,0.508,0.4922,0.3557,0.644,0.4187,0.5815
./uieb_dataset/raw-890/263_img_.png,0.5176,0.4824,0.1461,0.854,0.3276,0.6724,0.907,0.0927,0.658,0.3416,0.10016,0.9,0.1321,0.868,0.11755,0.8823,0.263,0.7373,0.856,0.1442,0.02759,0.9727,0.9473,0.0526,0.8105,0.1896,0.5,0.5,0.3057,0.6943,0.251,0.749,0.6113,0.3887
./uieb_dataset/raw-890/272_img_.png,0.248,0.752,0.272,0.728,0.9087,0.0914,0.916,0.08386,0.551,0.4495,0.15,0.85,0.07263,0.9272,0.4534,0.547,0.02405,0.976,0.637,0.363,0.709,0.291,0.585,0.4148,0.923,0.07697,0.923,0.07697,0.3523,0.648,0.4805,0.5195,0.9575,0.04272
./uieb_dataset/raw-890/545_img_.png,0.1366,0.8633,0.4226,0.5776,0.5547,0.4456,0.856,0.1442,0.589,0.4111,0.2018,0.7983,0.1225,0.8774,0.4111,0.589,0.02975,0.97,0.8374,0.1624,0.4,0.6,0.9707,0.02931,0.7773,0.2227,0.8057,0.1943,0.4456,0.5547,0.566,0.434,0.7983,0.2018
./uieb_dataset/raw-890/492_img_.png,0.05664,0.9434,0.5195,0.4805,0.385,0.615,0.743,0.2568,0.938,0.0619,0.251,0.749,0.06097,0.939,0.535,0.4648,0.3923,0.6074,0.803,0.1968,0.5312,0.4688,0.593,0.4072,0.824,0.1755,0.6514,0.3486,0.269,0.731,0.331,0.669,0.8887,0.11127
./uieb_dataset/raw-890/404_img_.png,0.0601,0.94,0.37,0.63,0.4456,0.5547,0.8916,0.1082,0.4263,0.5737,0.04147,0.9585,0.4036,0.596,0.3486,0.6514,0.3557,0.644,0.793,0.2069,0.37,0.63,0.8154,0.1848,0.589,0.4111,0.4111,0.589,0.1422,0.858,0.3276,0.6724,0.4377,0.562
./uieb_dataset/raw-890/670_img_.png,0.1312,0.8687,0.1294,0.8706,0.08154,0.9185,0.9736,0.02635,0.547,0.4534,0.02443,0.9756,0.1896,0.8105,0.2451,0.755,0.03622,0.964,0.6406,0.3594,0.1755,0.824,0.9033,0.0967,0.6514,0.3486,0.3887,0.6113,0.07477,0.9253,0.37,0.63,0.8223,0.1779
./uieb_dataset/raw-890/12348.png,0.585,0.4148,0.496,0.504,0.2568,0.743,0.9097,0.0901,0.6333,0.3667,0.07697,0.923,0.7607,0.2394,0.2659,0.734,0.1688,0.831,0.5234,0.4766,0.1097,0.89,0.4,0.6,0.615,0.385,0.758,0.2422,0.4036,0.596,0.2751,0.725,0.6187,0.381
./uieb_dataset/raw-890/776_img_.png,0.2095,0.7905,0.396,0.604,0.905,0.09534,0.9717,0.02844,0.86,0.1404,0.1666,0.8335,0.06757,0.9326,0.676,0.3242,0.04672,0.953,0.7744,0.2255,0.5815,0.4187,0.4036,0.596,0.8633,0.1366,0.8105,0.1896,0.15,0.85,0.5234,0.4766,0.9316,0.06854
./uieb_dataset/raw-890/175_img_.png,0.0888,0.911,0.4648,0.535,0.9844,0.01567,0.749,0.251,0.3416,0.658,0.272,0.728,0.07477,0.9253,0.385,0.615,0.396,0.604,0.57,0.4302,0.385,0.615,0.709,0.291,0.9087,0.0914,0.906,0.094,0.496,0.504,0.02298,0.977,0.808,0.1919
./uieb_dataset/raw-890/270_img_.png,0.263,0.7373,0.2942,0.7056,0.626,0.3738,0.8613,0.1384,0.3523,0.648,0.3008,0.699,0.05582,0.9443,0.4036,0.596,0.1294,0.8706,0.766,0.2338,0.758,0.2422,0.669,0.331,0.8457,0.154,0.9087,0.0914,0.1442,0.856,0.07056,0.929,0.96,0.04025
./uieb_dataset/raw-890/106_img_.png,0.508,0.4922,0.37,0.63,0.04337,0.9565,0.9326,0.06757,0.662,0.3381,0.1442,0.856,0.05582,0.9443,0.6333,0.3667,0.1461,0.854,0.8354,0.1646,0.7637,0.2366,0.728,0.272,0.7026,0.2974,0.669,0.331,0.1871,0.813,0.3667,0.6333,0.6724,0.3276
./uieb_dataset/raw-890/9567.png,0.154,0.8457,0.4302,0.57,0.824,0.1755,0.9673,0.0326,0.658,0.3416,0.0863,0.9136,0.1242,0.876,0.1943,0.8057,0.2751,0.725,0.899,0.1009,0.171,0.829,0.6,0.4,0.8843,0.11597,0.74,0.2598,0.2659,0.734,0.867,0.1329,0.696,0.304
