image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects
1883.jpg,19.51077651977539,0.827954888343811,0.6074,0.3923,0.961,0.03906,0.8613,0.1384,0.9946,0.005386,0.1461,0.854
1884.jpg,17.318843841552734,0.8426080942153931,0.3523,0.648,0.4456,0.5547,0.9844,0.01543,0.998,0.001755,0.05185,0.948
1885.jpg,17.88519287109375,0.8067136406898499,0.893,0.1067,0.662,0.3381,0.3174,0.6826,0.961,0.03906,0.171,0.829
1886.jpg,19.04271125793457,0.8604924082756042,0.596,0.4036,0.7607,0.2394,0.0792,0.921,0.941,0.0592,0.0927,0.907
1887.jpg,19.37187957763672,0.8056278228759766,0.6226,0.3774,0.98,0.02017,0.743,0.2568,0.995,0.004982,0.212,0.788
1888.jpg,18.922327041625977,0.8002781867980957,0.6,0.4,0.9307,0.0695,0.5195,0.4805,0.9966,0.003376,0.18,0.82
1889.jpg,19.366382598876953,0.8235222697257996,0.596,0.4036,0.964,0.03622,0.5737,0.4263,0.9966,0.003538,0.152,0.848
1890.jpg,20.704164505004883,0.8602283000946045,0.6895,0.3108,0.865,0.1348,0.8975,0.1023,0.989,0.01133,0.0851,0.915
1891.jpg,20.943639755249023,0.8683199286460876,0.6895,0.3108,0.9136,0.0863,0.94,0.0601,0.992,0.007812,0.1481,0.852
1892.jpg,19.528369903564453,0.7160741686820984,0.1128,0.887,0.8613,0.1384,0.9634,0.03677,0.9893,0.01065,0.0628,0.937
1893.jpg,21.07861328125,0.8675246834754944,0.596,0.4036,0.9004,0.0995,0.9775,0.0223,0.996,0.003885,0.02635,0.9736
1894.jpg,16.64991569519043,0.8354021310806274,0.2751,0.725,0.5,0.5,0.856,0.1442,0.991,0.008575,0.03114,0.9688
1895.jpg,20.755525588989258,0.8547529578208923,0.676,0.3242,0.9004,0.0995,0.9585,0.04147,0.9985,0.001432,0.04886,0.951
1896.jpg,20.73478889465332,0.874983012676239,0.676,0.3242,0.854,0.1461,0.922,0.07806,0.9966,0.003325,0.044,0.956
1897.jpg,19.80881690979004,0.8652145862579346,0.85,0.15,0.937,0.0628,0.989,0.01116,0.9956,0.0042,0.01099,0.989
1898.jpg,20.1942081451416,0.8919805288314819,0.923,0.07697,0.9546,0.04535,0.955,0.04468,0.9976,0.00236,0.02844,0.9717
1899.jpg,20.12655258178711,0.9160203337669373,0.9136,0.0863,0.8154,0.1848,0.942,0.05835,0.9917,0.00819,0.04025,0.96
1900.jpg,20.12671661376953,0.9165002107620239,0.923,0.07697,0.8174,0.1824,0.8374,0.1624,0.9893,0.01065,0.01971,0.9805
1901.jpg,20.24967384338379,0.9205812811851501,0.916,0.08386,0.84,0.1603,0.808,0.1919,0.9946,0.005554,0.1009,0.899
1902.jpg,20.318016052246094,0.921457052230835,0.6187,0.381,0.662,0.3381,0.911,0.0888,0.9937,0.00639,0.07806,0.922
1903.jpg,19.400371551513672,0.70817631483078,0.11755,0.8823,0.686,0.314,0.938,0.0619,0.9844,0.01567,0.0575,0.9424
1904.jpg,19.953968048095703,0.9201033115386963,0.6895,0.3108,0.615,0.385,0.9272,0.07263,0.9746,0.02518,0.01826,0.982
1905.jpg,19.80426788330078,0.9231032133102417,0.8706,0.1294,0.658,0.3416,0.669,0.331,0.9937,0.006588,0.1461,0.854
1906.jpg,17.180747985839844,0.8616328835487366,0.655,0.3452,0.508,0.4922,0.8687,0.1312,0.9814,0.01854,0.2598,0.74
1907.jpg,19.740463256835938,0.9186381697654724,0.942,0.05835,0.728,0.272,0.916,0.08386,0.9785,0.02162,0.02333,0.9766
1908.jpg,22.769968032836914,0.8849180936813354,0.6187,0.381,0.9185,0.08154,0.9424,0.0575,0.993,0.00701,0.0656,0.9346
1909.jpg,22.190061569213867,0.8737001419067383,0.6826,0.3174,0.86,0.1404,0.982,0.01826,0.998,0.001755,0.05032,0.9497
1910.jpg,21.74159049987793,0.8600625395774841,0.9097,0.0901,0.9517,0.04813,0.978,0.02194,0.993,0.006798,0.06757,0.9326
1911.jpg,21.08784294128418,0.8484147787094116,0.893,0.1067,0.9316,0.06854,0.9863,0.01363,0.996,0.003944,0.0601,0.94
1912.jpg,21.22925567626953,0.8482145667076111,0.899,0.1009,0.831,0.1688,0.9243,0.07587,0.987,0.01322,0.2095,0.7905
1913.jpg,21.29817771911621,0.8416085839271545,0.8174,0.1824,0.82,0.18,0.9717,0.02844,0.998,0.00205,0.08386,0.916
1914.jpg,15.650090217590332,0.6363609433174133,0.63,0.37,0.679,0.3208,0.04602,0.954,0.9346,0.0656,0.1733,0.8267
1915.jpg,21.20051383972168,0.8714210391044617,0.1023,0.8975,0.7124,0.2878,0.9175,0.0827,0.994,0.005913,0.06097,0.939
1916.jpg,21.70522117614746,0.8649402856826782,0.07263,0.9272,0.9634,0.03677,0.937,0.0628,0.984,0.01616,0.06854,0.9316
1917.jpg,21.057416915893555,0.8407436013221741,0.1067,0.893,0.911,0.0888,0.8335,0.1666,0.9937,0.00619,0.01616,0.984
1918.jpg,17.14031410217285,0.846657395362854,0.7983,0.2018,0.6655,0.3345,0.961,0.03906,0.9907,0.00927,0.4072,0.593
1919.jpg,21.212209701538086,0.8392456769943237,0.0914,0.9087,0.788,0.212,0.829,0.171,0.988,0.012054,0.0619,0.938
1920.jpg,21.94961166381836,0.8450221419334412,0.3108,0.6895,0.9175,0.0827,0.947,0.0534,0.994,0.00573,0.01099,0.989
1921.jpg,21.126924514770508,0.8407992124557495,0.04742,0.9526,0.547,0.4534,0.755,0.2451,0.9824,0.01772,0.03308,0.967
1922.jpg,21.248790740966797,0.846781313419342,0.1348,0.865,0.6895,0.3108,0.7373,0.263,0.968,0.0321,0.0511,0.9487
1923.jpg,20.858030319213867,0.8461713790893555,0.0792,0.921,0.86,0.1404,0.9575,0.04272,0.9785,0.02162,0.0637,0.9365
1924.jpg,19.692773818969727,0.823949933052063,0.22,0.78,0.99,0.00971,0.985,0.01495,0.9956,0.00433,0.0656,0.9346
1925.jpg,20.59598159790039,0.8813732266426086,0.1384,0.8613,0.7153,0.2847,0.953,0.04672,0.978,0.02194,0.04083,0.959
1926.jpg,19.988819122314453,0.7896822690963745,0.4187,0.5815,0.9766,0.02333,0.989,0.01133,0.993,0.006798,0.0876,0.9126
1927.jpg,19.523357391357422,0.8880103230476379,0.4263,0.5737,0.04272,0.9575,0.1348,0.865,0.9517,0.04813,0.0995,0.9004
1928.jpg,16.40837860107422,0.7803534865379333,0.331,0.669,0.15,0.85,0.272,0.728,0.992,0.007694,0.4,0.6
1929.jpg,16.760543823242188,0.802379846572876,0.644,0.3557,0.1919,0.808,0.78,0.22,0.979,0.02097,0.02518,0.9746
1930.jpg,19.68055534362793,0.8741328716278076,0.3557,0.644,0.858,0.1422,0.808,0.1919,0.9697,0.03021,0.263,0.7373
1931.jpg,17.279855728149414,0.8089752793312073,0.907,0.0927,0.4648,0.535,0.6724,0.3276,0.9893,0.01082,0.09534,0.905
1932.jpg,17.39291763305664,0.817886233329773,0.4883,0.5117,0.0695,0.9307,0.4844,0.5156,0.9937,0.006588,0.07263,0.9272
1933.jpg,16.93780517578125,0.79734206199646,0.8975,0.1023,0.508,0.4922,0.7153,0.2847,0.969,0.03067,0.1646,0.8354
1934.jpg,19.26278305053711,0.8464232683181763,0.5815,0.4187,0.7153,0.2847,0.808,0.1919,0.993,0.006905,0.02034,0.9795
1935.jpg,18.87329864501953,0.8431467413902283,0.4072,0.593,0.648,0.3523,0.772,0.2281,0.995,0.00483,0.04272,0.9575
1936.jpg,19.62766456604004,0.7292132377624512,0.3276,0.6724,0.8354,0.1646,0.9688,0.03114,0.988,0.012054,0.0601,0.94
1937.jpg,17.957332611083984,0.8203480839729309,0.2043,0.796,0.4844,0.5156,0.803,0.1968,0.9863,0.01363,0.02931,0.9707
1938.jpg,16.40775489807129,0.7809680104255676,0.2815,0.7188,0.6333,0.3667,0.9487,0.0511,0.993,0.00701,0.0321,0.968
1939.jpg,15.844866752624512,0.7819509506225586,0.2043,0.796,0.2095,0.7905,0.6724,0.3276,0.996,0.003708,0.0496,0.95
1940.jpg,16.600610733032227,0.7954760193824768,0.11127,0.8887,0.4727,0.5273,0.5,0.5,0.984,0.0159,0.0575,0.9424
1941.jpg,17.317729949951172,0.772587776184082,0.858,0.1422,0.84,0.1603,0.916,0.08386,0.9854,0.0145,0.4922,0.508
1942.jpg,19.825878143310547,0.8764380216598511,0.1871,0.813,0.755,0.2451,0.916,0.08386,0.9863,0.01343,0.0792,0.921
1943.jpg,18.604331970214844,0.8459541201591492,0.8726,0.1277,0.3774,0.6226,0.5547,0.4456,0.9795,0.02065,0.269,0.731
1944.jpg,17.771663665771484,0.6959702372550964,0.5547,0.4456,0.4456,0.5547,0.0967,0.9033,0.9746,0.02518,0.3242,0.676
1945.jpg,17.56439971923828,0.773973822593689,0.4456,0.5547,0.2568,0.743,0.11597,0.8843,0.972,0.02802,0.363,0.637
1946.jpg,18.209121704101562,0.8574428558349609,0.6226,0.3774,0.785,0.2147,0.923,0.07697,0.9893,0.01065,0.04083,0.959
1947.jpg,19.3245906829834,0.6905848383903503,0.18,0.82,0.6074,0.3923,0.9253,0.07477,0.9824,0.01744,0.04672,0.953
1948.jpg,16.775585174560547,0.8419431447982788,0.331,0.669,0.15,0.85,0.6226,0.3774,0.98,0.02002,0.03568,0.9644
1949.jpg,15.221406936645508,0.7350128293037415,0.946,0.0542,0.8335,0.1666,0.874,0.126,0.9893,0.01065,0.094,0.906
1950.jpg,14.085531234741211,0.7416572570800781,0.8105,0.1896,0.9326,0.06757,0.991,0.008575,0.9966,0.003483,0.01692,0.983
1951.jpg,14.834563255310059,0.7502755522727966,0.6333,0.3667,0.5776,0.4226,0.852,0.1481,0.9795,0.02034,0.01322,0.987
1952.jpg,14.563882827758789,0.745101273059845,0.4688,0.5312,0.251,0.749,0.558,0.4417,0.9907,0.009415,0.012054,0.988
1953.jpg,15.385642051696777,0.7408280372619629,0.562,0.4377,0.4805,0.5195,0.4187,0.5815,0.991,0.00899,0.02759,0.9727
1954.jpg,20.001087188720703,0.8719761967658997,0.2227,0.7773,0.746,0.254,0.8105,0.1896,0.9883,0.01187,0.1943,0.8057
1955.jpg,20.512483596801758,0.879988968372345,0.7607,0.2394,0.504,0.496,0.385,0.615,0.9795,0.02065,0.1733,0.8267
1956.jpg,20.73860740661621,0.8929024934768677,0.788,0.212,0.2451,0.755,0.2173,0.7827,0.986,0.01428,0.1824,0.8174
1957.jpg,20.68029022216797,0.8853128552436829,0.4883,0.5117,0.785,0.2147,0.662,0.3381,0.985,0.01519,0.1733,0.8267
1958.jpg,20.741243362426758,0.8844256401062012,0.154,0.8457,0.7056,0.2942,0.9307,0.0695,0.98,0.02002,0.0526,0.9473
1959.jpg,19.758399963378906,0.8592353463172913,0.4377,0.562,0.626,0.3738,0.434,0.566,0.993,0.00701,0.1082,0.8916
1960.jpg,21.367464065551758,0.8987664580345154,0.3008,0.699,0.4036,0.596,0.3452,0.655,0.989,0.01133,0.0888,0.911
1961.jpg,21.558473587036133,0.8864908218383789,0.6226,0.3774,0.504,0.496,0.648,0.3523,0.993,0.006798,0.04208,0.958
1962.jpg,21.020822525024414,0.8891013860702515,0.84,0.1603,0.3667,0.6333,0.4377,0.562,0.99,0.00956,0.0526,0.9473
1963.jpg,20.457592010498047,0.8443819284439087,0.5776,0.4226,0.2568,0.743,0.381,0.6187,0.97,0.02975,0.543,0.457
1964.jpg,19.9362735748291,0.8302723169326782,0.743,0.2568,0.0876,0.9126,0.3594,0.6406,0.9873,0.01263,0.07806,0.922
1965.jpg,19.46066665649414,0.8454264402389526,0.7983,0.2018,0.589,0.4111,0.508,0.4922,0.9976,0.00259,0.1242,0.876
1966.jpg,20.55048370361328,0.8840067982673645,0.434,0.566,0.865,0.1348,0.9424,0.0575,0.9795,0.02034,0.2227,0.7773
1967.jpg,19.481218338012695,0.8404201865196228,0.803,0.1968,0.899,0.1009,0.5737,0.4263,0.994,0.006004,0.1442,0.856
1968.jpg,18.69698715209961,0.8516905903816223,0.2942,0.7056,0.4072,0.593,0.1128,0.887,0.9946,0.005302,0.2173,0.7827
1969.jpg,21.463220596313477,0.8759427666664124,0.496,0.504,0.3381,0.662,0.772,0.2281,0.995,0.004906,0.1128,0.887
1970.jpg,19.642181396484375,0.8461315631866455,0.4148,0.585,0.5195,0.4805,0.07806,0.922,0.954,0.04602,0.212,0.788
1971.jpg,19.434362411499023,0.8539950847625732,0.626,0.3738,0.4805,0.5195,0.2451,0.755,0.9946,0.005554,0.171,0.829
1972.jpg,19.569194793701172,0.8420264720916748,0.743,0.2568,0.2227,0.7773,0.2598,0.74,0.99,0.00986,0.1422,0.858
1973.jpg,16.093276977539062,0.4492715895175934,0.5195,0.4805,0.6514,0.3486,0.2783,0.7217,0.988,0.01224,0.2018,0.7983
1974.jpg,20.0338077545166,0.8494085669517517,0.725,0.2751,0.831,0.1688,0.9336,0.0666,0.9946,0.005302,0.01017,0.9897
1975.jpg,19.88104248046875,0.8485183715820312,0.504,0.496,0.915,0.0851,0.923,0.07697,0.9897,0.01049,0.08154,0.9185
1976.jpg,19.609806060791016,0.8434068560600281,0.5117,0.4883,0.881,0.1192,0.8823,0.11755,0.9727,0.02718,0.2173,0.7827
1977.jpg,19.586469650268555,0.8322246670722961,0.6226,0.3774,0.7056,0.2942,0.9653,0.0346,0.992,0.007576,0.126,0.874
1978.jpg,16.317964553833008,0.6080207824707031,0.766,0.2338,0.725,0.2751,0.1896,0.8105,0.945,0.055,0.03677,0.9634
1979.jpg,20.715280532836914,0.8812679648399353,0.2974,0.7026,0.956,0.044,0.9937,0.00629,0.995,0.00468,0.04996,0.95
1980.jpg,21.238758087158203,0.8683314323425293,0.551,0.4495,0.4187,0.5815,0.461,0.539,0.9546,0.04535,0.304,0.696
1981.jpg,19.64063835144043,0.8428114056587219,0.772,0.2281,0.7124,0.2878,0.988,0.012054,0.9795,0.02034,0.154,0.8457
1982.jpg,19.85516929626465,0.8530853390693665,0.6,0.4,0.57,0.4302,0.982,0.01799,0.992,0.007576,0.0888,0.911
1983.jpg,19.921493530273438,0.8590506315231323,0.82,0.18,0.8057,0.1943,0.9775,0.0223,0.979,0.02097,0.04272,0.9575
1984.jpg,19.55535888671875,0.8397302627563477,0.8613,0.1384,0.6895,0.3108,0.856,0.1442,0.9775,0.0223,0.2394,0.7607
1985.jpg,19.588146209716797,0.8480855226516724,0.7607,0.2394,0.746,0.254,0.9033,0.0967,0.978,0.02194,0.0619,0.938
1986.jpg,20.771575927734375,0.876009464263916,0.9565,0.04337,0.658,0.3416,0.7188,0.2815,0.9746,0.02518,0.728,0.272
1987.jpg,20.77801513671875,0.8826929330825806,0.8223,0.1779,0.6,0.4,0.596,0.4036,0.989,0.01133,0.89,0.1097
1988.jpg,20.820615768432617,0.8758406043052673,0.9087,0.0914,0.3523,0.648,0.291,0.709,0.991,0.00871,0.8223,0.1779
1989.jpg,21.141921997070312,0.8838386535644531,0.9546,0.04535,0.709,0.291,0.562,0.4377,0.9907,0.009415,0.758,0.2422
1990.jpg,20.00952911376953,0.8628467917442322,0.8706,0.1294,0.4727,0.5273,0.5312,0.4688,0.982,0.01826,0.874,0.126
1991.jpg,17.465858459472656,0.6432629227638245,0.78,0.22,0.9727,0.02759,0.8613,0.1384,0.5815,0.4187,0.05582,0.9443
1992.jpg,18.543725967407227,0.8149377703666687,0.4187,0.5815,0.1666,0.8335,0.793,0.2069,0.7217,0.2783,0.928,0.0716
1993.jpg,18.89348602294922,0.7993286848068237,0.74,0.2598,0.508,0.4922,0.772,0.2281,0.948,0.05185,0.2878,0.7124
1994.jpg,18.688976287841797,0.7402583956718445,0.504,0.496,0.6,0.4,0.854,0.1461,0.9663,0.0336,0.3486,0.6514
1995.jpg,18.695148468017578,0.8039448857307434,0.8843,0.11597,0.964,0.03622,0.9844,0.01567,0.963,0.03732,0.231,0.769
1996.jpg,18.579383850097656,0.7689661979675293,0.752,0.248,0.6,0.4,0.758,0.2422,0.8223,0.1779,0.5737,0.4263
1997.jpg,17.887611389160156,0.6702423691749573,0.911,0.0888,0.96,0.04025,0.929,0.07056,0.801,0.1993,0.2878,0.7124
1998.jpg,20.256040573120117,0.8489826917648315,0.9326,0.06757,0.981,0.01883,0.9863,0.01343,0.9326,0.06757,0.385,0.615
1999.jpg,17.339441299438477,0.37265583872795105,0.8105,0.1896,0.6406,0.3594,0.248,0.752,0.8857,0.1144,0.2366,0.7637
2000.jpg,16.759347915649414,0.6893371343612671,0.785,0.2147,0.793,0.2069,0.6074,0.3923,0.4727,0.5273,0.535,0.4648
2001.jpg,22.349672317504883,0.7829421758651733,0.9272,0.07263,0.1067,0.893,0.1052,0.895,0.8174,0.1824,0.434,0.566
2002.jpg,18.23611831665039,0.7035290002822876,0.9927,0.00746,0.9863,0.01343,0.9854,0.01473,0.803,0.1968,0.2069,0.793
2003.jpg,18.852182388305664,0.8374062776565552,0.6074,0.3923,0.1067,0.893,0.1023,0.8975,0.637,0.363,0.4883,0.5117
2004.jpg,17.37401580810547,0.7187281847000122,0.3452,0.655,0.964,0.03622,0.82,0.18,0.662,0.3381,0.0716,0.928
2005.jpg,15.286441802978516,0.6877716183662415,0.86,0.1404,0.9087,0.0914,0.8857,0.1144,0.963,0.03732,0.3008,0.699
2006.jpg,20.802181243896484,0.7801408767700195,0.9136,0.0863,0.9346,0.0656,0.8633,0.1366,0.637,0.363,0.3416,0.658
2007.jpg,17.3912296295166,0.4747227430343628,0.5737,0.4263,0.8857,0.1144,0.3486,0.6514,0.8916,0.1082,0.0863,0.9136
2008.jpg,17.520044326782227,0.8592908978462219,0.848,0.152,0.3242,0.676,0.2783,0.7217,0.508,0.4922,0.3381,0.662
2009.jpg,20.03350257873535,0.7490726113319397,0.699,0.3008,0.248,0.752,0.1312,0.8687,0.8154,0.1848,0.3557,0.644
2010.jpg,20.083791732788086,0.7135786414146423,0.4226,0.5776,0.8965,0.10376,0.8887,0.11127,0.7026,0.2974,0.1755,0.824
2011.jpg,18.77480125427246,0.7881938815116882,0.4922,0.508,0.396,0.604,0.4036,0.596,0.4417,0.558,0.263,0.7373
2012.jpg,21.782167434692383,0.8133906126022339,0.808,0.1919,0.96,0.04025,0.9326,0.06757,0.921,0.0792,0.3242,0.676
2013.jpg,16.338041305541992,0.6471551060676575,0.381,0.6187,0.3557,0.644,0.212,0.788,0.7773,0.2227,0.3557,0.644
2014.jpg,17.13702964782715,0.7419282793998718,0.9272,0.07263,0.8335,0.1666,0.596,0.4036,0.547,0.4534,0.304,0.696
2015.jpg,15.598280906677246,0.6679908633232117,0.8887,0.11127,0.6187,0.381,0.4072,0.593,0.596,0.4036,0.231,0.769
2016.jpg,16.778358459472656,0.7327242493629456,0.543,0.457,0.63,0.37,0.363,0.637,0.752,0.248,0.2018,0.7983
2017.jpg,20.671009063720703,0.833120584487915,0.2878,0.7124,0.248,0.752,0.4036,0.596,0.686,0.314,0.1329,0.867
2018.jpg,18.41476058959961,0.8589694499969482,0.7124,0.2878,0.3452,0.655,0.9253,0.07477,0.801,0.1993,0.5234,0.4766
2019.jpg,16.028018951416016,0.8012545704841614,0.7373,0.263,0.593,0.4072,0.596,0.4036,0.3416,0.658,0.4,0.6
2020.jpg,18.246267318725586,0.7478066682815552,0.57,0.4302,0.4883,0.5117,0.593,0.4072,0.803,0.1968,0.11127,0.8887
2021.jpg,18.031105041503906,0.7978447079658508,0.8613,0.1384,0.4922,0.508,0.9194,0.0804,0.796,0.2043,0.1561,0.8438
2022.jpg,19.07145881652832,0.7393370270729065,0.4456,0.5547,0.291,0.709,0.709,0.291,0.895,0.1052,0.03677,0.9634
2023.jpg,17.787891387939453,0.8525992035865784,0.916,0.08386,0.1561,0.8438,0.596,0.4036,0.852,0.1481,0.1348,0.865
2024.jpg,16.998432159423828,0.6580787301063538,0.984,0.0159,0.82,0.18,0.734,0.2659,0.2659,0.734,0.8174,0.1824
2025.jpg,14.884817123413086,0.6342942118644714,0.9097,0.0901,0.22,0.78,0.3108,0.6895,0.7217,0.2783,0.2394,0.7607
2026.jpg,13.843559265136719,0.6803577542304993,0.5234,0.4766,0.8374,0.1624,0.5312,0.4688,0.7373,0.263,0.3416,0.658
2027.jpg,15.072781562805176,0.6425902247428894,0.3667,0.6333,0.566,0.434,0.4922,0.508,0.8613,0.1384,0.3738,0.626
2028.jpg,18.20111083984375,0.7989937663078308,0.4805,0.5195,0.9697,0.03021,0.8105,0.1896,0.6333,0.3667,0.094,0.906
2029.jpg,19.008955001831055,0.7849987149238586,0.808,0.1919,0.881,0.1192,0.604,0.396,0.7217,0.2783,0.2147,0.785
2030.jpg,13.233468055725098,0.6381221413612366,0.593,0.4072,0.662,0.3381,0.212,0.788,0.2878,0.7124,0.18,0.82
2031.jpg,15.736278533935547,0.6362288594245911,0.876,0.1242,0.987,0.01302,0.9917,0.008316,0.968,0.0321,0.1688,0.831
2032.jpg,15.514847755432129,0.8348597884178162,0.9683,0.03162,0.0601,0.94,0.272,0.728,0.9614,0.03845,0.2227,0.7773
2033.jpg,13.722376823425293,0.7239133715629578,0.6826,0.3174,0.921,0.0792,0.9253,0.07477,0.95,0.0496,0.434,0.566
2034.jpg,15.941462516784668,0.7154115438461304,0.84,0.1603,0.4648,0.535,0.662,0.3381,0.84,0.1603,0.5,0.5
2035.jpg,18.796951293945312,0.7903951406478882,0.676,0.3242,0.269,0.731,0.1294,0.8706,0.0914,0.9087,0.547,0.4534
2036.jpg,17.45094871520996,0.8503132462501526,0.593,0.4072,0.0628,0.937,0.06464,0.9355,0.4495,0.551,0.3667,0.6333
2037.jpg,18.639389038085938,0.6913940906524658,0.788,0.212,0.993,0.006798,0.9844,0.01543,0.752,0.248,0.18,0.82
2038.jpg,17.553253173828125,0.6903957724571228,0.9365,0.0637,0.1646,0.8354,0.2942,0.7056,0.86,0.1404,0.4688,0.5312
2039.jpg,19.59757423400879,0.7486697435379028,0.902,0.0981,0.985,0.01519,0.9946,0.00514,0.9473,0.0526,0.3667,0.6333
2040.jpg,18.485424041748047,0.7748796939849854,0.852,0.1481,0.9683,0.03162,0.9673,0.0326,0.8613,0.1384,0.0863,0.9136
2041.jpg,14.927302360534668,0.6618272662162781,0.655,0.3452,0.9873,0.012825,0.8706,0.1294,0.78,0.22,0.37,0.63
2042.jpg,17.951292037963867,0.6393821835517883,0.852,0.1481,0.7124,0.2878,0.85,0.15,0.95,0.0496,0.3594,0.6406
2043.jpg,16.047714233398438,0.6545686721801758,0.852,0.1481,0.968,0.0321,0.937,0.0628,0.9316,0.06854,0.4111,0.589
2044.jpg,18.425880432128906,0.7456097602844238,0.899,0.1009,0.06464,0.9355,0.3108,0.6895,0.8633,0.1366,0.2847,0.7153
2045.jpg,17.298343658447266,0.8511848449707031,0.63,0.37,0.304,0.696,0.2255,0.7744,0.558,0.4417,0.2659,0.734
2046.jpg,16.214168548583984,0.530955970287323,0.8105,0.1896,0.251,0.749,0.363,0.637,0.3008,0.699,0.3594,0.6406
2047.jpg,21.408935546875,0.828946053981781,0.9727,0.02718,0.8374,0.1624,0.856,0.1442,0.9175,0.0827,0.4111,0.589
2048.jpg,17.331483840942383,0.37678632140159607,0.7124,0.2878,0.699,0.3008,0.3008,0.699,0.8916,0.1082,0.3108,0.6895
2049.jpg,19.168092727661133,0.7939103841781616,0.879,0.12085,0.9673,0.0326,0.963,0.03732,0.8335,0.1666,0.3242,0.676
2050.jpg,17.824560165405273,0.8151852488517761,0.562,0.4377,0.543,0.457,0.4263,0.5737,0.746,0.254,0.3208,0.679
2051.jpg,18.260746002197266,0.7358611822128296,0.4226,0.5776,0.331,0.669,0.562,0.4377,0.5156,0.4844,0.0628,0.937
2052.jpg,17.66929817199707,0.720202624797821,0.7637,0.2366,0.785,0.2147,0.9517,0.04813,0.9424,0.0575,0.5234,0.4766
2053.jpg,17.86835289001465,0.8296002149581909,0.6826,0.3174,0.7217,0.2783,0.331,0.669,0.8823,0.11755,0.2227,0.7773
2054.jpg,15.98875617980957,0.4781261682510376,0.9443,0.05582,0.9004,0.0995,0.5156,0.4844,0.3523,0.648,0.2018,0.7983
2055.jpg,13.614289283752441,0.6151832938194275,0.4805,0.5195,0.9097,0.0901,0.6406,0.3594,0.6333,0.3667,0.1993,0.801
2056.jpg,18.420639038085938,0.5281281471252441,0.993,0.00669,0.959,0.04083,0.7026,0.2974,0.693,0.3074,0.1993,0.801
2057.jpg,18.914098739624023,0.8079966902732849,0.972,0.02802,0.5156,0.4844,0.3557,0.644,0.4766,0.5234,0.755,0.2451
2058.jpg,19.12554931640625,0.7587369084358215,0.8975,0.1023,0.9272,0.07263,0.854,0.1461,0.9326,0.06757,0.272,0.728
2059.jpg,20.81110191345215,0.8483209013938904,0.9644,0.03568,0.752,0.248,0.8887,0.11127,0.992,0.007694,0.4263,0.5737
2060.jpg,21.50486946105957,0.7943142056465149,0.796,0.2043,0.9365,0.0637,0.972,0.02802,0.947,0.0534,0.363,0.637
2061.jpg,16.253278732299805,0.7420729398727417,0.852,0.1481,0.7983,0.2018,0.9307,0.0695,0.963,0.03732,0.094,0.906
2062.jpg,21.61128044128418,0.7113703489303589,0.4844,0.5156,0.4226,0.5776,0.734,0.2659,0.78,0.22,0.11755,0.8823
2063.jpg,15.496565818786621,0.6397417187690735,0.8354,0.1646,0.8706,0.1294,0.958,0.04208,0.9736,0.02635,0.1422,0.858
2064.jpg,20.009923934936523,0.7877029776573181,0.8857,0.1144,0.89,0.1097,0.6655,0.3345,0.5,0.5,0.263,0.7373
2065.jpg,15.88254451751709,0.6571678519248962,0.696,0.304,0.461,0.539,0.8438,0.1561,0.8613,0.1384,0.15,0.85
2066.jpg,18.066953659057617,0.712201714515686,0.1943,0.8057,0.648,0.3523,0.3774,0.6226,0.803,0.1968,0.1461,0.854
2067.jpg,17.01204490661621,0.7308784127235413,0.547,0.4534,0.535,0.4648,0.381,0.6187,0.3557,0.644,0.4302,0.57
2068.jpg,15.375043869018555,0.764613687992096,0.3667,0.6333,0.154,0.8457,0.396,0.604,0.4187,0.5815,0.6655,0.3345
2069.jpg,15.892435073852539,0.5930307507514954,0.9243,0.07587,0.457,0.543,0.831,0.1688,0.9185,0.08154,0.0248,0.975
2070.jpg,16.29114532470703,0.72605299949646,0.4688,0.5312,0.89,0.1097,0.508,0.4922,0.8706,0.1294,0.314,0.686
2071.jpg,17.07801055908203,0.744529664516449,0.9575,0.04272,0.987,0.01322,0.824,0.1755,0.566,0.434,0.6113,0.3887
2072.jpg,19.428218841552734,0.7620200514793396,0.4922,0.508,0.82,0.18,0.7153,0.2847,0.813,0.1871,0.4302,0.57
2073.jpg,19.410198211669922,0.7556954622268677,0.854,0.1461,0.921,0.0792,0.971,0.02887,0.961,0.03906,0.08386,0.916
2074.jpg,19.451112747192383,0.858016848564148,0.976,0.02405,0.5312,0.4688,0.2451,0.755,0.3923,0.6074,0.212,0.788
2075.jpg,20.41160011291504,0.6900153160095215,0.902,0.0981,0.911,0.0888,0.9824,0.01744,0.928,0.0716,0.2974,0.7026
2076.jpg,17.141876220703125,0.7541691064834595,0.4648,0.535,0.5312,0.4688,0.758,0.2422,0.801,0.1993,0.2255,0.7744
2077.jpg,17.538732528686523,0.7766260504722595,0.8975,0.1023,0.3345,0.6655,0.5156,0.4844,0.648,0.3523,0.251,0.749
2078.jpg,19.498214721679688,0.7235942482948303,0.566,0.434,0.4805,0.5195,0.4036,0.596,0.6187,0.381,0.593,0.4072
