image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Accurate and Natural Color Representation,"Inaccurate, Artifact and uncomfortable Color Cast","Harmonious, Suitable, and Aesthetically Pleasing Color Representation","Distorted, Unfitting, and Visually Displeasing Color Cast",Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects,Richly detailed, Blurry and indistinct,Sharp Aquatic Details,Blurred Movement,Natural Ambient Light,Artificial Light
2524.jpg,22.478099822998047,0.7941531538963318,0.4922,0.508,0.921,0.0792,0.6655,0.3345,0.5117,0.4883,0.57,0.4302,0.848,0.152,0.1067,0.893,0.03516,0.965,0.9126,0.0876,0.6826,0.3174
2525.jpg,19.8507080078125,0.7807595133781433,0.0534,0.947,0.8438,0.1561,0.808,0.1919,0.314,0.686,0.4688,0.5312,0.9443,0.05582,0.3557,0.644,0.03845,0.9614,0.865,0.1348,0.8335,0.1666
2526.jpg,15.98458480834961,0.6292349100112915,0.12085,0.879,0.9004,0.0995,0.725,0.2751,0.2394,0.7607,0.4727,0.5273,0.9736,0.02635,0.457,0.543,0.0914,0.9087,0.8374,0.1624,0.8267,0.1733
2527.jpg,16.919410705566406,0.6619846224784851,0.3174,0.6826,0.9727,0.02759,0.593,0.4072,0.4036,0.596,0.3486,0.6514,0.4456,0.5547,0.3594,0.6406,0.0876,0.9126,0.9136,0.0863,0.766,0.2338
2528.jpg,15.477328300476074,0.7086163759231567,0.2281,0.772,0.7153,0.2847,0.3667,0.6333,0.02596,0.974,0.1871,0.813,0.9272,0.07263,0.1404,0.86,0.01567,0.9844,0.8457,0.154,0.74,0.2598
2529.jpg,16.940597534179688,0.6249940395355225,0.3887,0.6113,0.907,0.0927,0.551,0.4495,0.758,0.2422,0.852,0.1481,0.9497,0.05032,0.1128,0.887,0.0637,0.9365,0.6406,0.3594,0.8267,0.1733
2530.jpg,20.111452102661133,0.7992733716964722,0.0592,0.941,0.895,0.1052,0.796,0.2043,0.547,0.4534,0.4922,0.508,0.8374,0.1624,0.2783,0.7217,0.0914,0.9087,0.78,0.22,0.8174,0.1824
2531.jpg,19.22994041442871,0.7739402651786804,0.856,0.1442,0.7153,0.2847,0.6187,0.381,0.85,0.15,0.796,0.2043,0.504,0.496,0.0511,0.9487,0.1848,0.8154,0.9717,0.02844,0.6113,0.3887
2532.jpg,18.89112663269043,0.7438172101974487,0.18,0.82,0.89,0.1097,0.881,0.1192,0.796,0.2043,0.679,0.3208,0.3208,0.679,0.5,0.5,0.535,0.4648,0.982,0.01799,0.5776,0.4226
2533.jpg,14.879140853881836,0.7544143199920654,0.728,0.272,0.6826,0.3174,0.263,0.7373,0.11755,0.8823,0.2394,0.7607,0.8887,0.11127,0.04083,0.959,0.0716,0.928,0.9185,0.08154,0.596,0.4036
2534.jpg,18.180744171142578,0.6898704171180725,0.902,0.0981,0.9355,0.06464,0.662,0.3381,0.9097,0.0901,0.801,0.1993,0.626,0.3738,0.2568,0.743,0.2751,0.725,0.8706,0.1294,0.752,0.248
2535.jpg,23.349382400512695,0.7544577717781067,0.04083,0.959,0.9126,0.0876,0.6113,0.3887,0.3074,0.693,0.655,0.3452,0.9805,0.01971,0.1646,0.8354,0.01169,0.9883,0.2878,0.7124,0.6724,0.3276
2536.jpg,21.842103958129883,0.6822997331619263,0.4187,0.5815,0.9565,0.04337,0.8174,0.1824,0.11597,0.8843,0.2451,0.755,0.504,0.496,0.7373,0.263,0.04535,0.9546,0.813,0.1871,0.696,0.304
2537.jpg,17.423065185546875,0.5735636949539185,0.3452,0.655,0.929,0.07056,0.8057,0.1943,0.766,0.2338,0.824,0.1755,0.9434,0.05664,0.2659,0.734,0.1082,0.8916,0.8354,0.1646,0.879,0.12085
2538.jpg,21.29421615600586,0.8075307011604309,0.2394,0.7607,0.956,0.044,0.8154,0.1848,0.57,0.4302,0.7773,0.2227,0.9795,0.02065,0.3074,0.693,0.03308,0.967,0.679,0.3208,0.86,0.1404
2539.jpg,19.426210403442383,0.6701409220695496,0.363,0.637,0.958,0.04208,0.693,0.3074,0.7153,0.2847,0.596,0.4036,0.755,0.2451,0.212,0.788,0.0248,0.975,0.8857,0.1144,0.669,0.331
2540.jpg,19.365598678588867,0.6950393319129944,0.2847,0.7153,0.97,0.02975,0.699,0.3008,0.8223,0.1779,0.8438,0.1561,0.9707,0.02931,0.0981,0.902,0.3452,0.655,0.958,0.04208,0.593,0.4072
2541.jpg,20.26352310180664,0.7475533485412598,0.78,0.22,0.85,0.15,0.2815,0.7188,0.9673,0.0326,0.906,0.094,0.7905,0.2095,0.04602,0.954,0.03732,0.963,0.7827,0.2173,0.6895,0.3108
2542.jpg,17.483074188232422,0.7173689007759094,0.0628,0.937,0.78,0.22,0.539,0.461,0.2338,0.766,0.263,0.7373,0.9336,0.0666,0.22,0.78,0.01406,0.986,0.743,0.2568,0.6074,0.3923
2543.jpg,17.039180755615234,0.6652431488037109,0.0804,0.9194,0.725,0.2751,0.801,0.1993,0.63,0.37,0.4922,0.508,0.5234,0.4766,0.3594,0.6406,0.2451,0.755,0.9263,0.07367,0.876,0.1242
2544.jpg,18.237672805786133,0.6461074352264404,0.0851,0.915,0.9585,0.04147,0.74,0.2598,0.755,0.2451,0.8105,0.1896,0.82,0.18,0.3276,0.6724,0.1192,0.881,0.731,0.269,0.686,0.314
2545.jpg,22.27530288696289,0.8428049087524414,0.6826,0.3174,0.9497,0.05032,0.9033,0.0967,0.9775,0.02263,0.9136,0.0863,0.8174,0.1824,0.2173,0.7827,0.22,0.78,0.8843,0.11597,0.8154,0.1848
2546.jpg,20.27924919128418,0.7161933183670044,0.10376,0.8965,0.9653,0.0346,0.8105,0.1896,0.848,0.152,0.7827,0.2173,0.9185,0.08154,0.1366,0.8633,0.01385,0.9863,0.7124,0.2878,0.7124,0.2878
2547.jpg,22.058265686035156,0.7475296854972839,0.1348,0.865,0.637,0.363,0.8857,0.1144,0.965,0.03516,0.8057,0.1943,0.8613,0.1384,0.03021,0.9697,0.4,0.6,0.858,0.1422,0.5234,0.4766
2548.jpg,17.453824996948242,0.727057158946991,0.05835,0.942,0.7905,0.2095,0.699,0.3008,0.788,0.212,0.655,0.3452,0.9326,0.06757,0.381,0.6187,0.0526,0.9473,0.6113,0.3887,0.788,0.212
2549.jpg,23.869346618652344,0.7980724573135376,0.07477,0.9253,0.9365,0.0637,0.6655,0.3345,0.2751,0.725,0.4844,0.5156,0.8774,0.1225,0.1666,0.8335,0.01065,0.9893,0.8843,0.11597,0.6895,0.3108
2550.jpg,21.89344024658203,0.7490024566650391,0.3523,0.648,0.9473,0.0526,0.696,0.304,0.961,0.03906,0.769,0.231,0.6724,0.3276,0.5312,0.4688,0.0534,0.947,0.648,0.3523,0.7827,0.2173
2551.jpg,24.4677677154541,0.707525908946991,0.1824,0.8174,0.973,0.02676,0.5234,0.4766,0.547,0.4534,0.74,0.2598,0.74,0.2598,0.171,0.829,0.126,0.874,0.9136,0.0863,0.746,0.254
2552.jpg,21.5607967376709,0.803278923034668,0.596,0.4036,0.9473,0.0526,0.6724,0.3276,0.00522,0.9946,0.0321,0.968,0.2422,0.758,0.508,0.4922,0.04813,0.9517,0.9834,0.0164,0.772,0.2281
2553.jpg,20.384105682373047,0.7122085690498352,0.4648,0.535,0.956,0.044,0.852,0.1481,0.57,0.4302,0.604,0.396,0.941,0.0592,0.2942,0.7056,0.0995,0.9004,0.89,0.1097,0.7607,0.2394
2554.jpg,20.669422149658203,0.7753483057022095,0.254,0.746,0.6406,0.3594,0.3276,0.6724,0.4534,0.547,0.4805,0.5195,0.852,0.1481,0.1943,0.8057,0.00461,0.9956,0.6724,0.3276,0.5815,0.4187
2555.jpg,20.76327896118164,0.697446346282959,0.269,0.731,0.937,0.0628,0.655,0.3452,0.7983,0.2018,0.752,0.248,0.9585,0.04147,0.1779,0.8223,0.1366,0.8633,0.972,0.02802,0.796,0.2043
2556.jpg,21.30891227722168,0.8319259285926819,0.928,0.0716,0.991,0.00899,0.793,0.2069,0.63,0.37,0.9434,0.05664,0.967,0.03308,0.1561,0.8438,0.0145,0.9854,0.755,0.2451,0.728,0.272
2557.jpg,16.70429039001465,0.7419917583465576,0.434,0.566,0.881,0.1192,0.74,0.2598,0.84,0.1603,0.8174,0.1824,0.916,0.08386,0.231,0.769,0.02635,0.9736,0.785,0.2147,0.8726,0.1277
2558.jpg,19.451623916625977,0.6077669262886047,0.858,0.1422,0.9497,0.05032,0.5547,0.4456,0.94,0.0601,0.8154,0.1848,0.585,0.4148,0.0511,0.9487,0.1052,0.895,0.9604,0.03964,0.7026,0.2974
2559.jpg,18.604581832885742,0.7960415482521057,0.4844,0.5156,0.8687,0.1312,0.8887,0.11127,0.9263,0.07367,0.648,0.3523,0.8438,0.1561,0.248,0.752,0.254,0.746,0.937,0.0628,0.8174,0.1824
2560.jpg,23.15887451171875,0.7587496042251587,0.2568,0.743,0.986,0.01439,0.769,0.231,0.2043,0.796,0.887,0.1128,0.985,0.01519,0.1294,0.8706,0.0336,0.9663,0.788,0.212,0.734,0.2659
2561.jpg,13.80446720123291,0.744455099105835,0.831,0.1688,0.996,0.00407,0.9434,0.05664,0.976,0.02405,0.99,0.00971,0.9824,0.01744,0.1052,0.895,0.1603,0.84,0.867,0.1329,0.8335,0.1666
2562.jpg,22.23160171508789,0.8068935871124268,0.8975,0.1023,0.9565,0.04337,0.5815,0.4187,0.801,0.1993,0.746,0.254,0.982,0.01826,0.15,0.85,0.0159,0.984,0.5815,0.4187,0.8105,0.1896
2563.jpg,22.344974517822266,0.7945905327796936,0.1733,0.8267,0.78,0.22,0.7773,0.2227,0.803,0.1968,0.6514,0.3486,0.922,0.07806,0.11127,0.8887,0.0863,0.9136,0.8633,0.1366,0.7153,0.2847
2564.jpg,22.063766479492188,0.8257216215133667,0.4377,0.562,0.755,0.2451,0.626,0.3738,0.2783,0.7217,0.3416,0.658,0.4111,0.589,0.3486,0.6514,0.269,0.731,0.9824,0.01744,0.693,0.3074
2565.jpg,21.107982635498047,0.7603763937950134,0.331,0.669,0.8438,0.1561,0.626,0.3738,0.04025,0.96,0.263,0.7373,0.9004,0.0995,0.2095,0.7905,0.0967,0.9033,0.9697,0.03021,0.788,0.212
2566.jpg,22.23504066467285,0.741727352142334,0.461,0.539,0.831,0.1688,0.8105,0.1896,0.1312,0.8687,0.1225,0.8774,0.648,0.3523,0.0851,0.915,0.05032,0.9497,0.655,0.3452,0.6406,0.3594
2567.jpg,22.750389099121094,0.7254573106765747,0.78,0.22,0.8706,0.1294,0.5273,0.4727,0.094,0.906,0.251,0.749,0.1023,0.8975,0.2815,0.7188,0.0592,0.941,0.983,0.01692,0.9097,0.0901
2568.jpg,18.840900421142578,0.6928586959838867,0.03677,0.9634,0.879,0.12085,0.813,0.1871,0.1733,0.8267,0.248,0.752,0.84,0.1603,0.4727,0.5273,0.02975,0.97,0.743,0.2568,0.7607,0.2394
2569.jpg,16.095468521118164,0.5498532056808472,0.03845,0.9614,0.8857,0.1144,0.9253,0.07477,0.254,0.746,0.0637,0.9365,0.728,0.272,0.304,0.696,0.5815,0.4187,0.9775,0.0223,0.78,0.22
2570.jpg,17.897571563720703,0.6063104867935181,0.2598,0.74,0.95,0.0496,0.752,0.248,0.895,0.1052,0.9175,0.0827,0.9575,0.04272,0.212,0.788,0.0851,0.915,0.8154,0.1848,0.7056,0.2942
2571.jpg,19.231428146362305,0.7744141221046448,0.852,0.1481,0.9746,0.02518,0.796,0.2043,0.3008,0.699,0.4495,0.551,0.958,0.04208,0.4417,0.558,0.0967,0.9033,0.948,0.05185,0.8223,0.1779
2572.jpg,15.520162582397461,0.7460327744483948,0.457,0.543,0.9663,0.0336,0.7056,0.2942,0.251,0.749,0.5195,0.4805,0.986,0.01406,0.434,0.566,0.002434,0.9976,0.2568,0.743,0.887,0.1128
2573.jpg,22.469247817993164,0.757758378982544,0.615,0.385,0.743,0.2568,0.803,0.1968,0.9185,0.08154,0.752,0.248,0.9263,0.07367,0.2422,0.758,0.152,0.848,0.968,0.0321,0.5,0.5
2574.jpg,17.708049774169922,0.7947177886962891,0.604,0.396,0.9937,0.00649,0.831,0.1688,0.9087,0.0914,0.967,0.03308,0.9893,0.01082,0.1294,0.8706,0.1404,0.86,0.98,0.02002,0.907,0.0927
2575.jpg,20.191652297973633,0.700076699256897,0.3523,0.648,0.976,0.02405,0.4417,0.558,0.04886,0.951,0.2422,0.758,0.272,0.728,0.3738,0.626,0.0827,0.9175,0.916,0.08386,0.8267,0.1733
2576.jpg,16.411319732666016,0.6245757341384888,0.8916,0.1082,0.9365,0.0637,0.57,0.4302,0.858,0.1422,0.5737,0.4263,0.5,0.5,0.2018,0.7983,0.08154,0.9185,0.9487,0.0511,0.78,0.22
2577.jpg,21.82706642150879,0.8023587465286255,0.4072,0.593,0.9263,0.07367,0.8706,0.1294,0.796,0.2043,0.793,0.2069,0.785,0.2147,0.1582,0.842,0.01082,0.9893,0.535,0.4648,0.725,0.2751
2578.jpg,22.190385818481445,0.8224160075187683,0.772,0.2281,0.937,0.0628,0.785,0.2147,0.596,0.4036,0.604,0.396,0.977,0.02298,0.3667,0.6333,0.01519,0.985,0.4417,0.558,0.85,0.15
2579.jpg,20.499652862548828,0.685684323310852,0.1582,0.842,0.9097,0.0901,0.8374,0.1624,0.543,0.457,0.4111,0.589,0.8687,0.1312,0.4495,0.551,0.4534,0.547,0.9316,0.06854,0.746,0.254
2580.jpg,19.67081069946289,0.6434056758880615,0.04025,0.96,0.8105,0.1896,0.6724,0.3276,0.1097,0.89,0.1481,0.852,0.9194,0.0804,0.4727,0.5273,0.04337,0.9565,0.648,0.3523,0.858,0.1422
2581.jpg,13.557954788208008,0.6654542088508606,0.874,0.126,0.992,0.007812,0.4922,0.508,0.589,0.4111,0.808,0.1919,0.7637,0.2366,0.1366,0.8633,0.01971,0.9805,0.231,0.769,0.6514,0.3486
2582.jpg,14.772603988647461,0.6326255202293396,0.8857,0.1144,0.97,0.02975,0.8154,0.1848,0.57,0.4302,0.535,0.4648,0.8887,0.11127,0.1242,0.876,0.11127,0.8887,0.9185,0.08154,0.504,0.496
2583.jpg,20.275117874145508,0.7076195478439331,0.82,0.18,0.9336,0.0666,0.85,0.15,0.4766,0.5234,0.2783,0.7217,0.8975,0.1023,0.2568,0.743,0.0695,0.9307,0.97,0.02975,0.669,0.331
2584.jpg,16.900602340698242,0.8507348895072937,0.7026,0.2974,0.9336,0.0666,0.743,0.2568,0.958,0.04208,0.8687,0.1312,0.848,0.152,0.1968,0.803,0.2043,0.796,0.929,0.07056,0.8105,0.1896
2585.jpg,14.482259750366211,0.6302145719528198,0.4148,0.585,0.915,0.0851,0.8154,0.1848,0.755,0.2451,0.8457,0.154,0.9243,0.07587,0.4226,0.5776,0.07587,0.9243,0.693,0.3074,0.604,0.396
2586.jpg,16.34920883178711,0.7027651071548462,0.11127,0.8887,0.9697,0.03021,0.85,0.15,0.686,0.314,0.74,0.2598,0.8706,0.1294,0.3074,0.693,0.0326,0.9673,0.788,0.212,0.8438,0.1561
2587.jpg,20.481891632080078,0.6866668462753296,0.734,0.2659,0.939,0.06097,0.558,0.4417,0.0927,0.907,0.3174,0.6826,0.8267,0.1733,0.304,0.696,0.00255,0.9976,0.662,0.3381,0.813,0.1871
2588.jpg,19.762039184570312,0.7210190296173096,0.04147,0.9585,0.796,0.2043,0.709,0.291,0.2366,0.7637,0.3208,0.679,0.9565,0.04337,0.06757,0.9326,0.01065,0.9893,0.8457,0.154,0.6895,0.3108
2589.jpg,19.450559616088867,0.6471561193466187,0.3074,0.693,0.9824,0.01744,0.7188,0.2815,0.796,0.2043,0.8633,0.1366,0.945,0.055,0.1896,0.8105,0.2338,0.766,0.7827,0.2173,0.7637,0.2366
2590.jpg,20.525646209716797,0.7097179889678955,0.1755,0.824,0.686,0.314,0.5815,0.4187,0.0656,0.9346,0.154,0.8457,0.86,0.1404,0.4377,0.562,0.04742,0.9526,0.758,0.2422,0.709,0.291
2591.jpg,20.084569931030273,0.8005560040473938,0.6895,0.3108,0.9824,0.01772,0.865,0.1348,0.63,0.37,0.3923,0.6074,0.5312,0.4688,0.07263,0.9272,0.2942,0.7056,0.9775,0.0223,0.4688,0.5312
2592.jpg,24.053007125854492,0.7087534070014954,0.6406,0.3594,0.977,0.02298,0.881,0.1192,0.8823,0.11755,0.8706,0.1294,0.8857,0.1144,0.37,0.63,0.2422,0.758,0.9336,0.0666,0.852,0.1481
2593.jpg,19.738895416259766,0.7579695582389832,0.0967,0.9033,0.8965,0.10376,0.785,0.2147,0.547,0.4534,0.5234,0.4766,0.915,0.0851,0.461,0.539,0.03732,0.963,0.662,0.3381,0.8726,0.1277
2594.jpg,22.440263748168945,0.8079150319099426,0.2422,0.758,0.8105,0.1896,0.57,0.4302,0.0326,0.9673,0.0888,0.911,0.9004,0.0995,0.2974,0.7026,0.01912,0.981,0.755,0.2451,0.6333,0.3667
2595.jpg,20.190284729003906,0.7832165360450745,0.734,0.2659,0.9336,0.0666,0.4495,0.551,0.758,0.2422,0.7026,0.2974,0.9004,0.0995,0.363,0.637,0.01744,0.9824,0.6826,0.3174,0.731,0.269
2596.jpg,16.675846099853516,0.6365056037902832,0.3557,0.644,0.948,0.05185,0.796,0.2043,0.5547,0.4456,0.74,0.2598,0.9585,0.04147,0.1824,0.8174,0.04468,0.955,0.801,0.1993,0.7983,0.2018
2597.jpg,18.965450286865234,0.7442976236343384,0.3008,0.699,0.8965,0.10376,0.8223,0.1779,0.593,0.4072,0.8457,0.154,0.969,0.03067,0.08386,0.916,0.02097,0.979,0.7637,0.2366,0.7373,0.263
2598.jpg,17.651721954345703,0.6999054551124573,0.86,0.1404,0.655,0.3452,0.457,0.543,0.8726,0.1277,0.755,0.2451,0.648,0.3523,0.2069,0.793,0.03114,0.9688,0.9526,0.04742,0.734,0.2659
2599.jpg,19.52016258239746,0.7744999527931213,0.4,0.6,0.8374,0.1624,0.231,0.769,0.04147,0.9585,0.1603,0.84,0.662,0.3381,0.1848,0.8154,0.11755,0.8823,0.9497,0.05032,0.5815,0.4187
2600.jpg,20.192474365234375,0.7570539116859436,0.3416,0.658,0.94,0.0601,0.922,0.07806,0.9434,0.05664,0.9517,0.04813,0.964,0.03622,0.248,0.752,0.1052,0.895,0.669,0.331,0.7607,0.2394
2601.jpg,18.949514389038086,0.6606571078300476,0.1009,0.899,0.939,0.06097,0.8633,0.1366,0.854,0.1461,0.8354,0.1646,0.956,0.044,0.4805,0.5195,0.1225,0.8774,0.731,0.269,0.8174,0.1824
2602.jpg,17.994365692138672,0.6467481851577759,0.4263,0.5737,0.955,0.04468,0.4648,0.535,0.5312,0.4688,0.803,0.1968,0.7373,0.263,0.2568,0.743,0.03568,0.9644,0.769,0.231,0.8223,0.1779
2603.jpg,22.403213500976562,0.8380672931671143,0.9087,0.0914,0.989,0.01133,0.8887,0.11127,0.854,0.1461,0.84,0.1603,0.9497,0.05032,0.5547,0.4456,0.231,0.769,0.967,0.03308,0.749,0.251
2604.jpg,20.107961654663086,0.6965534687042236,0.0876,0.9126,0.772,0.2281,0.562,0.4377,0.0995,0.9004,0.152,0.848,0.915,0.0851,0.314,0.686,0.1422,0.858,0.911,0.0888,0.772,0.2281
2605.jpg,17.631061553955078,0.5871648192405701,0.304,0.696,0.9727,0.02759,0.916,0.08386,0.899,0.1009,0.902,0.0981,0.923,0.07697,0.0967,0.9033,0.2069,0.793,0.965,0.03516,0.8457,0.154
2606.jpg,19.155183792114258,0.7824209928512573,0.7056,0.2942,0.9517,0.04813,0.693,0.3074,0.2147,0.785,0.547,0.4534,0.907,0.0927,0.1755,0.824,0.03021,0.9697,0.9634,0.03677,0.743,0.2568
2607.jpg,20.235273361206055,0.7915558218955994,0.331,0.669,0.906,0.094,0.4302,0.57,0.3452,0.655,0.709,0.291,0.82,0.18,0.1128,0.887,0.003223,0.9966,0.547,0.4534,0.8857,0.1144
2608.jpg,21.358015060424805,0.7176038026809692,0.915,0.0851,0.85,0.15,0.8057,0.1943,0.6826,0.3174,0.4226,0.5776,0.676,0.3242,0.1023,0.8975,0.1968,0.803,0.854,0.1461,0.813,0.1871
2609.jpg,20.381757736206055,0.842130720615387,0.4417,0.558,0.7124,0.2878,0.746,0.254,0.8916,0.1082,0.644,0.3557,0.655,0.3452,0.094,0.906,0.4,0.6,0.965,0.03516,0.788,0.212
2610.jpg,18.86419105529785,0.773259162902832,0.04886,0.951,0.899,0.1009,0.9097,0.0901,0.7983,0.2018,0.648,0.3523,0.915,0.0851,0.4036,0.596,0.1348,0.865,0.9316,0.06854,0.7373,0.263
2611.jpg,24.459491729736328,0.9025716781616211,0.8916,0.1082,0.9834,0.01666,0.8633,0.1366,0.939,0.06097,0.8857,0.1144,0.9194,0.0804,0.381,0.6187,0.1779,0.8223,0.8687,0.1312,0.669,0.331
2612.jpg,20.025087356567383,0.7780366539955139,0.3923,0.6074,0.796,0.2043,0.539,0.461,0.9424,0.0575,0.4036,0.596,0.785,0.2147,0.5273,0.4727,0.11755,0.8823,0.9443,0.05582,0.648,0.3523
2613.jpg,19.128141403198242,0.7685445547103882,0.2815,0.7188,0.8267,0.1733,0.562,0.4377,0.5156,0.4844,0.658,0.3416,0.9126,0.0876,0.2173,0.7827,0.00236,0.9976,0.7153,0.2847,0.749,0.251
2614.jpg,17.85694694519043,0.7611402273178101,0.3887,0.6113,0.96,0.04025,0.842,0.1582,0.7124,0.2878,0.758,0.2422,0.9717,0.02844,0.0981,0.902,0.1294,0.8706,0.848,0.152,0.785,0.2147
2615.jpg,18.359188079833984,0.6906806826591492,0.1242,0.876,0.829,0.171,0.699,0.3008,0.3381,0.662,0.593,0.4072,0.854,0.1461,0.1733,0.8267,0.0716,0.928,0.874,0.126,0.676,0.3242
2616.jpg,22.10770034790039,0.7723618149757385,0.731,0.269,0.9634,0.03677,0.3557,0.644,0.5195,0.4805,0.4844,0.5156,0.3345,0.6655,0.263,0.7373,0.1277,0.8726,0.8374,0.1624,0.752,0.248
2617.jpg,20.17528533935547,0.7388135194778442,0.152,0.848,0.9355,0.06464,0.6113,0.3887,0.8223,0.1779,0.8174,0.1824,0.991,0.00899,0.0914,0.9087,0.11597,0.8843,0.94,0.0601,0.731,0.269
2618.jpg,20.21872329711914,0.7753567099571228,0.3738,0.626,0.9253,0.07477,0.9194,0.0804,0.984,0.0159,0.945,0.055,0.803,0.1968,0.4456,0.5547,0.5234,0.4766,0.8223,0.1779,0.731,0.269
2619.jpg,21.210071563720703,0.7481703162193298,0.535,0.4648,0.9243,0.07587,0.801,0.1993,0.8633,0.1366,0.9087,0.0914,0.8887,0.11127,0.0927,0.907,0.2043,0.796,0.8613,0.1384,0.84,0.1603
2620.jpg,20.646751403808594,0.8323337435722351,0.9194,0.0804,0.7773,0.2227,0.8223,0.1779,0.9546,0.04535,0.899,0.1009,0.686,0.314,0.126,0.874,0.231,0.769,0.956,0.044,0.82,0.18
2621.jpg,23.065879821777344,0.7693817615509033,0.007576,0.992,0.4688,0.5312,0.566,0.434,0.01826,0.982,0.1624,0.8374,0.874,0.126,0.0695,0.9307,0.04535,0.9546,0.644,0.3557,0.7026,0.2974
2622.jpg,21.376115798950195,0.7398689985275269,0.1348,0.865,0.982,0.01826,0.78,0.22,0.1128,0.887,0.1755,0.824,0.895,0.1052,0.3452,0.655,0.04147,0.9585,0.6333,0.3667,0.686,0.314
2623.jpg,16.621706008911133,0.7240397334098816,0.1871,0.813,0.4148,0.585,0.644,0.3557,0.0981,0.902,0.2815,0.7188,0.8174,0.1824,0.3923,0.6074,0.461,0.539,0.9424,0.0575,0.758,0.2422
2624.jpg,21.77271270751953,0.7441184520721436,0.9126,0.0876,0.9634,0.03677,0.743,0.2568,0.7607,0.2394,0.4883,0.5117,0.8823,0.11755,0.1384,0.8613,0.1733,0.8267,0.9604,0.03964,0.758,0.2422
2625.jpg,21.640981674194336,0.847539484500885,0.4111,0.589,0.8438,0.1561,0.3276,0.6724,0.2942,0.7056,0.7217,0.2783,0.5312,0.4688,0.1144,0.8857,0.01187,0.9883,0.709,0.291,0.604,0.396
2626.jpg,18.253400802612305,0.8375208973884583,0.04742,0.9526,0.848,0.152,0.858,0.1422,0.0666,0.9336,0.1277,0.8726,0.82,0.18,0.0792,0.921,0.2394,0.7607,0.96,0.04025,0.6226,0.3774
2627.jpg,19.92043685913086,0.6115468144416809,0.03732,0.963,0.4148,0.585,0.585,0.4148,0.2751,0.725,0.4148,0.585,0.5737,0.4263,0.1294,0.8706,0.04468,0.955,0.86,0.1404,0.5234,0.4766
2628.jpg,18.03889274597168,0.6711130142211914,0.676,0.3242,0.962,0.0379,0.6826,0.3174,0.939,0.06097,0.5,0.5,0.57,0.4302,0.2366,0.7637,0.7905,0.2095,0.994,0.005642,0.796,0.2043
2629.jpg,15.906414031982422,0.559639573097229,0.1225,0.8774,0.9517,0.04813,0.9824,0.01744,0.396,0.604,0.496,0.504,0.8687,0.1312,0.4148,0.585,0.4456,0.5547,0.973,0.02676,0.543,0.457
2630.jpg,16.833036422729492,0.7032113671302795,0.0901,0.9097,0.5815,0.4187,0.558,0.4417,0.02556,0.9746,0.0792,0.921,0.8706,0.1294,0.3008,0.699,0.02759,0.9727,0.915,0.0851,0.7773,0.2227
2631.jpg,19.973705291748047,0.7014971971511841,0.4648,0.535,0.9004,0.0995,0.793,0.2069,0.9927,0.007233,0.911,0.0888,0.7637,0.2366,0.381,0.6187,0.4148,0.585,0.9756,0.02443,0.752,0.248
2632.jpg,21.351581573486328,0.698143720626831,0.4148,0.585,0.9033,0.0967,0.766,0.2338,0.9434,0.05664,0.8887,0.11127,0.734,0.2659,0.2255,0.7744,0.0575,0.9424,0.9326,0.06757,0.8335,0.1666
2633.jpg,18.86117172241211,0.7170421481132507,0.508,0.4922,0.8726,0.1277,0.6655,0.3345,0.772,0.2281,0.4688,0.5312,0.876,0.1242,0.269,0.731,0.4377,0.562,0.829,0.171,0.796,0.2043
2634.jpg,20.986753463745117,0.7072228789329529,0.331,0.669,0.9805,0.01942,0.86,0.1404,0.3008,0.699,0.07263,0.9272,0.314,0.686,0.543,0.457,0.539,0.461,0.9526,0.04742,0.4883,0.5117
2635.jpg,18.50156021118164,0.6870021820068359,0.946,0.0542,0.9746,0.02556,0.4805,0.5195,0.4805,0.5195,0.2338,0.766,0.938,0.0619,0.2394,0.7607,0.08386,0.916,0.7124,0.2878,0.551,0.4495
2636.jpg,20.97698211669922,0.7378674745559692,0.2366,0.7637,0.7744,0.2255,0.856,0.1442,0.6655,0.3345,0.291,0.709,0.824,0.1755,0.363,0.637,0.231,0.769,0.7217,0.2783,0.8374,0.1624
2637.jpg,22.090579986572266,0.7657975554466248,0.3774,0.6226,0.662,0.3381,0.3738,0.626,0.562,0.4377,0.363,0.637,0.8438,0.1561,0.1144,0.8857,0.0379,0.962,0.626,0.3738,0.7607,0.2394
2638.jpg,19.268558502197266,0.7888647317886353,0.6,0.4,0.98,0.02002,0.9307,0.0695,0.669,0.331,0.3345,0.6655,0.5776,0.4226,0.2227,0.7773,0.0927,0.907,0.915,0.0851,0.6333,0.3667
2639.jpg,19.416404724121094,0.6586634516716003,0.96,0.04025,0.971,0.02887,0.78,0.22,0.566,0.434,0.4805,0.5195,0.644,0.3557,0.496,0.504,0.5312,0.4688,0.9863,0.01385,0.731,0.269
2640.jpg,21.37620735168457,0.7686659693717957,0.0995,0.9004,0.74,0.2598,0.4766,0.5234,0.9546,0.04535,0.803,0.1968,0.8843,0.11597,0.1779,0.8223,0.0619,0.938,0.772,0.2281,0.734,0.2659
