image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects
2101.jpg,,,0.03906,0.961,0.7153,0.2847,0.8457,0.154,0.9473,0.0526,0.6333,0.3667
2102.jpg,,,0.01971,0.9805,0.1294,0.8706,0.15,0.85,0.547,0.4534,0.2878,0.7124
2103.jpg,,,0.0804,0.9194,0.263,0.7373,0.2942,0.7056,0.543,0.457,0.1348,0.865
2104.jpg,,,0.0326,0.9673,0.11597,0.8843,0.37,0.63,0.9175,0.0827,0.3452,0.655
2105.jpg,,,0.005554,0.9946,0.8687,0.1312,0.679,0.3208,0.1442,0.856,0.57,0.4302
2106.jpg,,,0.0827,0.9175,0.3276,0.6724,0.1294,0.8706,0.5117,0.4883,0.0995,0.9004
2107.jpg,,,0.0526,0.9473,0.504,0.496,0.85,0.15,0.955,0.04468,0.2147,0.785
2108.jpg,,,0.1733,0.8267,0.785,0.2147,0.9004,0.0995,0.982,0.01826,0.11755,0.8823
2109.jpg,,,0.152,0.848,0.9326,0.06757,0.939,0.06097,0.966,0.0341,0.3074,0.693
2110.jpg,,,0.0981,0.902,0.769,0.231,0.57,0.4302,0.7188,0.2815,0.4495,0.551
2111.jpg,,,0.04083,0.959,0.6,0.4,0.906,0.094,0.976,0.02405,0.381,0.6187
2112.jpg,,,0.2069,0.793,0.9443,0.05582,0.9336,0.0666,0.9546,0.04535,0.2942,0.7056
2113.jpg,,,0.07056,0.929,0.8174,0.1824,0.728,0.272,0.915,0.0851,0.0326,0.9673
2114.jpg,,,0.1481,0.852,0.5547,0.4456,0.7217,0.2783,0.976,0.02405,0.8335,0.1666
2115.jpg,,,0.06097,0.939,0.758,0.2422,0.6406,0.3594,0.813,0.1871,0.2173,0.7827
2116.jpg,,,0.1733,0.8267,0.6,0.4,0.9473,0.0526,0.911,0.0888,0.3523,0.648
2117.jpg,,,0.152,0.848,0.9663,0.0336,0.831,0.1688,0.808,0.1919,0.3108,0.6895
2118.jpg,,,0.0321,0.968,0.4111,0.589,0.4648,0.535,0.887,0.1128,0.0592,0.941
2119.jpg,,,0.2878,0.7124,0.2394,0.7607,0.1666,0.8335,0.9814,0.01854,0.04602,0.954
2120.jpg,,,0.8613,0.1384,0.956,0.044,0.3381,0.662,0.923,0.07697,0.3774,0.6226
2121.jpg,,,0.04025,0.96,0.008575,0.991,0.006588,0.9937,0.2783,0.7217,0.504,0.496
2122.jpg,,,0.895,0.1052,0.9326,0.06757,0.535,0.4648,0.9663,0.0336,0.1128,0.887
2123.jpg,,,0.055,0.945,0.1896,0.8105,0.2942,0.7056,0.4377,0.562,0.01744,0.9824
2124.jpg,,,0.1097,0.89,0.461,0.539,0.585,0.4148,0.915,0.0851,0.05032,0.9497
2125.jpg,,,0.3774,0.6226,0.0851,0.915,0.2751,0.725,0.686,0.314,0.154,0.8457
2126.jpg,,,0.15,0.85,0.985,0.01495,0.9316,0.06854,0.8726,0.1277,0.04337,0.9565
2127.jpg,,,0.01744,0.9824,0.4883,0.5117,0.6,0.4,0.8223,0.1779,0.5815,0.4187
2128.jpg,,,0.2147,0.785,0.89,0.1097,0.905,0.09534,0.8335,0.1666,0.03516,0.965
2129.jpg,,,0.5156,0.4844,0.954,0.04602,0.9487,0.0511,0.746,0.254,0.01666,0.9834
2130.jpg,,,0.03732,0.963,0.769,0.231,0.272,0.728,0.858,0.1422,0.171,0.829
2131.jpg,,,0.2394,0.7607,0.07056,0.929,0.03067,0.969,0.8335,0.1666,0.1105,0.8896
2132.jpg,,,0.5776,0.4226,0.3416,0.658,0.3074,0.693,0.9175,0.0827,0.3452,0.655
2133.jpg,,,0.03114,0.9688,0.508,0.4922,0.5195,0.4805,0.3345,0.6655,0.3074,0.693
2134.jpg,,,0.6406,0.3594,0.1779,0.8223,0.1404,0.86,0.8706,0.1294,0.644,0.3557
2135.jpg,,,0.3345,0.6655,0.89,0.1097,0.842,0.1582,0.8154,0.1848,0.74,0.2598
2136.jpg,,,0.1755,0.824,0.543,0.457,0.879,0.12085,0.955,0.04468,0.6,0.4
2137.jpg,,,0.0888,0.911,0.9663,0.0336,0.84,0.1603,0.7124,0.2878,0.1097,0.89
2138.jpg,,,0.8374,0.1624,0.504,0.496,0.6655,0.3345,0.7637,0.2366,0.3738,0.626
2139.jpg,,,0.04272,0.9575,0.604,0.396,0.728,0.272,0.876,0.1242,0.304,0.696
2140.jpg,,,0.0321,0.968,0.01826,0.982,0.1277,0.8726,0.9355,0.06464,0.8857,0.1144
2141.jpg,,,0.1896,0.8105,0.2173,0.7827,0.0695,0.9307,0.9424,0.0575,0.1461,0.854
2142.jpg,,,0.1312,0.8687,0.8857,0.1144,0.9346,0.0656,0.9087,0.0914,0.11127,0.8887
2143.jpg,,,0.2394,0.7607,0.7773,0.2227,0.725,0.2751,0.7773,0.2227,0.3452,0.655
2144.jpg,,,0.0666,0.9336,0.615,0.385,0.709,0.291,0.9355,0.06464,0.3381,0.662
2145.jpg,,,0.212,0.788,0.974,0.02596,0.879,0.12085,0.921,0.0792,0.04208,0.958
2146.jpg,,,0.4226,0.5776,0.946,0.0542,0.9614,0.03845,0.879,0.12085,0.3416,0.658
2147.jpg,,,0.0792,0.921,0.955,0.04468,0.9487,0.0511,0.9565,0.04337,0.1779,0.8223
2148.jpg,,,0.1561,0.8438,0.2451,0.755,0.3108,0.6895,0.562,0.4377,0.2783,0.7217
2149.jpg,,,0.2783,0.7217,0.5234,0.4766,0.2974,0.7026,0.596,0.4036,0.363,0.637
2150.jpg,,,0.796,0.2043,0.9946,0.005302,0.9946,0.00514,0.971,0.02887,0.1624,0.8374
2151.jpg,,,0.4072,0.593,0.6514,0.3486,0.3242,0.676,0.84,0.1603,0.254,0.746
2152.jpg,,,0.04672,0.953,0.626,0.3738,0.955,0.04468,0.993,0.006798,0.1603,0.84
2153.jpg,,,0.2018,0.7983,0.1646,0.8354,0.1422,0.858,0.8975,0.1023,0.2338,0.766
2154.jpg,,,0.03162,0.9683,0.457,0.543,0.1755,0.824,0.96,0.04025,0.669,0.331
2155.jpg,,,0.10376,0.8965,0.945,0.055,0.793,0.2069,0.4727,0.5273,0.0981,0.902
2156.jpg,,,0.772,0.2281,0.709,0.291,0.1225,0.8774,0.696,0.304,0.2043,0.796
2157.jpg,,,0.3486,0.6514,0.1871,0.813,0.3523,0.648,0.7607,0.2394,0.4805,0.5195
2158.jpg,,,0.3923,0.6074,0.9883,0.011505,0.958,0.04208,0.655,0.3452,0.2847,0.7153
2159.jpg,,,0.7373,0.263,0.126,0.874,0.2147,0.785,0.2815,0.7188,0.6074,0.3923
2160.jpg,,,0.1442,0.856,0.852,0.1481,0.8374,0.1624,0.876,0.1242,0.314,0.686
2161.jpg,,,0.04272,0.9575,0.9175,0.0827,0.9087,0.0914,0.8687,0.1312,0.304,0.696
2162.jpg,,,0.02802,0.972,0.766,0.2338,0.9487,0.0511,0.969,0.03067,0.4456,0.5547
2163.jpg,,,0.02405,0.976,0.551,0.4495,0.4648,0.535,0.604,0.396,0.251,0.749
2164.jpg,,,0.1052,0.895,0.7026,0.2974,0.8105,0.1896,0.902,0.0981,0.4,0.6
2165.jpg,,,0.15,0.85,0.693,0.3074,0.6226,0.3774,0.648,0.3523,0.04337,0.9565
2166.jpg,,,0.01243,0.988,0.03021,0.9697,0.1871,0.813,0.893,0.1067,0.02635,0.9736
2167.jpg,,,0.4302,0.57,0.785,0.2147,0.5273,0.4727,0.4844,0.5156,0.0628,0.937
2168.jpg,,,0.604,0.396,0.731,0.269,0.5195,0.4805,0.858,0.1422,0.126,0.874
2169.jpg,,,0.1848,0.8154,0.9365,0.0637,0.9834,0.0164,0.966,0.0341,0.094,0.906
2170.jpg,,,0.0379,0.962,0.1824,0.8174,0.4302,0.57,0.968,0.0321,0.1824,0.8174
2171.jpg,,,0.272,0.728,0.4456,0.5547,0.1779,0.8223,0.7124,0.2878,0.0804,0.9194
2172.jpg,,,0.07263,0.9272,0.596,0.4036,0.824,0.1755,0.9585,0.04147,0.1329,0.867
2173.jpg,,,0.06464,0.9355,0.03516,0.965,0.4187,0.5815,0.874,0.126,0.304,0.696
2174.jpg,,,0.2568,0.743,0.0496,0.95,0.0534,0.947,0.785,0.2147,0.385,0.615
2175.jpg,,,0.07263,0.9272,0.1404,0.86,0.4456,0.5547,0.824,0.1755,0.1766,0.823
2176.jpg,,,0.3276,0.6724,0.85,0.15,0.5737,0.4263,0.6,0.4,0.3208,0.679
2177.jpg,,,0.1582,0.842,0.314,0.686,0.3174,0.6826,0.983,0.01718,0.254,0.746
2178.jpg,,,0.03114,0.9688,0.0967,0.9033,0.396,0.604,0.9443,0.05582,0.3074,0.693
2179.jpg,,,0.15,0.85,0.881,0.1192,0.969,0.03067,0.958,0.04208,0.1582,0.842
2180.jpg,,,0.2338,0.766,0.8706,0.1294,0.539,0.461,0.865,0.1348,0.1755,0.824
2181.jpg,,,0.1848,0.8154,0.055,0.945,0.1561,0.8438,0.9365,0.0637,0.1848,0.8154
2182.jpg,,,0.1582,0.842,0.0863,0.9136,0.02975,0.97,0.604,0.396,0.535,0.4648
2183.jpg,,,0.2095,0.7905,0.2783,0.7217,0.5117,0.4883,0.7217,0.2783,0.4844,0.5156
2184.jpg,,,0.7773,0.2227,0.1422,0.858,0.09534,0.905,0.543,0.457,0.1144,0.8857
2185.jpg,,,0.04742,0.9526,0.2942,0.7056,0.1968,0.803,0.2847,0.7153,0.3174,0.6826
2186.jpg,,,0.9272,0.07263,0.604,0.396,0.5117,0.4883,0.6,0.4,0.547,0.4534
2187.jpg,,,0.012825,0.9873,0.9087,0.0914,0.842,0.1582,0.899,0.1009,0.251,0.749
2188.jpg,,,0.1582,0.842,0.865,0.1348,0.6724,0.3276,0.945,0.055,0.1582,0.842
2189.jpg,,,0.0851,0.915,0.971,0.02887,0.9097,0.0901,0.4377,0.562,0.1225,0.8774
2190.jpg,,,0.5195,0.4805,0.9443,0.05582,0.8887,0.11127,0.6406,0.3594,0.562,0.4377
2191.jpg,,,0.1294,0.8706,0.1128,0.887,0.1755,0.824,0.3594,0.6406,0.03021,0.9697
2192.jpg,,,0.5,0.5,0.4922,0.508,0.7153,0.2847,0.7124,0.2878,0.381,0.6187
2193.jpg,,,0.04147,0.9585,0.82,0.18,0.5547,0.4456,0.86,0.1404,0.2974,0.7026
2194.jpg,,,0.6514,0.3486,0.785,0.2147,0.3774,0.6226,0.648,0.3523,0.18,0.82
2195.jpg,,,0.02759,0.9727,0.4534,0.547,0.585,0.4148,0.8843,0.11597,0.1442,0.856
2196.jpg,,,0.171,0.829,0.1779,0.8223,0.1896,0.8105,0.2043,0.796,0.3242,0.676
2197.jpg,,,0.1603,0.84,0.9966,0.003593,0.9775,0.0223,0.7026,0.2974,0.3345,0.6655
2198.jpg,,,0.7373,0.263,0.796,0.2043,0.7637,0.2366,0.9326,0.06757,0.3923,0.6074
2199.jpg,,,0.02556,0.9746,0.0792,0.921,0.07697,0.923,0.808,0.1919,0.604,0.396
2200.jpg,,,0.1294,0.8706,0.2173,0.7827,0.2598,0.74,0.8687,0.1312,0.4883,0.5117
2201.jpg,,,0.1384,0.8613,0.2227,0.7773,0.1896,0.8105,0.637,0.363,0.2069,0.793
2202.jpg,,,0.8457,0.154,0.9736,0.02635,0.693,0.3074,0.966,0.0341,0.2598,0.74
2203.jpg,,,0.1646,0.8354,0.9336,0.0666,0.9365,0.0637,0.9243,0.07587,0.254,0.746
2204.jpg,,,0.854,0.1461,0.865,0.1348,0.895,0.1052,0.813,0.1871,0.3008,0.699
2205.jpg,,,0.1144,0.8857,0.993,0.00701,0.988,0.01243,0.85,0.15,0.1312,0.8687
2206.jpg,,,0.0967,0.9033,0.758,0.2422,0.7983,0.2018,0.983,0.01718,0.37,0.63
2207.jpg,,,0.0901,0.9097,0.9443,0.05582,0.7373,0.263,0.922,0.07806,0.1848,0.8154
2208.jpg,,,0.02298,0.977,0.1404,0.86,0.4263,0.5737,0.8335,0.1666,0.0656,0.9346
2209.jpg,,,0.01243,0.988,0.1481,0.852,0.3557,0.644,0.881,0.1192,0.254,0.746
2210.jpg,,,0.4727,0.5273,0.9316,0.06854,0.5273,0.4727,0.9136,0.0863,0.1779,0.8223
2211.jpg,,,0.1294,0.8706,0.05664,0.9434,0.09534,0.905,0.7124,0.2878,0.1442,0.856
2212.jpg,,,0.7124,0.2878,0.3557,0.644,0.1666,0.8335,0.5234,0.4766,0.05185,0.948
2213.jpg,,,0.2255,0.7744,0.725,0.2751,0.254,0.746,0.696,0.304,0.2095,0.7905
2214.jpg,,,0.01567,0.9844,0.5547,0.4456,0.604,0.396,0.9033,0.0967,0.251,0.749
2215.jpg,,,0.1582,0.842,0.9497,0.05032,0.8843,0.11597,0.9194,0.0804,0.04147,0.9585
2216.jpg,,,0.012825,0.9873,0.304,0.696,0.535,0.4648,0.9717,0.02844,0.3923,0.6074
2217.jpg,,,0.8354,0.1646,0.8774,0.1225,0.929,0.07056,0.743,0.2568,0.385,0.615
2218.jpg,,,0.0496,0.95,0.3667,0.6333,0.1993,0.801,0.4883,0.5117,0.4922,0.508
2219.jpg,,,0.5117,0.4883,0.566,0.434,0.504,0.496,0.8774,0.1225,0.1848,0.8154
2220.jpg,,,0.1277,0.8726,0.8354,0.1646,0.8726,0.1277,0.8726,0.1277,0.2598,0.74
2221.jpg,,,0.74,0.2598,0.7124,0.2878,0.8887,0.11127,0.865,0.1348,0.5,0.5
2222.jpg,,,0.0526,0.9473,0.562,0.4377,0.755,0.2451,0.958,0.04208,0.2568,0.743
2223.jpg,,,0.1242,0.876,0.922,0.07806,0.8438,0.1561,0.5547,0.4456,0.0341,0.966
2224.jpg,,,0.977,0.0228,0.899,0.1009,0.929,0.07056,0.85,0.15,0.1943,0.8057
2225.jpg,,,0.02975,0.97,0.644,0.3557,0.593,0.4072,0.8633,0.1366,0.2878,0.7124
2226.jpg,,,0.8613,0.1384,0.808,0.1919,0.755,0.2451,0.4495,0.551,0.4534,0.547
2227.jpg,,,0.6406,0.3594,0.434,0.566,0.381,0.6187,0.734,0.2659,0.363,0.637
2228.jpg,,,0.11127,0.8887,0.2227,0.7773,0.4,0.6,0.3738,0.626,0.03162,0.9683
2229.jpg,,,0.57,0.4302,0.562,0.4377,0.4844,0.5156,0.968,0.0321,0.1582,0.842
2230.jpg,,,0.231,0.769,0.2043,0.796,0.547,0.4534,0.734,0.2659,0.1144,0.8857
2231.jpg,,,0.04083,0.959,0.6187,0.381,0.899,0.1009,0.831,0.1688,0.2281,0.772
2232.jpg,,,0.1384,0.8613,0.03162,0.9683,0.04147,0.9585,0.899,0.1009,0.06757,0.9326
2233.jpg,,,0.06464,0.9355,0.5312,0.4688,0.2751,0.725,0.585,0.4148,0.1824,0.8174
2234.jpg,,,0.0336,0.9663,0.4456,0.5547,0.604,0.396,0.916,0.08386,0.1294,0.8706
2235.jpg,,,0.00746,0.9927,0.4417,0.558,0.2751,0.725,0.7188,0.2815,0.1442,0.856
2236.jpg,,,0.0534,0.947,0.3594,0.6406,0.126,0.874,0.693,0.3074,0.9087,0.0914
2237.jpg,,,0.18,0.82,0.01826,0.982,0.11755,0.8823,0.874,0.126,0.2069,0.793
2238.jpg,,,0.0628,0.937,0.9316,0.06854,0.6655,0.3345,0.74,0.2598,0.385,0.615
2239.jpg,,,0.0981,0.902,0.662,0.3381,0.696,0.304,0.945,0.055,0.2598,0.74
2240.jpg,,,0.9175,0.0827,0.9883,0.01169,0.9434,0.05664,0.734,0.2659,0.1348,0.865
2241.jpg,,,0.02802,0.972,0.3381,0.662,0.10376,0.8965,0.958,0.04208,0.644,0.3557
2242.jpg,,,0.8633,0.1366,0.9727,0.02718,0.874,0.126,0.8774,0.1225,0.18,0.82
2243.jpg,,,0.3174,0.6826,0.9087,0.0914,0.7217,0.2783,0.9194,0.0804,0.2598,0.74
2244.jpg,,,0.0326,0.9673,0.758,0.2422,0.78,0.22,0.915,0.0851,0.0223,0.9775
2245.jpg,,,0.02263,0.9775,0.655,0.3452,0.758,0.2422,0.9604,0.03964,0.3381,0.662
2246.jpg,,,0.5776,0.4226,0.803,0.1968,0.1646,0.8354,0.1943,0.8057,0.2095,0.7905
2247.jpg,,,0.212,0.788,0.543,0.457,0.3452,0.655,0.4111,0.589,0.2598,0.74
2248.jpg,,,0.535,0.4648,0.865,0.1348,0.858,0.1422,0.813,0.1871,0.4072,0.593
2249.jpg,,,0.07697,0.923,0.615,0.385,0.84,0.1603,0.961,0.03906,0.4534,0.547
2250.jpg,,,0.669,0.331,0.5,0.5,0.385,0.615,0.902,0.0981,0.269,0.731
2251.jpg,,,0.02405,0.976,0.74,0.2598,0.8965,0.10376,0.808,0.1919,0.2366,0.7637
2252.jpg,,,0.3486,0.6514,0.951,0.04886,0.9087,0.0914,0.9263,0.07367,0.0876,0.9126
2253.jpg,,,0.2451,0.755,0.9487,0.0511,0.9307,0.0695,0.8975,0.1023,0.304,0.696
2254.jpg,,,0.04468,0.955,0.9004,0.0995,0.696,0.304,0.94,0.0601,0.2974,0.7026
2255.jpg,,,0.4805,0.5195,0.6113,0.3887,0.547,0.4534,0.731,0.269,0.1097,0.89
2256.jpg,,,0.08154,0.9185,0.907,0.0927,0.8057,0.1943,0.9185,0.08154,0.2974,0.7026
2257.jpg,,,0.01718,0.983,0.8057,0.1943,0.6895,0.3108,0.6826,0.3174,0.1052,0.895
2258.jpg,,,0.1993,0.801,0.1192,0.881,0.1192,0.881,0.547,0.4534,0.593,0.4072
2259.jpg,,,0.171,0.829,0.9194,0.0804,0.731,0.269,0.593,0.4072,0.1848,0.8154
2260.jpg,,,0.02931,0.9707,0.686,0.314,0.906,0.094,0.942,0.05835,0.248,0.752
2261.jpg,,,0.0876,0.9126,0.82,0.18,0.6655,0.3345,0.977,0.02298,0.37,0.63
2262.jpg,,,0.1646,0.8354,0.842,0.1582,0.945,0.055,0.6187,0.381,0.1348,0.865
2263.jpg,,,0.0628,0.937,0.615,0.385,0.3557,0.644,0.539,0.461,0.2451,0.755
2264.jpg,,,0.7773,0.2227,0.793,0.2069,0.6226,0.3774,0.902,0.0981,0.4111,0.589
2265.jpg,,,0.0526,0.9473,0.263,0.7373,0.1052,0.895,0.3738,0.626,0.543,0.457
2266.jpg,,,0.1348,0.865,0.9688,0.03114,0.982,0.01826,0.9517,0.04813,0.1919,0.808
2267.jpg,,,0.5815,0.4187,0.9673,0.0326,0.8633,0.1366,0.8335,0.1666,0.3208,0.679
2268.jpg,,,0.04083,0.959,0.7217,0.2783,0.8267,0.1733,0.982,0.01799,0.1442,0.856
2269.jpg,,,0.06854,0.9316,0.126,0.874,0.2659,0.734,0.9126,0.0876,0.251,0.749
2270.jpg,,,0.0716,0.928,0.2173,0.7827,0.3174,0.6826,0.7607,0.2394,0.808,0.1919
2271.jpg,,,0.0346,0.9653,0.5737,0.4263,0.8374,0.1624,0.9805,0.01971,0.3738,0.626
2272.jpg,,,0.7637,0.2366,0.9775,0.0223,0.8965,0.10376,0.5,0.5,0.1422,0.858
2273.jpg,,,0.8613,0.1384,0.793,0.2069,0.2878,0.7124,0.6514,0.3486,0.0592,0.941
2274.jpg,,,0.05032,0.9497,0.755,0.2451,0.7373,0.263,0.9673,0.0326,0.2227,0.7773
2275.jpg,,,0.6406,0.3594,0.9355,0.06464,0.9355,0.06464,0.7217,0.2783,0.5156,0.4844
2276.jpg,,,0.539,0.461,0.0792,0.921,0.1312,0.8687,0.752,0.248,0.4187,0.5815
2277.jpg,,,0.2942,0.7056,0.18,0.82,0.0804,0.9194,0.3345,0.6655,0.1312,0.8687
2278.jpg,,,0.5234,0.4766,0.9546,0.04535,0.9697,0.03021,0.991,0.008575,0.05032,0.9497
2279.jpg,,,0.5117,0.4883,0.4534,0.547,0.3594,0.6406,0.4072,0.593,0.743,0.2568
2280.jpg,,,0.848,0.152,0.965,0.03516,0.8174,0.1824,0.543,0.457,0.3381,0.662
2281.jpg,,,0.2227,0.7773,0.758,0.2422,0.5117,0.4883,0.867,0.1329,0.434,0.566
2282.jpg,,,0.0534,0.947,0.3594,0.6406,0.3174,0.6826,0.5195,0.4805,0.3416,0.658
2283.jpg,,,0.22,0.78,0.03516,0.965,0.01772,0.9824,0.2568,0.743,0.396,0.604
2284.jpg,,,0.05185,0.948,0.669,0.331,0.785,0.2147,0.941,0.0592,0.4648,0.535
2285.jpg,,,0.6,0.4,0.696,0.304,0.4377,0.562,0.699,0.3008,0.63,0.37
2286.jpg,,,0.3208,0.679,0.08386,0.916,0.03845,0.9614,0.8374,0.1624,0.693,0.3074
2287.jpg,,,0.8105,0.1896,0.991,0.00885,0.915,0.0851,0.669,0.331,0.6514,0.3486
2288.jpg,,,0.3594,0.6406,0.9897,0.01001,0.9766,0.02333,0.9473,0.0526,0.3557,0.644
2289.jpg,,,0.1366,0.8633,0.0927,0.907,0.0628,0.937,0.686,0.314,0.044,0.956
2290.jpg,,,0.02065,0.9795,0.7217,0.2783,0.788,0.212,0.963,0.03732,0.3174,0.6826
2291.jpg,,,0.7124,0.2878,0.1329,0.867,0.4,0.6,0.5547,0.4456,0.2018,0.7983
2292.jpg,,,0.07477,0.9253,0.4844,0.5156,0.669,0.331,0.915,0.0851,0.18,0.82
2293.jpg,,,0.1442,0.856,0.966,0.0341,0.984,0.01616,0.985,0.01495,0.314,0.686
2294.jpg,,,0.0145,0.9854,0.8438,0.1561,0.8726,0.1277,0.876,0.1242,0.1582,0.842
2295.jpg,,,0.543,0.457,0.1422,0.858,0.0666,0.9336,0.907,0.0927,0.1646,0.8354
2296.jpg,,,0.6895,0.3108,0.9087,0.0914,0.6826,0.3174,0.7056,0.2942,0.04742,0.9526
2297.jpg,,,0.2598,0.74,0.8354,0.1646,0.876,0.1242,0.644,0.3557,0.3667,0.6333
2298.jpg,,,0.2069,0.793,0.1943,0.8057,0.457,0.543,0.4844,0.5156,0.10376,0.8965
2299.jpg,,,0.2942,0.7056,0.1277,0.8726,0.2069,0.793,0.755,0.2451,0.04535,0.9546
2300.jpg,,,0.02931,0.9707,0.7637,0.2366,0.8105,0.1896,0.9253,0.07477,0.04742,0.9526
2301.jpg,,,0.011505,0.9883,0.8687,0.1312,0.5,0.5,0.4883,0.5117,0.3242,0.676
2302.jpg,,,0.37,0.63,0.05032,0.9497,0.15,0.85,0.9033,0.0967,0.3923,0.6074
2303.jpg,,,0.04147,0.9585,0.803,0.1968,0.4148,0.585,0.658,0.3416,0.314,0.686
2304.jpg,,,0.11597,0.8843,0.785,0.2147,0.856,0.1442,0.9746,0.02556,0.4226,0.5776
2305.jpg,,,0.05185,0.948,0.2878,0.7124,0.3381,0.662,0.725,0.2751,0.2422,0.758
2306.jpg,,,0.4648,0.535,0.57,0.4302,0.2018,0.7983,0.535,0.4648,0.6655,0.3345
2307.jpg,,,0.879,0.12085,0.9863,0.01385,0.8823,0.11755,0.596,0.4036,0.686,0.314
2308.jpg,,,0.6,0.4,0.4844,0.5156,0.05835,0.942,0.893,0.1067,0.1993,0.801
2309.jpg,,,0.04535,0.9546,0.4648,0.535,0.508,0.4922,0.953,0.04672,0.2069,0.793
2310.jpg,,,0.829,0.171,0.6724,0.3276,0.3774,0.6226,0.8975,0.1023,0.3381,0.662
2311.jpg,,,0.1993,0.801,0.984,0.0159,0.916,0.08386,0.858,0.1422,0.04535,0.9546
2312.jpg,,,0.0995,0.9004,0.381,0.6187,0.2366,0.7637,0.9175,0.0827,0.562,0.4377
2313.jpg,,,0.9263,0.07367,0.9707,0.02931,0.8457,0.154,0.842,0.1582,0.1993,0.801
2314.jpg,,,0.094,0.906,0.9355,0.06464,0.9736,0.02635,0.9844,0.01567,0.0619,0.938
2315.jpg,,,0.596,0.4036,0.9497,0.05032,0.858,0.1422,0.867,0.1329,0.0511,0.9487
2316.jpg,,,0.04535,0.9546,0.212,0.788,0.37,0.63,0.8975,0.1023,0.1009,0.899
2317.jpg,,,0.2227,0.7773,0.964,0.03622,0.801,0.1993,0.905,0.09534,0.07587,0.9243
2318.jpg,,,0.508,0.4922,0.1919,0.808,0.396,0.604,0.709,0.291,0.171,0.829
2319.jpg,,,0.11755,0.8823,0.8374,0.1624,0.9033,0.0967,0.906,0.094,0.2018,0.7983
2320.jpg,,,0.3774,0.6226,0.562,0.4377,0.3523,0.648,0.9004,0.0995,0.2783,0.7217
2321.jpg,,,0.1603,0.84,0.5776,0.4226,0.8687,0.1312,0.9893,0.01065,0.0326,0.9673
2322.jpg,,,0.00971,0.99,0.8457,0.154,0.5156,0.4844,0.5815,0.4187,0.1733,0.8267
2323.jpg,,,0.05032,0.9497,0.5312,0.4688,0.699,0.3008,0.9136,0.0863,0.4111,0.589
2324.jpg,,,0.434,0.566,0.9956,0.0042,0.842,0.1582,0.9575,0.04272,0.2069,0.793
2325.jpg,,,0.4,0.6,0.3108,0.6895,0.4648,0.535,0.7773,0.2227,0.251,0.749
2326.jpg,,,0.07697,0.923,0.7827,0.2173,0.8706,0.1294,0.966,0.0341,0.2568,0.743
2327.jpg,,,0.1582,0.842,0.381,0.6187,0.535,0.4648,0.2751,0.725,0.12085,0.879
2328.jpg,,,0.1733,0.8267,0.9517,0.04813,0.655,0.3452,0.662,0.3381,0.1128,0.887
2329.jpg,,,0.04886,0.951,0.749,0.251,0.962,0.0379,0.9854,0.0145,0.0542,0.946
2330.jpg,,,0.9834,0.0164,0.9546,0.04535,0.6,0.4,0.5273,0.4727,0.5,0.5
2331.jpg,,,0.1624,0.8374,0.4417,0.558,0.4,0.6,0.5156,0.4844,0.4377,0.562
2332.jpg,,,0.1871,0.813,0.984,0.01616,0.874,0.126,0.905,0.09534,0.055,0.945
2333.jpg,,,0.0901,0.9097,0.2338,0.766,0.2095,0.7905,0.947,0.0534,0.785,0.2147
2334.jpg,,,0.4766,0.5234,0.5312,0.4688,0.2847,0.7153,0.4727,0.5273,0.1688,0.831
2335.jpg,,,0.07263,0.9272,0.291,0.709,0.1993,0.801,0.9004,0.0995,0.1646,0.8354
2336.jpg,,,0.1225,0.8774,0.9253,0.07477,0.962,0.0379,0.9004,0.0995,0.154,0.8457
2337.jpg,,,0.2255,0.7744,0.946,0.0542,0.8843,0.11597,0.693,0.3074,0.1688,0.831
2338.jpg,,,0.5,0.5,0.304,0.696,0.07056,0.929,0.8438,0.1561,0.2847,0.7153
2339.jpg,,,0.272,0.728,0.1481,0.852,0.457,0.543,0.8823,0.11755,0.2394,0.7607
2340.jpg,,,0.6655,0.3345,0.9194,0.0804,0.604,0.396,0.852,0.1481,0.152,0.848
2341.jpg,,,0.3208,0.679,0.928,0.0716,0.9316,0.06854,0.905,0.09534,0.291,0.709
2342.jpg,,,0.2281,0.772,0.658,0.3416,0.1082,0.8916,0.709,0.291,0.3381,0.662
2343.jpg,,,0.12085,0.879,0.1294,0.8706,0.272,0.728,0.9653,0.0346,0.02596,0.974
2344.jpg,,,0.74,0.2598,0.5776,0.4226,0.6724,0.3276,0.7773,0.2227,0.4,0.6
2345.jpg,,,0.3276,0.6724,0.06464,0.9355,0.1779,0.8223,0.8726,0.1277,0.1225,0.8774
2346.jpg,,,0.15,0.85,0.813,0.1871,0.7773,0.2227,0.788,0.212,0.04083,0.959
2347.jpg,,,0.08154,0.9185,0.9683,0.03162,0.969,0.03067,0.769,0.231,0.363,0.637
2348.jpg,,,0.1848,0.8154,0.772,0.2281,0.7217,0.2783,0.4148,0.585,0.1755,0.824
2349.jpg,,,0.0526,0.9473,0.921,0.0792,0.959,0.04083,0.962,0.0379,0.2974,0.7026
