image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects
1872.jpg,,,0.381,0.6187,0.1779,0.8223,0.363,0.637,0.9956,0.0044,0.0786,0.9214
1873.jpg,,,0.2974,0.7026,0.596,0.4036,0.7026,0.2974,0.9917,0.008446,0.0592,0.941
1874.jpg,,,0.562,0.4377,0.7734,0.2268,0.547,0.4534,0.9985,0.001623,0.1009,0.899
1875.jpg,,,0.1009,0.899,0.504,0.496,0.971,0.02887,0.9897,0.01049,0.04813,0.9517
1876.jpg,,,0.1733,0.8267,0.6514,0.3486,0.9263,0.07367,0.9897,0.01017,0.03622,0.964
1877.jpg,,,0.5815,0.4187,0.9917,0.008316,0.9907,0.009415,0.9854,0.01473,0.02263,0.9775
1878.jpg,,,0.1312,0.8687,0.991,0.00885,0.906,0.094,0.975,0.0248,0.01692,0.983
1879.jpg,,,0.05185,0.948,0.9883,0.01178,0.9517,0.04813,0.996,0.003824,0.1277,0.8726
1880.jpg,,,0.547,0.4534,0.02405,0.976,0.04468,0.955,0.758,0.2422,0.04602,0.954
1881.jpg,,,0.1968,0.803,0.842,0.1582,0.9126,0.0876,0.9683,0.03162,0.04025,0.96
1882.jpg,,,0.11597,0.8843,0.9814,0.01854,0.946,0.0542,0.9966,0.003538,0.1481,0.852
1883.jpg,,,0.1896,0.8105,0.9897,0.01009,0.9497,0.05032,0.9966,0.003325,0.0637,0.9365
1884.jpg,,,0.1192,0.881,0.4648,0.535,0.982,0.01826,0.9976,0.002216,0.0637,0.9365
1885.jpg,,,0.0592,0.941,0.385,0.615,0.18,0.82,0.973,0.02676,0.08386,0.916
1886.jpg,,,0.1277,0.8726,0.86,0.1404,0.3667,0.6333,0.895,0.1052,0.0336,0.9663
1887.jpg,,,0.1582,0.842,0.9517,0.04813,0.808,0.1919,0.997,0.002981,0.1277,0.8726
1888.jpg,,,0.1993,0.801,0.9316,0.06854,0.801,0.1993,0.9966,0.003483,0.1294,0.8706
1889.jpg,,,0.1481,0.852,0.9604,0.03934,0.589,0.4111,0.9897,0.01049,0.1225,0.8774
1890.jpg,,,0.562,0.4377,0.4727,0.5273,0.879,0.12085,0.9834,0.01666,0.02002,0.98
1891.jpg,,,0.693,0.3074,0.5815,0.4187,0.9243,0.07587,0.988,0.01224,0.0542,0.946
1892.jpg,,,0.1481,0.852,0.8105,0.1896,0.8706,0.1294,0.984,0.01616,0.05835,0.942
1893.jpg,,,0.5234,0.4766,0.662,0.3381,0.9546,0.04535,0.9937,0.00619,0.01322,0.987
1894.jpg,,,0.08386,0.916,0.8916,0.1082,0.9785,0.02129,0.9976,0.002434,0.1943,0.8057
1895.jpg,,,0.457,0.543,0.679,0.3208,0.947,0.0534,0.9946,0.005302,0.03732,0.963
1896.jpg,,,0.4302,0.57,0.615,0.385,0.923,0.07697,0.9956,0.004467,0.02802,0.972
1897.jpg,,,0.6724,0.3276,0.788,0.212,0.9663,0.0336,0.991,0.00899,0.0237,0.976
1898.jpg,,,0.755,0.2451,0.89,0.1097,0.963,0.03732,0.9966,0.003483,0.02887,0.971
1899.jpg,,,0.8887,0.11127,0.829,0.171,0.915,0.0851,0.9873,0.012825,0.0656,0.9346
1900.jpg,,,0.9355,0.06464,0.86,0.1404,0.758,0.2422,0.9565,0.04337,0.04535,0.9546
1901.jpg,,,0.8457,0.154,0.887,0.1128,0.9126,0.0876,0.984,0.0159,0.1242,0.876
1902.jpg,,,0.644,0.3557,0.808,0.1919,0.887,0.1128,0.9897,0.01001,0.1968,0.803
1903.jpg,,,0.1481,0.852,0.8105,0.1896,0.8706,0.1294,0.984,0.01616,0.05835,0.942
1904.jpg,,,0.8438,0.1561,0.8057,0.1943,0.895,0.1052,0.9307,0.0695,0.06854,0.9316
1905.jpg,,,0.824,0.1755,0.7217,0.2783,0.793,0.2069,0.979,0.02097,0.1561,0.8438
1906.jpg,,,0.231,0.769,0.8374,0.1624,0.976,0.0237,0.995,0.004757,0.3108,0.6895
1907.jpg,,,0.923,0.07697,0.8174,0.1824,0.7637,0.2366,0.939,0.06097,0.1943,0.8057
1908.jpg,,,0.4648,0.535,0.644,0.3557,0.9136,0.0863,0.9873,0.01263,0.03516,0.965
1909.jpg,,,0.4111,0.589,0.5815,0.4187,0.9766,0.02333,0.9937,0.00639,0.04672,0.953
1910.jpg,,,0.6895,0.3108,0.6895,0.3108,0.938,0.0619,0.9863,0.01363,0.02931,0.9707
1911.jpg,,,0.801,0.1993,0.7188,0.2815,0.9727,0.02759,0.998,0.001957,0.01772,0.9824
1912.jpg,,,0.4922,0.508,0.4148,0.585,0.8613,0.1384,0.9966,0.003538,0.1646,0.8354
1913.jpg,,,0.2847,0.7153,0.3557,0.644,0.939,0.06097,0.9985,0.001389,0.0575,0.9424
1914.jpg,,,0.07056,0.929,0.4302,0.57,0.2147,0.785,0.9604,0.03964,0.01772,0.9824
1915.jpg,,,0.1009,0.899,0.961,0.03906,0.9717,0.02844,0.9917,0.008316,0.04147,0.9585
1916.jpg,,,0.0346,0.9653,0.899,0.1009,0.9365,0.0637,0.9873,0.012825,0.03067,0.969
1917.jpg,,,0.04337,0.9565,0.906,0.094,0.8843,0.11597,0.987,0.01302,0.0379,0.962
1918.jpg,,,0.593,0.4072,0.558,0.4417,0.9575,0.04272,0.984,0.01616,0.8267,0.1733
1919.jpg,,,0.04025,0.96,0.725,0.2751,0.8633,0.1366,0.9907,0.009415,0.03162,0.9683
1920.jpg,,,0.1688,0.831,0.9346,0.0656,0.958,0.04208,0.9893,0.01082,0.002253,0.9976
1921.jpg,,,0.0601,0.94,0.772,0.2281,0.9087,0.0914,0.9917,0.008064,0.008446,0.9917
1922.jpg,,,0.1294,0.8706,0.9424,0.0575,0.9565,0.04337,0.9863,0.01385,0.03622,0.964
1923.jpg,,,0.1144,0.8857,0.8267,0.1733,0.96,0.04025,0.9785,0.02162,0.0656,0.9346
1924.jpg,,,0.0876,0.9126,0.9126,0.0876,0.961,0.03906,0.995,0.00483,0.04147,0.9585
1925.jpg,,,0.1481,0.852,0.8105,0.1896,0.8706,0.1294,0.984,0.01616,0.05835,0.942
1926.jpg,,,0.12085,0.879,0.829,0.171,0.96,0.04025,0.994,0.00573,0.1023,0.8975
1927.jpg,,,0.2069,0.793,0.02975,0.97,0.1442,0.856,0.9795,0.02034,0.0914,0.9087
1928.jpg,,,0.11127,0.8887,0.04602,0.954,0.3108,0.6895,0.9775,0.02263,0.1624,0.8374
1929.jpg,,,0.2878,0.7124,0.0248,0.975,0.1896,0.8105,0.992,0.007576,0.07477,0.9253
1930.jpg,,,0.08386,0.916,0.8726,0.1277,0.755,0.2451,0.979,0.02097,0.2147,0.785
1931.jpg,,,0.1896,0.8105,0.11597,0.8843,0.2568,0.743,0.9946,0.005302,0.15,0.85
1932.jpg,,,0.2173,0.7827,0.02065,0.9795,0.1067,0.893,0.9985,0.001649,0.0967,0.9033
1933.jpg,,,0.1896,0.8105,0.2281,0.772,0.457,0.543,0.9966,0.003483,0.0995,0.9004
1934.jpg,,,0.63,0.37,0.1348,0.865,0.7773,0.2227,0.995,0.004757,0.01312,0.987
1935.jpg,,,0.7056,0.2942,0.1779,0.8223,0.699,0.3008,0.9893,0.01082,0.0511,0.9487
1936.jpg,,,0.2095,0.7905,0.916,0.08386,0.9663,0.0336,0.9844,0.01543,0.02844,0.9717
1937.jpg,,,0.4883,0.5117,0.0792,0.921,0.7983,0.2018,0.9893,0.01065,0.00899,0.991
1938.jpg,,,0.4263,0.5737,0.0336,0.9663,0.4534,0.547,0.988,0.012054,0.03845,0.9614
1939.jpg,,,0.4417,0.558,0.0511,0.9487,0.5,0.5,0.9795,0.02034,0.0336,0.9663
1940.jpg,,,0.4534,0.547,0.1128,0.887,0.5776,0.4226,0.9785,0.02129,0.1329,0.867
1941.jpg,,,0.8154,0.1848,0.0967,0.9033,0.1603,0.84,0.9795,0.02034,0.562,0.4377
1942.jpg,,,0.09534,0.905,0.921,0.0792,0.9644,0.03568,0.992,0.007576,0.1779,0.8223
1943.jpg,,,0.5,0.5,0.06757,0.9326,0.3738,0.626,0.971,0.02887,0.07806,0.922
1944.jpg,,,0.4036,0.596,0.154,0.8457,0.04535,0.9546,0.965,0.03516,0.126,0.874
1945.jpg,,,0.2095,0.7905,0.01406,0.986,0.06464,0.9355,0.9434,0.05664,0.0601,0.94
1946.jpg,,,0.669,0.331,0.2751,0.725,0.7056,0.2942,0.962,0.0379,0.06757,0.9326
1947.jpg,,,0.2095,0.7905,0.916,0.08386,0.9663,0.0336,0.9844,0.01543,0.02844,0.9717
1948.jpg,,,0.2783,0.7217,0.01692,0.983,0.5156,0.4844,0.9307,0.0695,0.03021,0.9697
1949.jpg,,,0.1779,0.8223,0.1919,0.808,0.725,0.2751,0.9917,0.008316,0.0341,0.966
1950.jpg,,,0.728,0.272,0.363,0.637,0.461,0.539,0.996,0.003885,0.01406,0.986
1951.jpg,,,0.637,0.363,0.1144,0.8857,0.658,0.3416,0.9917,0.008064,0.004265,0.9956
1952.jpg,,,0.4148,0.585,0.1225,0.8774,0.6406,0.3594,0.9873,0.01263,0.01406,0.986
1953.jpg,,,0.5195,0.4805,0.07477,0.9253,0.4148,0.585,0.9873,0.012825,0.012825,0.9873
1954.jpg,,,0.03308,0.967,0.9644,0.03568,0.988,0.012054,0.9976,0.002632,0.1023,0.8975
1955.jpg,,,0.6074,0.3923,0.4302,0.57,0.385,0.615,0.9893,0.01065,0.3416,0.658
1956.jpg,,,0.615,0.385,0.3276,0.6724,0.5273,0.4727,0.983,0.01718,0.2018,0.7983
1957.jpg,,,0.3276,0.6724,0.3452,0.655,0.6226,0.3774,0.9897,0.01033,0.1442,0.856
1958.jpg,,,0.2095,0.7905,0.916,0.08386,0.9663,0.0336,0.9844,0.01543,0.02844,0.9717
1959.jpg,,,0.658,0.3416,0.562,0.4377,0.4036,0.596,0.992,0.007694,0.2366,0.7637
1960.jpg,,,0.5776,0.4226,0.2942,0.7056,0.4187,0.5815,0.981,0.01883,0.2069,0.793
1961.jpg,,,0.615,0.385,0.248,0.752,0.788,0.212,0.9883,0.01187,0.07806,0.922
1962.jpg,,,0.895,0.1052,0.363,0.637,0.461,0.539,0.9727,0.02759,0.3887,0.6113
1963.jpg,,,0.3381,0.662,0.06854,0.9316,0.37,0.63,0.984,0.01616,0.05664,0.9434
1964.jpg,,,0.254,0.746,0.2878,0.7124,0.615,0.385,0.99,0.00971,0.04813,0.9517
1965.jpg,,,0.547,0.4534,0.2338,0.766,0.6514,0.3486,0.997,0.0028,0.01826,0.982
1966.jpg,,,0.11755,0.8823,0.942,0.05835,0.987,0.01302,0.998,0.001867,0.04672,0.953
1967.jpg,,,0.4263,0.5737,0.3416,0.658,0.63,0.37,0.994,0.00573,0.03677,0.9634
1968.jpg,,,0.4805,0.5195,0.2394,0.7607,0.589,0.4111,0.992,0.007812,0.01744,0.9824
1969.jpg,,,0.1023,0.8975,0.9097,0.0901,0.842,0.1582,0.9834,0.0164,0.02975,0.97
1970.jpg,,,0.4377,0.562,0.4648,0.535,0.5312,0.4688,0.9243,0.07587,0.01813,0.982
1971.jpg,,,0.396,0.604,0.3345,0.6655,0.693,0.3074,0.9883,0.01169,0.0346,0.9653
1972.jpg,,,0.37,0.63,0.1128,0.887,0.5156,0.4844,0.976,0.02405,0.025,0.975
1973.jpg,,,0.4377,0.562,0.4648,0.535,0.5312,0.4688,0.9243,0.07587,0.01813,0.982
1974.jpg,,,0.1404,0.86,0.793,0.2069,0.979,0.02097,0.9746,0.02518,0.01519,0.985
1975.jpg,,,0.0619,0.938,0.263,0.7373,0.899,0.1009,0.9834,0.01666,0.02718,0.9727
1976.jpg,,,0.152,0.848,0.7124,0.2878,0.9473,0.0526,0.977,0.02298,0.04886,0.951
1977.jpg,,,0.0827,0.9175,0.547,0.4534,0.962,0.0379,0.984,0.0159,0.04535,0.9546
1978.jpg,,,0.1561,0.8438,0.2147,0.785,0.496,0.504,0.978,0.02194,0.001455,0.9985
1979.jpg,,,0.1366,0.8633,0.9805,0.01942,0.9917,0.00819,0.9976,0.00255,0.0804,0.9194
1980.jpg,,,0.457,0.543,0.615,0.385,0.7124,0.2878,0.9917,0.008064,0.01343,0.9863
1981.jpg,,,0.1896,0.8105,0.381,0.6187,0.96,0.04025,0.96,0.04025,0.0346,0.9653
1982.jpg,,,0.04535,0.9546,0.5195,0.4805,0.978,0.02194,0.9927,0.007122,0.01065,0.9893
1983.jpg,,,0.1582,0.842,0.57,0.4302,0.968,0.0321,0.9873,0.01263,0.0326,0.9673
1984.jpg,,,0.1919,0.808,0.381,0.6187,0.82,0.18,0.9033,0.0967,0.00871,0.991
1985.jpg,,,0.0863,0.9136,0.4417,0.558,0.907,0.0927,0.985,0.01519,0.02759,0.9727
1986.jpg,,,0.2018,0.7983,0.3452,0.655,0.4495,0.551,0.975,0.0248,0.796,0.2043
1987.jpg,,,0.3108,0.6895,0.496,0.504,0.558,0.4417,0.968,0.0321,0.743,0.2568
1988.jpg,,,0.2451,0.755,0.1561,0.8438,0.4417,0.558,0.975,0.0248,0.7607,0.2394
1989.jpg,,,0.1871,0.813,0.2751,0.725,0.3774,0.6226,0.971,0.02887,0.7983,0.2018
1990.jpg,,,0.1384,0.8613,0.254,0.746,0.4922,0.508,0.9746,0.02556,0.752,0.248
1991.jpg,,,0.4534,0.547,0.865,0.1348,0.263,0.7373,0.7607,0.2394,0.3452,0.655
1992.jpg,,,0.22,0.78,0.05185,0.948,0.1733,0.8267,0.8154,0.1848,0.82,0.18
1993.jpg,,,0.1366,0.8633,0.07367,0.9263,0.2847,0.7153,0.983,0.01718,0.461,0.539
1994.jpg,,,0.1312,0.8687,0.094,0.906,0.11127,0.8887,0.755,0.2451,0.679,0.3208
1995.jpg,,,0.4495,0.551,0.9473,0.0526,0.966,0.0341,0.992,0.007576,0.2422,0.758
1996.jpg,,,0.363,0.637,0.2847,0.7153,0.1871,0.813,0.669,0.331,0.57,0.4302
1997.jpg,,,0.1052,0.895,0.842,0.1582,0.829,0.171,0.8057,0.1943,0.304,0.696
1998.jpg,,,0.1023,0.8975,0.9307,0.0695,0.8354,0.1646,0.728,0.272,0.696,0.304
1999.jpg,,,0.6655,0.3345,0.709,0.291,0.4072,0.593,0.876,0.1242,0.0967,0.9033
2000.jpg,,,0.263,0.7373,0.8335,0.1666,0.5737,0.4263,0.7026,0.2974,0.3738,0.626
2001.jpg,,,0.881,0.1192,0.1779,0.8223,0.1192,0.881,0.5815,0.4187,0.5,0.5
2002.jpg,,,0.801,0.1993,0.928,0.0716,0.9897,0.01001,0.9126,0.0876,0.2974,0.7026
2003.jpg,,,0.669,0.331,0.858,0.1422,0.803,0.1968,0.7607,0.2394,0.686,0.314
2004.jpg,,,0.3887,0.6113,0.734,0.2659,0.1384,0.8613,0.5195,0.4805,0.1366,0.8633
2005.jpg,,,0.251,0.749,0.3174,0.6826,0.15,0.85,0.89,0.1097,0.1666,0.8335
2006.jpg,,,0.7124,0.2878,0.9307,0.0695,0.842,0.1582,0.4844,0.5156,0.272,0.728
2007.jpg,,,0.5,0.5,0.9775,0.02263,0.793,0.2069,0.504,0.496,0.1384,0.8613
2008.jpg,,,0.8843,0.11597,0.3242,0.676,0.1442,0.856,0.3242,0.676,0.648,0.3523
2009.jpg,,,0.4883,0.5117,0.655,0.3452,0.2751,0.725,0.9565,0.04337,0.1082,0.8916
2010.jpg,,,0.1144,0.8857,0.7217,0.2783,0.7744,0.2255,0.547,0.4534,0.3242,0.676
2011.jpg,,,0.3923,0.6074,0.0619,0.938,0.2255,0.7744,0.615,0.385,0.547,0.4534
2012.jpg,,,0.2095,0.7905,0.9736,0.02635,0.9707,0.02931,0.9673,0.0326,0.126,0.874
2013.jpg,,,0.6514,0.3486,0.7124,0.2878,0.4883,0.5117,0.953,0.04672,0.3381,0.662
2014.jpg,,,0.171,0.829,0.743,0.2568,0.6406,0.3594,0.6514,0.3486,0.6406,0.3594
2015.jpg,,,0.9746,0.02556,0.7773,0.2227,0.4534,0.547,0.6187,0.381,0.3557,0.644
2016.jpg,,,0.2847,0.7153,0.876,0.1242,0.457,0.543,0.801,0.1993,0.0927,0.907
2017.jpg,,,0.385,0.615,0.2751,0.725,0.381,0.6187,0.6,0.4,0.5815,0.4187
2018.jpg,,,0.496,0.504,0.2847,0.7153,0.263,0.7373,0.662,0.3381,0.6,0.4
2019.jpg,,,0.1779,0.8223,0.6074,0.3923,0.3738,0.626,0.7373,0.263,0.4648,0.535
2020.jpg,,,0.434,0.566,0.385,0.615,0.2338,0.766,0.725,0.2751,0.1481,0.852
2021.jpg,,,0.1603,0.84,0.0863,0.9136,0.3887,0.6113,0.867,0.1329,0.543,0.457
2022.jpg,,,0.593,0.4072,0.4187,0.5815,0.314,0.686,0.9126,0.0876,0.07697,0.923
2023.jpg,,,0.562,0.4377,0.3923,0.6074,0.3174,0.6826,0.879,0.12085,0.1009,0.899
2024.jpg,,,0.9585,0.04147,0.1871,0.813,0.1561,0.8438,0.1919,0.808,0.755,0.2451
2025.jpg,,,0.785,0.2147,0.4495,0.551,0.3557,0.644,0.676,0.3242,0.2018,0.7983
2026.jpg,,,0.0981,0.902,0.9087,0.0914,0.551,0.4495,0.8633,0.1366,0.09534,0.905
2027.jpg,,,0.2659,0.734,0.5815,0.4187,0.2281,0.772,0.558,0.4417,0.385,0.615
2028.jpg,,,0.2422,0.758,0.9756,0.02443,0.766,0.2338,0.922,0.07806,0.0927,0.907
2029.jpg,,,0.4922,0.508,0.899,0.1009,0.6826,0.3174,0.8457,0.154,0.1624,0.8374
2030.jpg,,,0.3008,0.699,0.752,0.248,0.1943,0.8057,0.6333,0.3667,0.381,0.6187
2031.jpg,,,0.1582,0.842,0.9863,0.01385,0.9834,0.01666,0.9565,0.04337,0.2974,0.7026
2032.jpg,,,0.4688,0.5312,0.02298,0.977,0.01495,0.985,0.9546,0.04535,0.1023,0.8975
2033.jpg,,,0.0967,0.9033,0.7637,0.2366,0.876,0.1242,0.9004,0.0995,0.1009,0.899
2034.jpg,,,0.1384,0.8613,0.1919,0.808,0.2173,0.7827,0.6333,0.3667,0.1824,0.8174
2035.jpg,,,0.2281,0.772,0.2847,0.7153,0.2255,0.7744,0.3208,0.679,0.1848,0.8154
2036.jpg,,,0.6724,0.3276,0.2847,0.7153,0.3074,0.693,0.8687,0.1312,0.3667,0.6333
2037.jpg,,,0.4648,0.535,0.998,0.001755,0.9883,0.011505,0.8726,0.1277,0.18,0.82
2038.jpg,,,0.2422,0.758,0.7607,0.2394,0.585,0.4148,0.291,0.709,0.3242,0.676
2039.jpg,,,0.07263,0.9272,0.9897,0.01033,0.9634,0.03677,0.876,0.1242,0.291,0.709
2040.jpg,,,0.363,0.637,0.968,0.0321,0.9795,0.02065,0.9326,0.06757,0.4072,0.593
2041.jpg,,,0.3381,0.662,0.956,0.044,0.8687,0.1312,0.6514,0.3486,0.589,0.4111
2042.jpg,,,0.2338,0.766,0.9004,0.0995,0.7188,0.2815,0.937,0.0628,0.0914,0.9087
2043.jpg,,,0.04083,0.959,0.928,0.0716,0.922,0.07806,0.8267,0.1733,0.1688,0.831
2044.jpg,,,0.0656,0.9346,0.3738,0.626,0.615,0.385,0.6333,0.3667,0.551,0.4495
2045.jpg,,,0.03568,0.9644,0.02887,0.971,0.06854,0.9316,0.0995,0.9004,0.8857,0.1144
2046.jpg,,,0.562,0.4377,0.094,0.906,0.1582,0.842,0.02518,0.9746,0.07697,0.923
2047.jpg,,,0.968,0.0321,0.6074,0.3923,0.4417,0.558,0.508,0.4922,0.3594,0.6406
2048.jpg,,,0.669,0.331,0.796,0.2043,0.461,0.539,0.7773,0.2227,0.1128,0.887
2049.jpg,,,0.7637,0.2366,0.985,0.01519,0.938,0.0619,0.9175,0.0827,0.2659,0.734
2050.jpg,,,0.248,0.752,0.4148,0.585,0.1329,0.867,0.7026,0.2974,0.269,0.731
2051.jpg,,,0.1582,0.842,0.946,0.0542,0.562,0.4377,0.535,0.4648,0.1348,0.865
2052.jpg,,,0.0637,0.9365,0.644,0.3557,0.874,0.126,0.8965,0.10376,0.558,0.4417
2053.jpg,,,0.01133,0.989,0.3345,0.6655,0.1009,0.899,0.655,0.3452,0.2451,0.755
2054.jpg,,,0.7744,0.2255,0.988,0.01243,0.9126,0.0876,0.508,0.4922,0.2281,0.772
2055.jpg,,,0.9844,0.01543,0.964,0.03622,0.7124,0.2878,0.585,0.4148,0.662,0.3381
2056.jpg,,,0.981,0.01927,0.9834,0.0164,0.7773,0.2227,0.457,0.543,0.152,0.848
2057.jpg,,,0.655,0.3452,0.1404,0.86,0.154,0.8457,0.02596,0.974,0.4187,0.5815
2058.jpg,,,0.06854,0.9316,0.9775,0.02263,0.785,0.2147,0.7153,0.2847,0.1919,0.808
2059.jpg,,,0.1871,0.813,0.535,0.4648,0.906,0.094,0.9805,0.01942,0.2173,0.7827
2060.jpg,,,0.248,0.752,0.9194,0.0804,0.9243,0.07587,0.9336,0.0666,0.2815,0.7188
2061.jpg,,,0.5547,0.4456,0.5156,0.4844,0.4883,0.5117,0.7905,0.2095,0.248,0.752
2062.jpg,,,0.4495,0.551,0.5156,0.4844,0.7026,0.2974,0.8354,0.1646,0.1968,0.803
2063.jpg,,,0.1824,0.8174,0.4,0.6,0.551,0.4495,0.979,0.02097,0.0575,0.9424
2064.jpg,,,0.558,0.4417,0.921,0.0792,0.562,0.4377,0.5815,0.4187,0.4302,0.57
2065.jpg,,,0.03845,0.9614,0.8687,0.1312,0.911,0.0888,0.916,0.08386,0.1294,0.8706
2066.jpg,,,0.0927,0.907,0.995,0.004757,0.9546,0.04535,0.8823,0.11755,0.0695,0.9307
2067.jpg,,,0.07367,0.9263,0.3523,0.648,0.3208,0.679,0.4922,0.508,0.4377,0.562
2068.jpg,,,0.1082,0.8916,0.596,0.4036,0.558,0.4417,0.291,0.709,0.7124,0.2878
2069.jpg,,,0.808,0.1919,0.4648,0.535,0.1624,0.8374,0.6113,0.3887,0.11597,0.8843
2070.jpg,,,0.1422,0.858,0.881,0.1192,0.3242,0.676,0.6113,0.3887,0.0995,0.9004
2071.jpg,,,0.947,0.0534,0.9824,0.01772,0.906,0.094,0.731,0.269,0.434,0.566
2072.jpg,,,0.04337,0.9565,0.9966,0.003483,0.972,0.02802,0.655,0.3452,0.496,0.504
2073.jpg,,,0.1624,0.8374,0.7827,0.2173,0.881,0.1192,0.874,0.126,0.1461,0.854
2074.jpg,,,0.7217,0.2783,0.06757,0.9326,0.11127,0.8887,0.07587,0.9243,0.874,0.126
2075.jpg,,,0.1993,0.801,0.942,0.05835,0.958,0.04208,0.9604,0.03964,0.644,0.3557
2076.jpg,,,0.007935,0.992,0.9644,0.03568,0.9194,0.0804,0.9185,0.08154,0.4036,0.596
2077.jpg,,,0.04886,0.951,0.1481,0.852,0.2751,0.725,0.911,0.0888,0.3416,0.658
2078.jpg,,,0.662,0.3381,0.1968,0.803,0.11597,0.8843,0.6,0.4,0.7983,0.2018
2079.jpg,,,0.2659,0.734,0.7056,0.2942,0.637,0.363,0.8965,0.10376,0.4727,0.5273
2080.jpg,,,0.06854,0.9316,0.9897,0.01033,0.9707,0.02931,0.813,0.1871,0.04602,0.954
2081.jpg,,,0.272,0.728,0.9097,0.0901,0.547,0.4534,0.535,0.4648,0.3381,0.662
2082.jpg,,,0.2147,0.785,0.813,0.1871,0.547,0.4534,0.504,0.496,0.4727,0.5273
2083.jpg,,,0.1192,0.881,0.8438,0.1561,0.8613,0.1384,0.915,0.0851,0.1329,0.867
2084.jpg,,,0.543,0.457,0.05032,0.9497,0.1277,0.8726,0.699,0.3008,0.6074,0.3923
2085.jpg,,,0.2043,0.796,0.4111,0.589,0.15,0.85,0.84,0.1603,0.2173,0.7827
2086.jpg,,,0.06464,0.9355,0.923,0.07697,0.9326,0.06757,0.956,0.044,0.3887,0.6113
2087.jpg,,,0.648,0.3523,0.539,0.461,0.5776,0.4226,0.9883,0.011505,0.1097,0.89
2088.jpg,,,0.3774,0.6226,0.929,0.07056,0.562,0.4377,0.6895,0.3108,0.3208,0.679
2089.jpg,,,0.2394,0.7607,0.856,0.1442,0.9316,0.06854,0.876,0.1242,0.251,0.749
2090.jpg,,,0.4111,0.589,0.6113,0.3887,0.3667,0.6333,0.97,0.02975,0.2281,0.772
2091.jpg,,,0.644,0.3557,0.788,0.212,0.457,0.543,0.696,0.304,0.508,0.4922
2092.jpg,,,0.4766,0.5234,0.5156,0.4844,0.4036,0.596,0.939,0.06097,0.248,0.752
2093.jpg,,,0.2366,0.7637,0.314,0.686,0.3486,0.6514,0.2281,0.772,0.562,0.4377
2094.jpg,,,0.952,0.0478,0.9126,0.0876,0.9263,0.07367,0.2422,0.758,0.263,0.7373
2095.jpg,,,0.4844,0.5156,0.0914,0.9087,0.154,0.8457,0.2659,0.734,0.755,0.2451
2096.jpg,,,0.2255,0.7744,0.0876,0.9126,0.11127,0.8887,0.9795,0.02065,0.212,0.788
2097.jpg,,,0.154,0.8457,0.9854,0.01473,0.699,0.3008,0.461,0.539,0.1366,0.8633
2098.jpg,,,0.055,0.945,0.995,0.005062,0.9175,0.0827,0.3774,0.6226,0.5195,0.4805
2099.jpg,,,0.1023,0.8975,0.676,0.3242,0.8438,0.1561,0.9487,0.0511,0.2366,0.7637
2100.jpg,,,0.915,0.0851,0.1848,0.8154,0.1067,0.893,0.731,0.269,0.5273,0.4727
2101.jpg,,,0.1242,0.876,0.699,0.3008,0.752,0.248,0.8887,0.11127,0.5776,0.4226
2102.jpg,,,0.03677,0.9634,0.5776,0.4226,0.3345,0.6655,0.4417,0.558,0.752,0.248
2103.jpg,,,0.4534,0.547,0.4727,0.5273,0.1052,0.895,0.593,0.4072,0.2659,0.734
2104.jpg,,,0.03568,0.9644,0.248,0.752,0.496,0.504,0.82,0.18,0.558,0.4417
2105.jpg,,,0.04886,0.951,0.981,0.01883,0.84,0.1603,0.1009,0.899,0.7124,0.2878
2106.jpg,,,0.1384,0.8613,0.4036,0.596,0.0792,0.921,0.585,0.4148,0.1646,0.8354
2107.jpg,,,0.12085,0.879,0.615,0.385,0.842,0.1582,0.9355,0.06464,0.3667,0.6333
2108.jpg,,,0.2227,0.7773,0.731,0.269,0.8335,0.1666,0.9688,0.03114,0.1646,0.8354
2109.jpg,,,0.535,0.4648,0.9614,0.03845,0.939,0.06097,0.899,0.1009,0.37,0.63
2110.jpg,,,0.728,0.272,0.5117,0.4883,0.2069,0.793,0.6406,0.3594,0.4844,0.5156
2111.jpg,,,0.1779,0.8223,0.6113,0.3887,0.801,0.1993,0.856,0.1442,0.5234,0.4766
2112.jpg,,,0.291,0.709,0.989,0.01099,0.976,0.0237,0.921,0.0792,0.457,0.543
2113.jpg,,,0.2659,0.734,0.902,0.0981,0.785,0.2147,0.9336,0.0666,0.07587,0.9243
2114.jpg,,,0.1646,0.8354,0.7188,0.2815,0.848,0.152,0.984,0.0159,0.911,0.0888
2115.jpg,,,0.06097,0.939,0.8057,0.1943,0.752,0.248,0.758,0.2422,0.2338,0.766
2116.jpg,,,0.4534,0.547,0.766,0.2338,0.9526,0.04742,0.7744,0.2255,0.4072,0.593
2117.jpg,,,0.7773,0.2227,0.9863,0.01343,0.911,0.0888,0.8154,0.1848,0.679,0.3208
2118.jpg,,,0.5312,0.4688,0.3108,0.6895,0.2942,0.7056,0.987,0.01302,0.0901,0.9097
2119.jpg,,,0.803,0.1968,0.508,0.4922,0.2815,0.7188,0.63,0.37,0.457,0.543
