image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects
2560.jpg,20.9006404876709,0.7882481813430786,0.865,0.1348,0.8057,0.1943,0.887,0.1128,0.948,0.05185,0.1896,0.8105
2561.jpg,15.73019027709961,0.801090657711029,0.813,0.1871,0.971,0.02887,0.965,0.03516,0.9473,0.0526,0.18,0.82
2562.jpg,21.867351531982422,0.8328183889389038,0.9253,0.07477,0.939,0.06097,0.8613,0.1384,0.971,0.02887,0.1582,0.842
2563.jpg,18.70977020263672,0.703302264213562,0.923,0.07697,0.916,0.08386,0.893,0.1067,0.8916,0.1082,0.314,0.686
2564.jpg,20.08573341369629,0.7421460151672363,0.8154,0.1848,0.856,0.1442,0.8057,0.1943,0.973,0.02676,0.1294,0.8706
2565.jpg,17.764387130737305,0.6711146831512451,0.9346,0.0656,0.6655,0.3345,0.6724,0.3276,0.9175,0.0827,0.3486,0.6514
2566.jpg,20.153514862060547,0.6469082832336426,0.8613,0.1384,0.7827,0.2173,0.785,0.2147,0.8706,0.1294,0.11597,0.8843
2567.jpg,20.765533447265625,0.7061644196510315,0.961,0.03906,0.3486,0.6514,0.4648,0.535,0.269,0.731,0.3738,0.626
2568.jpg,17.2194766998291,0.6149918437004089,0.831,0.1688,0.85,0.15,0.725,0.2751,0.9365,0.0637,0.4377,0.562
2569.jpg,14.521147727966309,0.48366865515708923,0.4883,0.5117,0.535,0.4648,0.1896,0.8105,0.9185,0.08154,0.539,0.461
2570.jpg,16.180150985717773,0.511018693447113,0.9136,0.0863,0.969,0.03067,0.942,0.05835,0.9194,0.0804,0.4,0.6
2571.jpg,17.739717483520508,0.8109928965568542,0.985,0.01519,0.3416,0.658,0.1144,0.8857,0.8975,0.1023,0.5156,0.4844
2572.jpg,15.1391019821167,0.667456328868866,0.9565,0.04337,0.8916,0.1082,0.963,0.03732,0.963,0.03732,0.1688,0.831
2573.jpg,19.67694091796875,0.6824206113815308,0.95,0.0496,0.8916,0.1082,0.8457,0.154,0.907,0.0927,0.0716,0.928
2574.jpg,18.912939071655273,0.7828455567359924,0.86,0.1404,0.8374,0.1624,0.9663,0.0336,0.9854,0.0145,0.07367,0.9263
2575.jpg,17.857196807861328,0.5557675957679749,0.7188,0.2815,0.699,0.3008,0.6187,0.381,0.331,0.669,0.4111,0.589
2576.jpg,16.874998092651367,0.5485984683036804,0.6724,0.3276,0.4226,0.5776,0.7026,0.2974,0.539,0.461,0.1779,0.8223
2577.jpg,18.974578857421875,0.7276766300201416,0.9834,0.0164,0.879,0.12085,0.915,0.0851,0.9263,0.07367,0.3738,0.626
2578.jpg,19.810373306274414,0.7474567890167236,0.8687,0.1312,0.9634,0.03677,0.9546,0.04535,0.972,0.02802,0.3486,0.6514
2579.jpg,18.608110427856445,0.6166825890541077,0.731,0.269,0.8916,0.1082,0.6655,0.3345,0.8335,0.1666,0.2394,0.7607
2580.jpg,18.27766227722168,0.5538840889930725,0.793,0.2069,0.8823,0.11755,0.4456,0.5547,0.9175,0.0827,0.74,0.2598
2581.jpg,13.079313278198242,0.5967243313789368,0.965,0.03516,0.9736,0.02635,0.9634,0.03677,0.8438,0.1561,0.2095,0.7905
2582.jpg,15.170241355895996,0.6286835670471191,0.865,0.1348,0.852,0.1481,0.8057,0.1943,0.842,0.1582,0.0863,0.9136
2583.jpg,17.7934513092041,0.635240912437439,0.9575,0.04272,0.939,0.06097,0.942,0.05835,0.858,0.1422,0.314,0.686
2584.jpg,15.876998901367188,0.7778544425964355,0.893,0.1067,0.986,0.01406,0.946,0.0542,0.803,0.1968,0.231,0.769
2585.jpg,14.578495979309082,0.5634152293205261,0.8774,0.1225,0.8223,0.1779,0.858,0.1422,0.8823,0.11755,0.154,0.8457
2586.jpg,14.844762802124023,0.6307570338249207,0.3523,0.648,0.989,0.01133,0.9766,0.02333,0.9185,0.08154,0.2783,0.7217
2587.jpg,19.486326217651367,0.641109824180603,0.766,0.2338,0.6226,0.3774,0.852,0.1481,0.7373,0.263,0.2366,0.7637
2588.jpg,16.93688201904297,0.6330695152282715,0.858,0.1422,0.7373,0.263,0.7056,0.2942,0.9634,0.03677,0.2147,0.785
2589.jpg,16.58038902282715,0.5844598412513733,0.97,0.02975,0.942,0.05835,0.961,0.03906,0.94,0.0601,0.04535,0.9546
2590.jpg,18.487287521362305,0.6929640173912048,0.3416,0.658,0.3008,0.699,0.2598,0.74,0.4922,0.508,0.2598,0.74
2591.jpg,17.87249183654785,0.7618280053138733,0.734,0.2659,0.893,0.1067,0.755,0.2451,0.6895,0.3108,0.248,0.752
2592.jpg,21.261974334716797,0.6189367771148682,0.879,0.12085,0.9873,0.012825,0.9727,0.02759,0.9326,0.06757,0.385,0.615
2593.jpg,17.17548370361328,0.646480143070221,0.7188,0.2815,0.984,0.01616,0.978,0.02194,0.9243,0.07587,0.535,0.4648
2594.jpg,21.384889602661133,0.7391265034675598,0.8975,0.1023,0.5156,0.4844,0.3667,0.6333,0.7153,0.2847,0.3008,0.699
2595.jpg,17.81415367126465,0.7010219097137451,0.9634,0.03677,0.906,0.094,0.865,0.1348,0.899,0.1009,0.2568,0.743
2596.jpg,15.501152038574219,0.5579205751419067,0.9033,0.0967,0.983,0.01692,0.9434,0.05664,0.902,0.0981,0.2255,0.7744
2597.jpg,18.164901733398438,0.6989364624023438,0.734,0.2659,0.7905,0.2095,0.8354,0.1646,0.9424,0.0575,0.0995,0.9004
2598.jpg,18.213987350463867,0.6163515448570251,0.9766,0.02333,0.86,0.1404,0.874,0.126,0.9565,0.04337,0.3345,0.6655
2599.jpg,17.37677764892578,0.6596240401268005,0.967,0.03308,0.604,0.396,0.867,0.1329,0.725,0.2751,0.1733,0.8267
2600.jpg,21.08551025390625,0.7158055305480957,0.4534,0.547,0.971,0.02887,0.96,0.04025,0.8223,0.1779,0.1481,0.852
2601.jpg,18.475067138671875,0.6179441809654236,0.6655,0.3345,0.9775,0.02263,0.9604,0.03964,0.9336,0.0666,0.461,0.539
2602.jpg,16.57460594177246,0.6098635792732239,0.874,0.126,0.9644,0.03568,0.98,0.02002,0.937,0.0628,0.0967,0.9033
2603.jpg,20.397092819213867,0.7577269077301025,0.755,0.2451,0.9326,0.06757,0.98,0.02002,0.9424,0.0575,0.15,0.85
2604.jpg,17.681476593017578,0.6089239716529846,0.731,0.269,0.699,0.3008,0.585,0.4148,0.928,0.0716,0.539,0.461
2605.jpg,16.005229949951172,0.49415895342826843,0.699,0.3008,0.858,0.1422,0.8354,0.1646,0.8374,0.1624,0.07587,0.9243
2606.jpg,19.078262329101562,0.7446369528770447,0.752,0.248,0.8105,0.1896,0.772,0.2281,0.854,0.1461,0.1646,0.8354
2607.jpg,16.251373291015625,0.7126519083976746,0.9585,0.04147,0.8726,0.1277,0.8057,0.1943,0.9443,0.05582,0.11597,0.8843
2608.jpg,18.138893127441406,0.5931652188301086,0.971,0.02887,0.963,0.03732,0.9253,0.07477,0.6514,0.3486,0.2366,0.7637
2609.jpg,20.721467971801758,0.7648526430130005,0.5234,0.4766,0.8154,0.1848,0.696,0.304,0.788,0.212,0.1582,0.842
2610.jpg,17.18657684326172,0.6525899171829224,0.5156,0.4844,0.867,0.1329,0.8687,0.1312,0.831,0.1688,0.4,0.6
2611.jpg,17.892749786376953,0.8248440027236938,0.9175,0.0827,0.9424,0.0575,0.958,0.04208,0.9673,0.0326,0.1294,0.8706
2612.jpg,17.585756301879883,0.628318727016449,0.8916,0.1082,0.865,0.1348,0.396,0.604,0.9253,0.07477,0.4377,0.562
2613.jpg,20.513803482055664,0.7234420776367188,0.7188,0.2815,0.766,0.2338,0.8438,0.1561,0.905,0.09534,0.1755,0.824
2614.jpg,17.845203399658203,0.738361656665802,0.8726,0.1277,0.9937,0.00629,0.982,0.01826,0.9795,0.02065,0.1603,0.84
2615.jpg,18.322891235351562,0.6410638689994812,0.4495,0.551,0.543,0.457,0.6514,0.3486,0.94,0.0601,0.2069,0.793
2616.jpg,19.800853729248047,0.6828711628913879,0.6074,0.3923,0.6724,0.3276,0.637,0.363,0.4766,0.5234,0.5312,0.4688
2617.jpg,18.188426971435547,0.6656603813171387,0.496,0.504,0.9126,0.0876,0.824,0.1755,0.9688,0.03114,0.4226,0.5776
2618.jpg,17.6864013671875,0.6601776480674744,0.6226,0.3774,0.9785,0.02129,0.929,0.07056,0.858,0.1422,0.1919,0.808
2619.jpg,18.434471130371094,0.7161579132080078,0.808,0.1919,0.991,0.008575,0.9756,0.02443,0.9033,0.0967,0.11597,0.8843
2620.jpg,19.198448181152344,0.7823734879493713,0.2281,0.772,0.8223,0.1779,0.562,0.4377,0.461,0.539,0.1052,0.895
2621.jpg,22.933027267456055,0.7338643670082092,0.457,0.543,0.1128,0.887,0.4727,0.5273,0.842,0.1582,0.0927,0.907
2622.jpg,20.896251678466797,0.6953142881393433,0.6724,0.3276,0.5234,0.4766,0.758,0.2422,0.907,0.0927,0.3345,0.6655
2623.jpg,16.843849182128906,0.6216728687286377,0.2942,0.7056,0.11597,0.8843,0.05185,0.948,0.7188,0.2815,0.254,0.746
2624.jpg,18.38091278076172,0.6539815068244934,0.8726,0.1277,0.9907,0.009415,0.939,0.06097,0.9365,0.0637,0.1348,0.865
2625.jpg,17.831777572631836,0.7312479019165039,0.9087,0.0914,0.969,0.03067,0.948,0.05185,0.8105,0.1896,0.2018,0.7983
2626.jpg,17.638071060180664,0.8039687275886536,0.824,0.1755,0.7153,0.2847,0.4377,0.562,0.9473,0.0526,0.7056,0.2942
2627.jpg,17.840314865112305,0.5463246703147888,0.6113,0.3887,0.589,0.4111,0.5156,0.4844,0.8335,0.1666,0.1919,0.808
2628.jpg,17.815155029296875,0.5605321526527405,0.6826,0.3174,0.9136,0.0863,0.535,0.4648,0.8105,0.1896,0.4688,0.5312
2629.jpg,14.336332321166992,0.5154697895050049,0.2659,0.734,0.4883,0.5117,0.7637,0.2366,0.9487,0.0511,0.4922,0.508
2630.jpg,18.288467407226562,0.6706545352935791,0.4805,0.5195,0.2847,0.7153,0.4456,0.5547,0.74,0.2598,0.094,0.906
2631.jpg,19.177478790283203,0.6175928115844727,0.813,0.1871,0.9873,0.01263,0.9604,0.03964,0.867,0.1329,0.3108,0.6895
2632.jpg,17.835996627807617,0.6007921099662781,0.589,0.4111,0.9326,0.06757,0.946,0.0542,0.82,0.18,0.1128,0.887
2633.jpg,17.69930076599121,0.6326718926429749,0.906,0.094,0.881,0.1192,0.709,0.291,0.9004,0.0995,0.461,0.539
2634.jpg,18.73690414428711,0.690128743648529,0.9097,0.0901,0.6724,0.3276,0.1968,0.803,0.3208,0.679,0.3523,0.648
2635.jpg,17.761552810668945,0.6513487696647644,0.96,0.04025,0.655,0.3452,0.291,0.709,0.9546,0.04535,0.4072,0.593
2636.jpg,18.63962173461914,0.6431229710578918,0.4844,0.5156,0.9175,0.0827,0.752,0.248,0.921,0.0792,0.2255,0.7744
2637.jpg,19.95189666748047,0.7157755494117737,0.6724,0.3276,0.831,0.1688,0.755,0.2451,0.921,0.0792,0.1848,0.8154
2638.jpg,18.027080535888672,0.7247605919837952,0.4534,0.547,0.964,0.03622,0.8774,0.1225,0.7188,0.2815,0.1779,0.8223
2639.jpg,17.731822967529297,0.5396579504013062,0.9795,0.02065,0.8223,0.1779,0.5547,0.4456,0.6406,0.3594,0.4,0.6
2640.jpg,20.32600975036621,0.7115949392318726,0.535,0.4648,0.915,0.0851,0.8823,0.11755,0.9087,0.0914,0.2451,0.755
2641.jpg,19.127635955810547,0.6813446879386902,0.755,0.2451,0.9756,0.02443,0.942,0.05835,0.755,0.2451,0.4148,0.585
2642.jpg,17.375192642211914,0.6392959952354431,0.8105,0.1896,0.9565,0.04337,0.982,0.01826,0.9336,0.0666,0.2815,0.7188
2643.jpg,19.57769775390625,0.6694388389587402,0.8706,0.1294,0.4302,0.57,0.4805,0.5195,0.9604,0.03964,0.679,0.3208
2644.jpg,19.232215881347656,0.6983246207237244,0.752,0.248,0.615,0.385,0.589,0.4111,0.9487,0.0511,0.2281,0.772
2645.jpg,17.47532081604004,0.7301825284957886,0.7026,0.2974,0.4302,0.57,0.3008,0.699,0.543,0.457,0.504,0.496
2646.jpg,18.353132247924805,0.7186243534088135,0.696,0.304,0.9272,0.07263,0.7607,0.2394,0.696,0.304,0.2338,0.766
2647.jpg,18.882375717163086,0.7461376786231995,0.6187,0.381,0.854,0.1461,0.9434,0.05664,0.824,0.1755,0.5776,0.4226
2648.jpg,16.451936721801758,0.6087577939033508,0.9316,0.06854,0.9365,0.0637,0.8843,0.11597,0.84,0.1603,0.314,0.686
2649.jpg,20.277542114257812,0.7183447480201721,0.6895,0.3108,0.1624,0.8374,0.4417,0.558,0.7607,0.2394,0.2598,0.74
2650.jpg,19.883689880371094,0.7426080107688904,0.769,0.231,0.9336,0.0666,0.9263,0.07367,0.8613,0.1384,0.2422,0.758
2651.jpg,16.92491340637207,0.8609460592269897,0.396,0.604,0.2878,0.7124,0.1442,0.856,0.7188,0.2815,0.615,0.385
2652.jpg,21.681137084960938,0.7004469633102417,0.867,0.1329,0.02034,0.9795,0.0792,0.921,0.808,0.1919,0.381,0.6187
2653.jpg,18.87221908569336,0.6482796669006348,0.6406,0.3594,0.9614,0.03845,0.962,0.0379,0.938,0.0619,0.2751,0.725
2654.jpg,18.96172332763672,0.6647462248802185,0.8613,0.1384,0.824,0.1755,0.8057,0.1943,0.8975,0.1023,0.3486,0.6514
2655.jpg,18.153579711914062,0.6886577010154724,0.385,0.615,0.865,0.1348,0.679,0.3208,0.7188,0.2815,0.37,0.63
2656.jpg,17.037118911743164,0.5630462169647217,0.291,0.709,0.8857,0.1144,0.6113,0.3887,0.626,0.3738,0.566,0.434
2657.jpg,19.525470733642578,0.6546396017074585,0.9263,0.07367,0.746,0.254,0.676,0.3242,0.772,0.2281,0.1242,0.876
2658.jpg,20.61935043334961,0.8276914358139038,0.874,0.126,0.769,0.231,0.4111,0.589,0.676,0.3242,0.3923,0.6074
2659.jpg,17.387174606323242,0.6024099588394165,0.4148,0.585,0.8823,0.11755,0.788,0.212,0.867,0.1329,0.1779,0.8223
2660.jpg,18.7716007232666,0.6714568734169006,0.998,0.00215,0.969,0.03067,0.746,0.254,0.8174,0.1824,0.3452,0.655
2661.jpg,18.948888778686523,0.5897459387779236,0.8374,0.1624,0.9873,0.01263,0.976,0.02405,0.954,0.04602,0.4187,0.5815
2662.jpg,19.579360961914062,0.6890997886657715,0.5234,0.4766,0.693,0.3074,0.749,0.251,0.788,0.212,0.2147,0.785
2663.jpg,18.80535316467285,0.6855641007423401,0.746,0.254,0.74,0.2598,0.676,0.3242,0.9326,0.06757,0.04083,0.959
2664.jpg,18.751161575317383,0.6828768253326416,0.8975,0.1023,0.899,0.1009,0.772,0.2281,0.9795,0.02034,0.5737,0.4263
2665.jpg,18.984806060791016,0.6228152513504028,0.3452,0.655,0.8916,0.1082,0.938,0.0619,0.9614,0.03845,0.1422,0.858
2666.jpg,17.92278480529785,0.632845401763916,0.9365,0.0637,0.96,0.04025,0.7983,0.2018,0.686,0.314,0.5,0.5
2667.jpg,18.956239700317383,0.738710343837738,0.734,0.2659,0.6187,0.381,0.3887,0.6113,0.4036,0.596,0.1968,0.803
2668.jpg,17.763471603393555,0.6776264905929565,0.899,0.1009,0.4111,0.589,0.3667,0.6333,0.937,0.0628,0.2974,0.7026
2669.jpg,19.937280654907227,0.6935835480690002,0.9033,0.0967,0.9775,0.02263,0.9585,0.04147,0.893,0.1067,0.508,0.4922
2670.jpg,17.957138061523438,0.645673394203186,0.725,0.2751,0.8374,0.1624,0.8457,0.154,0.9175,0.0827,0.543,0.457
2671.jpg,17.437339782714844,0.5590729117393494,0.679,0.3208,0.9653,0.0346,0.938,0.0619,0.8457,0.154,0.4187,0.5815
2672.jpg,19.33031463623047,0.6804057955741882,0.5156,0.4844,0.562,0.4377,0.4844,0.5156,0.758,0.2422,0.2147,0.785
2673.jpg,16.683116912841797,0.6312767863273621,0.9785,0.02129,0.4187,0.5815,0.18,0.82,0.953,0.04672,0.496,0.504
2674.jpg,19.81099510192871,0.68744295835495,0.3108,0.6895,0.6113,0.3887,0.7744,0.2255,0.803,0.1968,0.1461,0.854
2675.jpg,18.358320236206055,0.6472452282905579,0.921,0.0792,0.699,0.3008,0.854,0.1461,0.9697,0.03021,0.679,0.3208
2676.jpg,15.373862266540527,0.560651957988739,0.731,0.269,0.969,0.03067,0.9517,0.04813,0.8438,0.1561,0.3345,0.6655
2677.jpg,19.23406410217285,0.7067081928253174,0.752,0.248,0.9883,0.011505,0.963,0.03732,0.929,0.07056,0.1082,0.8916
2678.jpg,19.42188262939453,0.7428081631660461,0.9805,0.01942,0.8706,0.1294,0.5156,0.4844,0.551,0.4495,0.4727,0.5273
2679.jpg,16.158292770385742,0.5886309146881104,0.8706,0.1294,0.8687,0.1312,0.881,0.1192,0.974,0.02596,0.4226,0.5776
2680.jpg,19.16594123840332,0.6152476668357849,0.5312,0.4688,0.8916,0.1082,0.858,0.1422,0.928,0.0716,0.1624,0.8374
2681.jpg,18.61752700805664,0.7136058211326599,0.7188,0.2815,0.842,0.1582,0.7373,0.263,0.734,0.2659,0.0927,0.907
2682.jpg,17.554574966430664,0.6430941820144653,0.734,0.2659,0.4111,0.589,0.3381,0.662,0.854,0.1461,0.1097,0.89
2683.jpg,16.451936721801758,0.6087577939033508,0.9316,0.06854,0.9365,0.0637,0.8843,0.11597,0.84,0.1603,0.314,0.686
2684.jpg,18.567548751831055,0.5334559679031372,0.772,0.2281,0.9185,0.08154,0.7744,0.2255,0.879,0.12085,0.272,0.728
2685.jpg,19.334400177001953,0.7515710592269897,0.1968,0.803,0.865,0.1348,0.626,0.3738,0.396,0.604,0.2366,0.7637
2686.jpg,15.110284805297852,0.5934546589851379,0.7124,0.2878,0.7607,0.2394,0.4302,0.57,0.8057,0.1943,0.269,0.731
2687.jpg,15.535928726196289,0.4776425361633301,0.758,0.2422,0.8457,0.154,0.8965,0.10376,0.82,0.18,0.126,0.874
2688.jpg,20.24338722229004,0.683501660823822,0.9126,0.0876,0.801,0.1993,0.813,0.1871,0.976,0.0237,0.05032,0.9497
2689.jpg,19.111591339111328,0.6434582471847534,0.922,0.07806,0.8174,0.1824,0.9253,0.07477,0.945,0.055,0.1052,0.895
2690.jpg,12.839716911315918,0.5147141814231873,0.496,0.504,0.9175,0.0827,0.709,0.291,0.4302,0.57,0.4648,0.535
2691.jpg,21.202905654907227,0.7233402729034424,0.679,0.3208,0.734,0.2659,0.6724,0.3276,0.8965,0.10376,0.535,0.4648
2692.jpg,19.937288284301758,0.6602821946144104,0.4766,0.5234,0.942,0.05835,0.961,0.03906,0.915,0.0851,0.5312,0.4688
2693.jpg,16.304126739501953,0.6163188815116882,0.9253,0.07477,0.988,0.01243,0.9497,0.05032,0.8965,0.10376,0.269,0.731
2694.jpg,17.83209991455078,0.6114450693130493,0.3738,0.626,0.2394,0.7607,0.3276,0.6724,0.9097,0.0901,0.5195,0.4805
2695.jpg,17.49700355529785,0.6363344192504883,0.946,0.0542,0.9956,0.00461,0.975,0.0248,0.8975,0.1023,0.363,0.637
2696.jpg,16.817142486572266,0.6251478791236877,0.728,0.272,0.655,0.3452,0.662,0.3381,0.879,0.12085,0.22,0.78
2697.jpg,19.903186798095703,0.6709945797920227,0.637,0.363,0.9126,0.0876,0.84,0.1603,0.824,0.1755,0.4844,0.5156
2698.jpg,17.61977195739746,0.6859107613563538,0.956,0.044,0.9136,0.0863,0.758,0.2422,0.686,0.314,0.3774,0.6226
2699.jpg,19.724185943603516,0.8790900111198425,0.5776,0.4226,0.496,0.504,0.856,0.1442,0.9316,0.06854,0.03021,0.9697
2700.jpg,17.53324317932129,0.6160792112350464,0.7373,0.263,0.5776,0.4226,0.676,0.3242,0.749,0.251,0.396,0.604
2701.jpg,17.024778366088867,0.6315582394599915,0.5737,0.4263,0.9614,0.03845,0.9473,0.0526,0.9736,0.02635,0.314,0.686
2702.jpg,19.921756744384766,0.6748732328414917,0.8174,0.1824,0.686,0.314,0.4688,0.5312,0.82,0.18,0.4727,0.5273
2703.jpg,20.984556198120117,0.8311089277267456,0.9497,0.05032,0.976,0.0237,0.8267,0.1733,0.74,0.2598,0.4766,0.5234
2704.jpg,15.877301216125488,0.5522277355194092,0.3887,0.6113,0.9497,0.05032,0.89,0.1097,0.956,0.044,0.1192,0.881
2705.jpg,18.84246253967285,0.6635992527008057,0.941,0.0592,0.99,0.00956,0.972,0.02802,0.9424,0.0575,0.2783,0.7217
2706.jpg,14.089340209960938,0.4716285467147827,0.852,0.1481,0.867,0.1329,0.78,0.22,0.8857,0.1144,0.2095,0.7905
2707.jpg,17.364856719970703,0.612060546875,0.8354,0.1646,0.922,0.07806,0.879,0.12085,0.535,0.4648,0.1603,0.84
2708.jpg,18.612417221069336,0.6709579825401306,0.8354,0.1646,0.976,0.02405,0.7026,0.2974,0.766,0.2338,0.22,0.78
2709.jpg,17.361793518066406,0.6393607258796692,0.876,0.1242,0.9546,0.04535,0.749,0.251,0.74,0.2598,0.2281,0.772
2710.jpg,16.205978393554688,0.45149004459381104,0.6826,0.3174,0.84,0.1603,0.9175,0.0827,0.6655,0.3345,0.05582,0.9443
2711.jpg,18.23631477355957,0.6440834999084473,0.9136,0.0863,0.984,0.01616,0.965,0.03516,0.9844,0.01543,0.2974,0.7026
2712.jpg,19.026302337646484,0.7182215452194214,0.829,0.171,0.9546,0.04535,0.848,0.152,0.7188,0.2815,0.5156,0.4844
2713.jpg,19.450748443603516,0.8357326984405518,0.731,0.269,0.676,0.3242,0.89,0.1097,0.766,0.2338,0.2255,0.7744
2714.jpg,19.80829429626465,0.640194833278656,0.6074,0.3923,0.9824,0.01772,0.9517,0.04813,0.969,0.03067,0.18,0.82
2715.jpg,18.412925720214844,0.6951592564582825,0.7827,0.2173,0.8975,0.1023,0.915,0.0851,0.686,0.314,0.5156,0.4844
2716.jpg,17.50695037841797,0.6626027226448059,0.9727,0.02759,0.9746,0.02556,0.945,0.055,0.9336,0.0666,0.07587,0.9243
2717.jpg,17.679597854614258,0.7610427141189575,0.2394,0.7607,0.5117,0.4883,0.637,0.363,0.57,0.4302,0.457,0.543
2718.jpg,18.409744262695312,0.6493817567825317,0.1733,0.8267,0.9136,0.0863,0.7773,0.2227,0.947,0.0534,0.1067,0.893
2719.jpg,17.22919464111328,0.5781621336936951,0.8916,0.1082,0.793,0.2069,0.829,0.171,0.9424,0.0575,0.3774,0.6226
2720.jpg,17.34686851501465,0.7399059534072876,0.562,0.4377,0.9604,0.03964,0.852,0.1481,0.604,0.396,0.4187,0.5815
2721.jpg,17.73680877685547,0.6568488478660583,0.964,0.03622,0.9717,0.02844,0.9844,0.01543,0.9033,0.0967,0.1067,0.893
2722.jpg,18.366077423095703,0.704064130783081,0.848,0.152,0.9575,0.04272,0.9194,0.0804,0.3667,0.6333,0.381,0.6187
2723.jpg,17.489093780517578,0.5154324769973755,0.9126,0.0876,0.8267,0.1733,0.508,0.4922,0.9443,0.05582,0.434,0.566
2724.jpg,17.949356079101562,0.6536751985549927,0.852,0.1481,0.966,0.0341,0.899,0.1009,0.85,0.15,0.1329,0.867
2725.jpg,20.863582611083984,0.6514734029769897,0.8916,0.1082,0.3594,0.6406,0.596,0.4036,0.801,0.1993,0.749,0.251
2726.jpg,17.134458541870117,0.6121963858604431,0.801,0.1993,0.964,0.03622,0.874,0.126,0.6514,0.3486,0.4688,0.5312
2727.jpg,17.12104034423828,0.6490692496299744,0.696,0.304,0.7026,0.2974,0.6406,0.3594,0.9746,0.02518,0.4302,0.57
2728.jpg,16.221586227416992,0.6993640661239624,0.9272,0.07263,0.881,0.1192,0.4766,0.5234,0.852,0.1481,0.5273,0.4727
2729.jpg,18.122642517089844,0.7452637553215027,0.9644,0.03568,0.9434,0.05664,0.887,0.1128,0.824,0.1755,0.1294,0.8706
2730.jpg,18.765344619750977,0.7328177690505981,0.8335,0.1666,0.8354,0.1646,0.7827,0.2173,0.8267,0.1733,0.4036,0.596
2731.jpg,18.865732192993164,0.6649288535118103,0.5117,0.4883,0.3345,0.6655,0.5,0.5,0.854,0.1461,0.1384,0.8613
2732.jpg,18.0151424407959,0.631593644618988,0.752,0.248,0.4148,0.585,0.4187,0.5815,0.858,0.1422,0.5,0.5
2733.jpg,16.72606658935547,0.494223028421402,0.8223,0.1779,0.9683,0.03162,0.9253,0.07477,0.82,0.18,0.04672,0.953
2734.jpg,18.27078628540039,0.7360678315162659,0.6226,0.3774,0.728,0.272,0.5,0.5,0.856,0.1442,0.1688,0.831
2735.jpg,16.905046463012695,0.5614503622055054,0.808,0.1919,0.9517,0.04813,0.8174,0.1824,0.8154,0.1848,0.3174,0.6826
2736.jpg,17.58336067199707,0.5116680264472961,0.755,0.2451,0.8154,0.1848,0.728,0.272,0.662,0.3381,0.3738,0.626
2737.jpg,19.2496395111084,0.7135326862335205,0.8267,0.1733,0.593,0.4072,0.57,0.4302,0.7744,0.2255,0.2043,0.796
2738.jpg,17.042985916137695,0.44856709241867065,0.4,0.6,0.959,0.04083,0.758,0.2422,0.8057,0.1943,0.2255,0.7744
2739.jpg,20.63397789001465,0.7390923500061035,0.7026,0.2974,0.314,0.686,0.2751,0.725,0.893,0.1067,0.04813,0.9517
2740.jpg,17.772232055664062,0.6199649572372437,0.8457,0.154,0.958,0.04208,0.9087,0.0914,0.752,0.248,0.3486,0.6514
2741.jpg,16.124784469604492,0.8367238640785217,0.865,0.1348,0.9087,0.0914,0.9087,0.0914,0.916,0.08386,0.269,0.731
2742.jpg,16.084644317626953,0.6617622375488281,0.86,0.1404,0.78,0.22,0.856,0.1442,0.7773,0.2227,0.0995,0.9004
2743.jpg,17.413772583007812,0.6386489868164062,0.3486,0.6514,0.9033,0.0967,0.693,0.3074,0.9243,0.07587,0.1277,0.8726
2744.jpg,16.856557846069336,0.5771192312240601,0.461,0.539,0.8335,0.1666,0.8105,0.1896,0.8774,0.1225,0.57,0.4302
2745.jpg,16.976858139038086,0.7788525819778442,0.929,0.07056,0.9805,0.01942,0.923,0.07697,0.8105,0.1896,0.2095,0.7905
2746.jpg,17.722679138183594,0.6293110847473145,0.858,0.1422,0.8687,0.1312,0.749,0.251,0.7217,0.2783,0.3008,0.699
2747.jpg,17.527013778686523,0.6899710893630981,0.57,0.4302,0.8887,0.11127,0.796,0.2043,0.82,0.18,0.3594,0.6406
2748.jpg,14.05325984954834,0.6903699636459351,0.86,0.1404,0.212,0.788,0.3008,0.699,0.8438,0.1561,0.4377,0.562
2749.jpg,17.773277282714844,0.5812474489212036,0.7773,0.2227,0.915,0.0851,0.803,0.1968,0.958,0.04208,0.1294,0.8706
2750.jpg,17.994136810302734,0.5666466951370239,0.856,0.1442,0.1192,0.881,0.2847,0.7153,0.842,0.1582,0.589,0.4111
2751.jpg,19.61492919921875,0.6829009056091309,0.9795,0.02065,0.5273,0.4727,0.5117,0.4883,0.9346,0.0656,0.5117,0.4883
2752.jpg,15.963101387023926,0.5565869808197021,0.291,0.709,0.9897,0.01049,0.9546,0.04535,0.8916,0.1082,0.272,0.728
2753.jpg,18.415321350097656,0.5848969221115112,0.801,0.1993,0.9863,0.01363,0.9824,0.01772,0.976,0.02405,0.2422,0.758
2754.jpg,18.797571182250977,0.7506967782974243,0.5737,0.4263,0.8057,0.1943,0.785,0.2147,0.7744,0.2255,0.385,0.615
2755.jpg,17.744796752929688,0.6262003779411316,0.8223,0.1779,0.9194,0.0804,0.9346,0.0656,0.9683,0.03162,0.1755,0.824
