image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Accurate and Natural Color Representation,"Inaccurate, Artifact and uncomfortable Color Cast","Harmonious, Suitable, and Aesthetically Pleasing Color Representation","Distorted, Unfitting, and Visually Displeasing Color Cast",Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects,Richly detailed, Blurry and indistinct,Sharp Aquatic Details,Blurred Movement,Natural Ambient Light,Artificial Light
1813.jpg,25.368480682373047,0.9641305208206177,0.8823,0.11755,0.874,0.126,0.231,0.769,0.74,0.2598,0.9253,0.07477,0.984,0.01616,0.007122,0.9927,0.2974,0.7026,0.986,0.01428,0.9243,0.07587
1814.jpg,24.8552188873291,0.9652233719825745,0.7983,0.2018,0.9346,0.0656,0.4226,0.5776,0.5737,0.4263,0.6406,0.3594,0.9688,0.03114,0.0592,0.941,0.457,0.543,0.9824,0.01772,0.9526,0.04742
1815.jpg,24.75092315673828,0.9312421083450317,0.3557,0.644,0.803,0.1968,0.5312,0.4688,0.37,0.63,0.254,0.746,0.9614,0.03845,0.57,0.4302,0.15,0.85,0.9644,0.03568,0.9424,0.0575
1816.jpg,16.449783325195312,0.7784947156906128,0.945,0.055,0.9673,0.0326,0.4036,0.596,0.734,0.2659,0.831,0.1688,0.9263,0.07367,0.04025,0.96,0.4456,0.5547,0.9976,0.00255,0.972,0.02802
1817.jpg,19.782703399658203,0.8628851175308228,0.7217,0.2783,0.801,0.1993,0.3208,0.679,0.06854,0.9316,0.3923,0.6074,0.991,0.00871,0.1561,0.8438,0.1582,0.842,0.993,0.006905,0.906,0.094
1818.jpg,15.658300399780273,0.7305429577827454,0.9443,0.05582,0.9727,0.02759,0.2043,0.796,0.709,0.291,0.854,0.1461,0.9746,0.02556,0.04337,0.9565,0.3242,0.676,0.996,0.00407,0.978,0.02194
1819.jpg,26.96302604675293,0.9681838750839233,0.8154,0.1848,0.9805,0.01942,0.3416,0.658,0.9194,0.0804,0.8354,0.1646,0.9873,0.01263,0.2043,0.796,0.658,0.3416,0.9995,0.000511,0.962,0.0379
1820.jpg,28.983272552490234,0.9673723578453064,0.9517,0.04813,0.984,0.01616,0.562,0.4377,0.461,0.539,0.7637,0.2366,0.94,0.0601,0.0927,0.907,0.4648,0.535,0.9985,0.001225,0.945,0.055
1821.jpg,26.56681251525879,0.9586365222930908,0.796,0.2043,0.9653,0.0346,0.263,0.7373,0.658,0.3416,0.6514,0.3486,0.899,0.1009,0.1733,0.8267,0.758,0.2422,0.999,0.000804,0.97,0.02975
1822.jpg,26.461442947387695,0.9600319266319275,0.974,0.02596,0.9673,0.0326,0.4766,0.5234,0.7217,0.2783,0.7153,0.2847,0.981,0.01883,0.1404,0.86,0.84,0.1603,0.9995,0.0004582,0.958,0.04208
1823.jpg,27.38640594482422,0.96538907289505,0.8057,0.1943,0.7773,0.2227,0.1993,0.801,0.5,0.5,0.1688,0.831,0.9917,0.008446,0.363,0.637,0.84,0.1603,0.999,0.001206,0.9707,0.02931
1824.jpg,24.85400390625,0.9702766537666321,0.8174,0.1824,0.867,0.1329,0.496,0.504,0.796,0.2043,0.6,0.4,0.9966,0.003376,0.1404,0.86,0.8843,0.11597,1.0,0.000142,0.968,0.0321
1825.jpg,15.513072967529297,0.7831963300704956,0.951,0.04886,0.874,0.126,0.2942,0.7056,0.508,0.4922,0.766,0.2338,0.9966,0.00343,0.02443,0.9756,0.1646,0.8354,0.953,0.04672,0.9136,0.0863
1826.jpg,15.730804443359375,0.6661489009857178,0.6113,0.3887,0.746,0.254,0.2018,0.7983,0.2847,0.7153,0.291,0.709,0.96,0.04025,0.03114,0.9688,0.1993,0.801,0.9946,0.00514,0.94,0.0601
1827.jpg,14.923079490661621,0.7621099948883057,0.74,0.2598,0.956,0.044,0.693,0.3074,0.6895,0.3108,0.7607,0.2394,0.9946,0.00522,0.01017,0.9897,0.2147,0.785,0.9775,0.0223,0.858,0.1422
1828.jpg,15.18388843536377,0.7666666507720947,0.655,0.3452,0.9546,0.04535,0.5195,0.4805,0.769,0.231,0.858,0.1422,0.991,0.008575,0.01169,0.9883,0.4148,0.585,0.9863,0.01343,0.9194,0.0804
1829.jpg,18.776029586791992,0.8542012572288513,0.5776,0.4226,0.808,0.1919,0.1896,0.8105,0.0321,0.968,0.2338,0.766,0.9834,0.0164,0.314,0.686,0.251,0.749,0.989,0.01099,0.8706,0.1294
1830.jpg,14.616046905517578,0.7448395490646362,0.5776,0.4226,0.7983,0.2018,0.1128,0.887,0.3523,0.648,0.7153,0.2847,0.9995,0.0004172,0.00514,0.9946,0.3523,0.648,0.967,0.03308,0.9194,0.0804
1831.jpg,15.542752265930176,0.7572258114814758,0.7637,0.2366,0.922,0.07806,0.05835,0.942,0.6187,0.381,0.6406,0.3594,0.9873,0.01263,0.0228,0.977,0.0619,0.938,0.9565,0.04337,0.8374,0.1624
1832.jpg,16.562101364135742,0.7420731782913208,0.946,0.0542,0.966,0.0341,0.1733,0.8267,0.57,0.4302,0.867,0.1329,0.9766,0.02333,0.00619,0.9937,0.05032,0.9497,0.9365,0.0637,0.9473,0.0526
1833.jpg,15.349968910217285,0.7605804800987244,0.793,0.2069,0.9795,0.02065,0.4534,0.547,0.9326,0.06757,0.9355,0.06464,0.991,0.00871,0.0164,0.9834,0.22,0.78,0.942,0.05835,0.9263,0.07367
1834.jpg,15.236881256103516,0.7402659058570862,0.9424,0.0575,0.982,0.01826,0.2751,0.725,0.1848,0.8154,0.785,0.2147,0.9937,0.00619,0.0321,0.968,0.3345,0.6655,0.9785,0.02162,0.9346,0.0656
1835.jpg,17.684904098510742,0.7992804646492004,0.37,0.63,0.679,0.3208,0.2069,0.793,0.6724,0.3276,0.3242,0.676,0.9893,0.01065,0.1225,0.8774,0.3381,0.662,0.994,0.006004,0.9883,0.011505
1836.jpg,18.0421085357666,0.8022393584251404,0.152,0.848,0.648,0.3523,0.3008,0.699,0.752,0.248,0.3242,0.676,0.9966,0.003325,0.0914,0.9087,0.2659,0.734,0.9927,0.007233,0.9907,0.009125
1837.jpg,16.314590454101562,0.6685340404510498,0.558,0.4417,0.78,0.22,0.2095,0.7905,0.1422,0.858,0.2568,0.743,0.942,0.05835,0.044,0.956,0.1144,0.8857,0.986,0.01428,0.945,0.055
1838.jpg,18.524200439453125,0.8048467636108398,0.2394,0.7607,0.626,0.3738,0.1561,0.8438,0.4648,0.535,0.3774,0.6226,0.995,0.004757,0.1404,0.86,0.2043,0.796,0.994,0.005913,0.9937,0.00639
1839.jpg,17.98575210571289,0.7955383658409119,0.4148,0.585,0.6514,0.3486,0.1144,0.8857,0.4495,0.551,0.2338,0.766,0.9937,0.00619,0.0981,0.902,0.3242,0.676,0.9976,0.002398,0.9863,0.01363
1840.jpg,17.008878707885742,0.7712005972862244,0.3108,0.6895,0.852,0.1481,0.2659,0.734,0.562,0.4377,0.2366,0.7637,0.977,0.02298,0.1624,0.8374,0.304,0.696,0.992,0.007935,0.9917,0.008064
1841.jpg,19.294322967529297,0.8884538412094116,0.3923,0.6074,0.772,0.2281,0.248,0.752,0.04208,0.958,0.152,0.848,0.8457,0.154,0.5117,0.4883,0.1582,0.842,0.9585,0.04147,0.772,0.2281
1842.jpg,24.79267692565918,0.8908171653747559,0.709,0.291,0.3738,0.626,0.07056,0.929,0.9917,0.008316,0.976,0.0237,0.999,0.00094,0.12085,0.879,0.808,0.1919,0.984,0.0159,0.9756,0.02443
1843.jpg,25.141098022460938,0.891691267490387,0.95,0.0496,0.539,0.461,0.0628,0.937,0.9844,0.01543,0.9487,0.0511,0.9995,0.0004306,0.0933,0.9067,0.7124,0.2878,0.9834,0.01666,0.963,0.03732
1844.jpg,19.43154525756836,0.7544805407524109,0.585,0.4148,0.7153,0.2847,0.1128,0.887,0.8154,0.1848,0.2568,0.743,0.9253,0.07477,0.254,0.746,0.63,0.37,0.994,0.005642,0.8223,0.1779
1845.jpg,14.515816688537598,0.7358813285827637,0.7056,0.2942,0.3594,0.6406,0.11127,0.8887,0.852,0.1481,0.1442,0.856,0.9175,0.0827,0.4495,0.551,0.6514,0.3486,0.992,0.007694,0.82,0.18
1846.jpg,16.254852294921875,0.7405095100402832,0.543,0.457,0.679,0.3208,0.10376,0.8965,0.2659,0.734,0.1329,0.867,0.916,0.08386,0.291,0.709,0.7056,0.2942,0.997,0.002935,0.8105,0.1896
1847.jpg,16.78858184814453,0.6653817892074585,0.4766,0.5234,0.766,0.2338,0.3738,0.626,0.2878,0.7124,0.2783,0.7217,0.9688,0.03114,0.1023,0.8975,0.2366,0.7637,0.9956,0.0044,0.941,0.0592
1848.jpg,22.199840545654297,0.9143549203872681,0.593,0.4072,0.4302,0.57,0.2227,0.7773,0.7056,0.2942,0.2783,0.7217,0.9883,0.011505,0.07263,0.9272,0.9346,0.0656,0.9985,0.001346,0.9424,0.0575
1849.jpg,24.141218185424805,0.9247538447380066,0.8438,0.1561,0.679,0.3208,0.1366,0.8633,0.7153,0.2847,0.4688,0.5312,0.994,0.00573,0.2974,0.7026,0.626,0.3738,0.995,0.005062,0.964,0.03622
1850.jpg,22.441146850585938,0.9283601641654968,0.824,0.1755,0.1624,0.8374,0.11597,0.8843,0.7983,0.2018,0.504,0.496,0.9976,0.00259,0.1312,0.8687,0.8457,0.154,0.9976,0.002398,0.961,0.03906
1851.jpg,21.995880126953125,0.8251456022262573,0.3557,0.644,0.251,0.749,0.272,0.728,0.251,0.749,0.2069,0.793,0.992,0.007576,0.1312,0.8687,0.212,0.788,0.9756,0.02443,0.956,0.044
1852.jpg,19.850261688232422,0.8783698081970215,0.8267,0.1733,0.956,0.044,0.3887,0.6113,0.1128,0.887,0.4456,0.5547,0.9775,0.02263,0.5117,0.4883,0.4263,0.5737,0.989,0.01116,0.9316,0.06854
1853.jpg,22.300954818725586,0.831840991973877,0.699,0.3008,0.7124,0.2878,0.785,0.2147,0.7905,0.2095,0.3594,0.6406,0.813,0.1871,0.2847,0.7153,0.3738,0.626,0.9683,0.03162,0.758,0.2422
1854.jpg,24.011123657226562,0.9067469835281372,0.8706,0.1294,0.5815,0.4187,0.0534,0.947,0.5527,0.4475,0.291,0.709,0.946,0.0542,0.1412,0.859,0.7773,0.2227,0.994,0.00582,0.9653,0.0346
1855.jpg,23.564847946166992,0.8955174684524536,0.8154,0.1848,0.1943,0.8057,0.0927,0.907,0.2583,0.7417,0.0619,0.938,0.983,0.01718,0.1312,0.8687,0.85,0.15,0.9966,0.003483,0.954,0.04602
1856.jpg,20.157947540283203,0.7106233239173889,0.7637,0.2366,0.304,0.696,0.12085,0.879,0.3381,0.662,0.094,0.906,0.994,0.005913,0.005062,0.995,0.8975,0.1023,0.994,0.006004,0.4,0.6
1857.jpg,20.943317413330078,0.6653283834457397,0.8613,0.1384,0.2422,0.758,0.11127,0.8887,0.331,0.669,0.2815,0.7188,0.9985,0.001367,0.01169,0.9883,0.766,0.2338,0.9985,0.001623,0.9033,0.0967
1858.jpg,18.331066131591797,0.6855536103248596,0.22,0.78,0.734,0.2659,0.551,0.4495,0.3008,0.699,0.5312,0.4688,0.9854,0.01473,0.03516,0.965,0.2095,0.7905,0.9766,0.02333,0.9185,0.08154
1859.jpg,21.57587432861328,0.9338290095329285,0.5547,0.4456,0.686,0.314,0.3242,0.676,0.1422,0.858,0.04813,0.9517,0.9893,0.01082,0.2043,0.796,0.3242,0.676,0.994,0.00573,0.9175,0.0827
1860.jpg,19.54081916809082,0.9065405130386353,0.7773,0.2227,0.1919,0.808,0.07263,0.9272,0.4302,0.57,0.07806,0.922,0.9526,0.04742,0.5156,0.4844,0.848,0.152,0.9746,0.02556,0.96,0.04025
1861.jpg,19.386934280395508,0.8689634799957275,0.7637,0.2366,0.2018,0.7983,0.02718,0.9727,0.0496,0.95,0.01224,0.988,0.9946,0.00522,0.4648,0.535,0.74,0.2598,0.8335,0.1666,0.9795,0.02065
1862.jpg,18.9597110748291,0.8708851337432861,0.604,0.396,0.1848,0.8154,0.04272,0.9575,0.739,0.2612,0.02975,0.97,0.999,0.000897,0.749,0.251,0.954,0.04602,0.858,0.1422,0.9927,0.007347
1863.jpg,23.820514678955078,0.9420681595802307,0.975,0.0248,0.626,0.3738,0.4148,0.585,0.902,0.0981,0.2974,0.7026,0.973,0.02676,0.6514,0.3486,0.9497,0.05032,0.9985,0.001245,0.905,0.09534
1864.jpg,18.20235824584961,0.862902820110321,0.658,0.3416,0.662,0.3381,0.2227,0.7773,0.0716,0.928,0.2815,0.7188,0.983,0.01692,0.385,0.615,0.4456,0.5547,0.997,0.003075,0.907,0.0927
1865.jpg,23.127361297607422,0.9391213059425354,0.899,0.1009,0.596,0.4036,0.2598,0.74,0.8438,0.1561,0.6406,0.3594,0.976,0.02405,0.272,0.728,0.881,0.1192,0.9976,0.002632,0.9316,0.06854
1866.jpg,24.518571853637695,0.9407351016998291,0.746,0.254,0.5117,0.4883,0.263,0.7373,0.02615,0.9736,0.0851,0.915,0.669,0.331,0.457,0.543,0.74,0.2598,0.9907,0.009415,0.874,0.126
1867.jpg,19.128280639648438,0.6739042401313782,0.1582,0.842,0.6333,0.3667,0.1277,0.8726,0.4727,0.5273,0.0628,0.937,0.9683,0.03162,0.01799,0.982,0.0792,0.921,0.9844,0.01567,0.6655,0.3345
1868.jpg,16.65947723388672,0.9010769128799438,0.4766,0.5234,0.939,0.06097,0.508,0.4922,0.2338,0.766,0.7773,0.2227,0.9805,0.01971,0.0628,0.937,0.1919,0.808,0.9897,0.01049,0.752,0.248
1869.jpg,20.1224422454834,0.7008374333381653,0.272,0.728,0.8174,0.1824,0.496,0.504,0.3738,0.626,0.4263,0.5737,0.985,0.01519,0.04535,0.9546,0.126,0.874,0.9824,0.01772,0.923,0.07697
1870.jpg,22.20204734802246,0.8918497562408447,0.962,0.0379,0.1366,0.8633,0.02162,0.9785,0.1614,0.839,0.02718,0.9727,0.988,0.012054,0.2942,0.7056,0.8823,0.11755,0.9966,0.003325,0.9575,0.04272
1871.jpg,24.70736312866211,0.9176039099693298,0.959,0.04114,0.2942,0.7056,0.02162,0.9785,0.2095,0.7905,0.06854,0.9316,0.9756,0.02443,0.2451,0.755,0.984,0.01616,0.9995,0.0004306,0.9473,0.0526
1872.jpg,17.73394012451172,0.9032610654830933,0.752,0.248,0.6895,0.3108,0.0764,0.924,0.2213,0.779,0.3557,0.644,0.9917,0.00819,0.1268,0.873,0.535,0.4648,0.964,0.03622,0.966,0.03436
1873.jpg,14.608838081359863,0.7587423920631409,0.895,0.1052,0.7773,0.2227,0.1442,0.856,0.3738,0.626,0.2783,0.7217,0.997,0.003124,0.1225,0.8774,0.686,0.314,0.95,0.0496,0.921,0.0792
1874.jpg,19.22174835205078,0.8987349271774292,0.766,0.2338,0.4072,0.593,0.1461,0.854,0.1184,0.882,0.094,0.906,0.997,0.00289,0.212,0.788,0.752,0.248,0.997,0.0028,0.9565,0.04337
1875.jpg,15.864385604858398,0.8902639746665955,0.1943,0.8057,0.9614,0.03845,0.543,0.457,0.07697,0.923,0.6187,0.381,0.9917,0.008316,0.02975,0.97,0.1824,0.8174,0.989,0.01116,0.9746,0.02518
1876.jpg,20.586151123046875,0.8770092129707336,0.6514,0.3486,0.8057,0.1943,0.3452,0.655,0.2751,0.725,0.854,0.1461,0.99,0.00956,0.04337,0.9565,0.4883,0.5117,0.987,0.01322,0.755,0.2451
1877.jpg,21.04107093811035,0.88162761926651,0.8887,0.11127,0.749,0.251,0.2942,0.7056,0.9097,0.0901,0.9307,0.0695,0.995,0.00468,0.0914,0.9087,0.78,0.22,0.9917,0.008316,0.887,0.1128
1878.jpg,20.578624725341797,0.8316047787666321,0.693,0.3074,0.848,0.152,0.5273,0.4727,0.9736,0.02635,0.679,0.3208,0.965,0.03516,0.04813,0.9517,0.8057,0.1943,0.991,0.00899,0.9634,0.03677
1879.jpg,22.766611099243164,0.8977062106132507,0.686,0.314,0.796,0.2043,0.5156,0.4844,0.95,0.0496,0.7827,0.2173,0.9966,0.00365,0.1242,0.876,0.9526,0.04742,0.997,0.00289,0.9766,0.02333
1880.jpg,16.232099533081055,0.8672853112220764,0.6074,0.3923,0.746,0.254,0.658,0.3416,0.0237,0.976,0.0637,0.9365,0.785,0.2147,0.02518,0.9746,0.03021,0.9697,0.2847,0.7153,0.686,0.314
1881.jpg,19.840715408325195,0.694800078868866,0.3008,0.699,0.9175,0.0827,0.504,0.496,0.3486,0.6514,0.5117,0.4883,0.9707,0.02931,0.02034,0.9795,0.1442,0.856,0.984,0.0159,0.911,0.0888
1882.jpg,22.372404098510742,0.8971984386444092,0.558,0.4417,0.8105,0.1896,0.547,0.4534,0.957,0.04303,0.82,0.18,0.997,0.003075,0.1404,0.86,0.966,0.0341,0.9985,0.001478,0.977,0.02298
1883.jpg,25.04515838623047,0.9368458986282349,0.6074,0.3923,0.693,0.3074,0.4377,0.562,0.9395,0.06052,0.7153,0.2847,0.9937,0.00639,0.07697,0.923,0.965,0.03516,0.997,0.00289,0.9756,0.02443
1884.jpg,16.800329208374023,0.8956566452980042,0.593,0.4072,0.941,0.0592,0.3774,0.6226,0.04742,0.9526,0.7217,0.2783,0.9976,0.002398,0.0145,0.9854,0.2422,0.758,0.9517,0.04813,0.9087,0.0914
1885.jpg,18.707233428955078,0.8800891041755676,0.793,0.2069,0.508,0.4922,0.6187,0.381,0.2147,0.785,0.0851,0.915,0.9873,0.01263,0.22,0.78,0.5815,0.4187,0.9917,0.008446,0.95,0.0496
1886.jpg,18.732593536376953,0.9247036576271057,0.769,0.231,0.6226,0.3774,0.363,0.637,0.7217,0.2783,0.269,0.731,0.9175,0.0827,0.0695,0.9307,0.78,0.22,0.993,0.006905,0.95,0.0496
1887.jpg,23.15404510498047,0.8907642960548401,0.8374,0.1624,0.626,0.3738,0.3345,0.6655,0.926,0.0742,0.8105,0.1896,0.9966,0.003376,0.2031,0.797,0.6113,0.3887,0.998,0.001839,0.9546,0.04535
1888.jpg,23.20046043395996,0.8913436532020569,0.858,0.1422,0.644,0.3557,0.272,0.728,0.829,0.171,0.662,0.3381,0.994,0.00573,0.2366,0.7637,0.558,0.4417,0.989,0.01116,0.977,0.02298
1889.jpg,23.67182159423828,0.9170864224433899,0.749,0.251,0.637,0.363,0.2147,0.785,0.9307,0.0695,0.615,0.385,0.9883,0.011505,0.18,0.82,0.6724,0.3276,0.9834,0.0164,0.97,0.02975
1890.jpg,24.398889541625977,0.9320152401924133,0.8706,0.1294,0.959,0.04083,0.1688,0.831,0.4456,0.5547,0.7026,0.2974,0.994,0.006004,0.01704,0.983,0.37,0.63,0.9966,0.003273,0.9365,0.0637
1891.jpg,24.444711685180664,0.9333471655845642,0.85,0.15,0.9946,0.005302,0.6895,0.3108,0.5312,0.4688,0.842,0.1582,0.99,0.00971,0.07697,0.923,0.331,0.669,0.9966,0.003538,0.982,0.01799
1892.jpg,21.0921688079834,0.7331241369247437,0.504,0.496,0.8687,0.1312,0.5273,0.4727,0.6,0.4,0.648,0.3523,0.97,0.02975,0.0827,0.9175,0.2942,0.7056,0.989,0.01099,0.937,0.0628
1893.jpg,24.808197021484375,0.9285343885421753,0.637,0.363,0.978,0.02194,0.304,0.696,0.4417,0.558,0.808,0.1919,0.998,0.00202,0.01912,0.981,0.2598,0.74,0.9946,0.00514,0.9746,0.02556
1894.jpg,16.03567886352539,0.8858581185340881,0.254,0.746,0.9907,0.009415,0.4,0.6,0.1624,0.8374,0.679,0.3208,0.9897,0.01033,0.02405,0.976,0.2227,0.7773,0.9688,0.03114,0.96,0.04025
1895.jpg,24.42507553100586,0.9205577373504639,0.74,0.2598,0.9775,0.02263,0.251,0.749,0.5,0.5,0.5312,0.4688,0.9976,0.002472,0.0716,0.928,0.4766,0.5234,0.997,0.003124,0.9785,0.02129
1896.jpg,24.842100143432617,0.9319362640380859,0.728,0.272,0.99,0.00971,0.304,0.696,0.5234,0.4766,0.626,0.3738,0.9966,0.003538,0.05185,0.948,0.1824,0.8174,0.9907,0.009125,0.9844,0.01543
1897.jpg,24.922420501708984,0.9270055890083313,0.842,0.1582,0.977,0.02298,0.248,0.752,0.508,0.4922,0.662,0.3381,0.9956,0.00461,0.02635,0.9736,0.2394,0.7607,0.995,0.004982,0.953,0.04672
1898.jpg,25.413728713989258,0.9443858861923218,0.7637,0.2366,0.964,0.03622,0.171,0.829,0.686,0.314,0.728,0.272,0.9985,0.001325,0.0379,0.962,0.4,0.6,0.9966,0.00365,0.966,0.0341
1899.jpg,25.677597045898438,0.9618664383888245,0.848,0.152,0.9844,0.01543,0.3174,0.6826,0.5195,0.4805,0.769,0.231,0.9946,0.00522,0.03845,0.9614,0.2173,0.7827,0.992,0.007694,0.966,0.0341
1900.jpg,25.888179779052734,0.9613494873046875,0.8457,0.154,0.9307,0.0695,0.2069,0.793,0.551,0.4495,0.3242,0.676,0.988,0.01243,0.0666,0.9336,0.3074,0.693,0.997,0.003172,0.983,0.01692
1901.jpg,25.754608154296875,0.9610927700996399,0.8843,0.11597,0.9346,0.0656,0.3774,0.6226,0.699,0.3008,0.3381,0.662,0.9946,0.00547,0.1422,0.858,0.4688,0.5312,0.995,0.00468,0.9746,0.02518
1902.jpg,25.622173309326172,0.9618808031082153,0.551,0.4495,0.9697,0.03021,0.3208,0.679,0.3276,0.6724,0.543,0.457,0.986,0.01406,0.1348,0.865,0.2255,0.7744,0.9814,0.01854,0.9575,0.04272
1903.jpg,20.975709915161133,0.728814423084259,0.3667,0.6333,0.8965,0.10376,0.5195,0.4805,0.4688,0.5312,0.558,0.4417,0.961,0.03906,0.03308,0.967,0.1848,0.8154,0.982,0.01799,0.9243,0.07587
1904.jpg,25.655427932739258,0.9622827768325806,0.699,0.3008,0.9897,0.01001,0.551,0.4495,0.2394,0.7607,0.6,0.4,0.921,0.0792,0.06854,0.9316,0.0601,0.94,0.962,0.0379,0.9087,0.0914
1905.jpg,25.558805465698242,0.9647451043128967,0.85,0.15,0.984,0.0159,0.4036,0.596,0.363,0.637,0.3774,0.6226,0.9883,0.011505,0.1192,0.881,0.2394,0.7607,0.9863,0.01343,0.959,0.04083
1906.jpg,16.63368034362793,0.8956559300422668,0.4417,0.558,0.9946,0.005554,0.648,0.3523,0.0914,0.9087,0.7026,0.2974,0.9893,0.01065,0.231,0.769,0.5234,0.4766,0.972,0.02802,0.9424,0.0575
1907.jpg,25.230085372924805,0.9595584273338318,0.8857,0.1144,0.9844,0.01567,0.551,0.4495,0.4148,0.585,0.5156,0.4844,0.9697,0.03021,0.1442,0.856,0.212,0.788,0.951,0.04886,0.9346,0.0656
1908.jpg,23.79624366760254,0.9334288835525513,0.604,0.396,0.9473,0.0526,0.3452,0.655,0.3008,0.699,0.589,0.4111,0.9917,0.008064,0.02002,0.98,0.251,0.749,0.9927,0.007122,0.922,0.07806
1909.jpg,23.268199920654297,0.925642192363739,0.585,0.4148,0.942,0.05835,0.4111,0.589,0.269,0.731,0.7983,0.2018,0.998,0.001727,0.01428,0.986,0.2783,0.7217,0.9917,0.008064,0.9814,0.01854
1910.jpg,23.35776138305664,0.924260675907135,0.879,0.12085,0.9746,0.02518,0.6406,0.3594,0.434,0.566,0.589,0.4111,0.9897,0.01001,0.02635,0.9736,0.251,0.749,0.9844,0.01567,0.962,0.0379
1911.jpg,23.531967163085938,0.921199381351471,0.852,0.1481,0.965,0.03516,0.669,0.331,0.2783,0.7217,0.7983,0.2018,0.9956,0.0042,0.02975,0.97,0.808,0.1919,0.999,0.001169,0.9683,0.03162
1912.jpg,24.0688533782959,0.9238006472587585,0.676,0.3242,0.989,0.01133,0.8726,0.1277,0.1919,0.808,0.7153,0.2847,0.994,0.005642,0.07367,0.9263,0.558,0.4417,0.997,0.00289,0.9766,0.02333
1913.jpg,24.629838943481445,0.9245402812957764,0.2878,0.7124,0.9424,0.0575,0.5547,0.4456,0.1366,0.8633,0.758,0.2422,0.9985,0.001549,0.0379,0.962,0.6113,0.3887,0.998,0.001867,0.9814,0.01854
1914.jpg,17.062856674194336,0.691058337688446,0.1348,0.865,0.4111,0.589,0.0888,0.911,0.2751,0.725,0.0901,0.9097,0.9844,0.01543,0.02844,0.9717,0.154,0.8457,0.976,0.02405,0.7744,0.2255
1915.jpg,21.551420211791992,0.9177278876304626,0.304,0.696,0.938,0.0619,0.5737,0.4263,0.8154,0.1848,0.788,0.212,0.9565,0.04337,0.0346,0.9653,0.3416,0.658,0.9917,0.00819,0.9634,0.03677
1916.jpg,22.446163177490234,0.9143617749214172,0.0901,0.9097,0.78,0.22,0.4226,0.5776,0.4922,0.508,0.644,0.3557,0.939,0.06097,0.04742,0.9526,0.3174,0.6826,0.9917,0.008064,0.893,0.1067
1917.jpg,20.660812377929688,0.8898042440414429,0.0995,0.9004,0.6826,0.3174,0.4302,0.57,0.5195,0.4805,0.4187,0.5815,0.9785,0.02162,0.01772,0.9824,0.5737,0.4263,0.9976,0.002632,0.728,0.272
1918.jpg,16.666162490844727,0.8842060565948486,0.7607,0.2394,0.9863,0.01385,0.4495,0.551,0.1128,0.887,0.699,0.3008,0.9927,0.007347,0.662,0.3381,0.1624,0.8374,0.9585,0.04147,0.929,0.07056
1919.jpg,20.76785659790039,0.8649880886077881,0.2018,0.7983,0.8105,0.1896,0.3887,0.6113,0.535,0.4648,0.6333,0.3667,0.9707,0.02931,0.02518,0.9746,0.3774,0.6226,0.997,0.003124,0.89,0.1097
1920.jpg,21.174755096435547,0.8829970955848694,0.3594,0.6406,0.648,0.3523,0.596,0.4036,0.626,0.3738,0.6895,0.3108,0.9663,0.0336,0.003593,0.9966,0.1384,0.8613,0.9907,0.009415,0.955,0.04468
1921.jpg,20.84340476989746,0.8888087868690491,0.12085,0.879,0.907,0.0927,0.7607,0.2394,0.57,0.4302,0.6655,0.3345,0.9756,0.02443,0.02759,0.9727,0.4,0.6,0.975,0.0248,0.9316,0.06854
1922.jpg,21.005020141601562,0.8926984071731567,0.363,0.637,0.9097,0.0901,0.585,0.4148,0.881,0.1192,0.746,0.254,0.963,0.03732,0.04468,0.955,0.508,0.4922,0.987,0.01322,0.9434,0.05664
1923.jpg,19.708194732666016,0.8810518980026245,0.4688,0.5312,0.965,0.03516,0.7026,0.2974,0.662,0.3381,0.874,0.126,0.98,0.02002,0.0666,0.9336,0.314,0.686,0.987,0.01302,0.938,0.0619
1924.jpg,18.86508560180664,0.8599691390991211,0.3108,0.6895,0.955,0.04468,0.3486,0.6514,0.803,0.1968,0.7983,0.2018,0.9956,0.0042,0.0592,0.941,0.4,0.6,0.969,0.03067,0.9263,0.07367
1925.jpg,22.778888702392578,0.9205617904663086,0.2659,0.734,0.85,0.15,0.57,0.4302,0.331,0.669,0.496,0.504,0.9707,0.02931,0.03906,0.961,0.1848,0.8154,0.9795,0.02065,0.9243,0.07587
1926.jpg,19.04520606994629,0.8269360661506653,0.396,0.604,0.946,0.0542,0.4456,0.5547,0.78,0.22,0.8438,0.1561,0.994,0.00582,0.0716,0.928,0.4,0.6,0.9824,0.01772,0.94,0.0601
1927.jpg,19.44953155517578,0.9302235841751099,0.2069,0.793,0.848,0.152,0.1294,0.8706,0.0511,0.9487,0.1422,0.858,0.988,0.012054,0.0995,0.9004,0.8354,0.1646,0.9985,0.001501,0.9346,0.0656
1928.jpg,17.01427459716797,0.8380763530731201,0.2227,0.7773,0.879,0.12085,0.1312,0.8687,0.0496,0.95,0.2173,0.7827,0.9966,0.003593,0.1603,0.84,0.535,0.4648,0.9976,0.002632,0.96,0.04025
