image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Accurate and Natural Color Representation,"Inaccurate, Artifact and uncomfortable Color Cast","Harmonious, Suitable, and Aesthetically Pleasing Color Representation","Distorted, Unfitting, and Visually Displeasing Color Cast",Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects,Richly detailed, Blurry and indistinct,Sharp Aquatic Details,Blurred Movement,Natural Ambient Light,Artificial Light
2379.jpg,17.184953689575195,0.6750392317771912,0.3486,0.6514,0.8174,0.1824,0.5117,0.4883,0.05185,0.948,0.2095,0.7905,0.9326,0.06757,0.2281,0.772,0.1968,0.803,0.9614,0.03845,0.3523,0.648
2380.jpg,18.46577262878418,0.8463950157165527,0.2173,0.7827,0.9785,0.02162,0.865,0.1348,0.8354,0.1646,0.758,0.2422,0.906,0.094,0.3276,0.6724,0.263,0.7373,0.9873,0.012825,0.7026,0.2974
2381.jpg,21.504240036010742,0.8839007019996643,0.02263,0.9775,0.0511,0.9487,0.644,0.3557,0.04272,0.9575,0.01971,0.9805,0.746,0.254,0.9517,0.04813,0.976,0.0237,0.999,0.0008693,0.604,0.396
2382.jpg,18.832622528076172,0.7262703776359558,0.15,0.85,0.4922,0.508,0.3774,0.6226,0.0511,0.9487,0.4844,0.5156,0.9185,0.08154,0.1348,0.865,0.558,0.4417,0.9497,0.05032,0.4766,0.5234
2383.jpg,19.822078704833984,0.8033927083015442,0.004982,0.995,0.2394,0.7607,0.3923,0.6074,0.669,0.331,0.434,0.566,0.956,0.044,0.1561,0.8438,0.6826,0.3174,0.973,0.02676,0.593,0.4072
2384.jpg,18.73452377319336,0.8009757399559021,0.00819,0.9917,0.693,0.3074,0.4072,0.593,0.01718,0.983,0.12085,0.879,0.983,0.01692,0.9927,0.007233,0.648,0.3523,0.97,0.02975,0.6226,0.3774
2385.jpg,19.796524047851562,0.9020729064941406,0.2147,0.785,0.263,0.7373,0.1919,0.808,0.05185,0.948,0.0792,0.921,0.679,0.3208,0.676,0.3242,0.0628,0.937,0.4263,0.5737,0.5273,0.4727
2386.jpg,19.701448440551758,0.8448557257652283,0.1919,0.808,0.8457,0.154,0.2338,0.766,0.263,0.7373,0.6895,0.3108,0.988,0.01243,0.263,0.7373,0.07477,0.9253,0.85,0.15,0.749,0.251
2387.jpg,20.418514251708984,0.8778332471847534,0.06757,0.9326,0.1824,0.8174,0.2568,0.743,0.03906,0.961,0.009415,0.9907,0.9653,0.0346,0.7153,0.2847,0.728,0.272,0.9907,0.009415,0.7188,0.2815
2388.jpg,20.324291229248047,0.7368825674057007,0.12085,0.879,0.929,0.07056,0.915,0.0851,0.86,0.1404,0.1582,0.842,0.8706,0.1294,0.2366,0.7637,0.813,0.1871,0.993,0.00701,0.5234,0.4766
2389.jpg,20.054019927978516,0.6892490983009338,0.1688,0.831,0.676,0.3242,0.2815,0.7188,0.00649,0.9937,0.00582,0.994,0.9663,0.0336,0.4111,0.589,0.1329,0.867,0.699,0.3008,0.4922,0.508
2390.jpg,20.41864776611328,0.816875696182251,0.4187,0.5815,0.4036,0.596,0.1624,0.8374,0.1755,0.824,0.04886,0.951,0.758,0.2422,0.551,0.4495,0.504,0.496,0.982,0.01799,0.589,0.4111
2391.jpg,22.75149917602539,0.8649235963821411,0.02194,0.978,0.37,0.63,0.2942,0.7056,0.0666,0.9336,0.1603,0.84,0.998,0.00202,0.1646,0.8354,0.2974,0.7026,0.989,0.01099,0.5,0.5
2392.jpg,20.871606826782227,0.7541922926902771,0.0792,0.921,0.876,0.1242,0.962,0.0379,0.7983,0.2018,0.4766,0.5234,0.725,0.2751,0.3381,0.662,0.796,0.2043,0.979,0.02097,0.693,0.3074
2393.jpg,15.734755516052246,0.6594290733337402,0.1404,0.86,0.9746,0.02556,0.8374,0.1624,0.9644,0.03568,0.848,0.152,0.964,0.03622,0.696,0.304,0.1896,0.8105,0.8823,0.11755,0.758,0.2422
2394.jpg,20.837434768676758,0.7865691781044006,0.3074,0.693,0.9004,0.0995,0.8057,0.1943,0.251,0.749,0.10376,0.8965,0.954,0.04602,0.1624,0.8374,0.6406,0.3594,0.9883,0.01187,0.3108,0.6895
2395.jpg,20.54745864868164,0.8051842451095581,0.005913,0.994,0.709,0.291,0.902,0.0981,0.4302,0.57,0.1082,0.8916,0.6333,0.3667,0.1848,0.8154,0.3276,0.6724,0.984,0.01616,0.6113,0.3887
2396.jpg,20.165592193603516,0.8302672505378723,0.562,0.4377,0.9727,0.02759,0.637,0.363,0.4072,0.593,0.9365,0.0637,0.9824,0.01744,0.461,0.539,0.011505,0.9883,0.461,0.539,0.6187,0.381
2397.jpg,17.15064811706543,0.7046353816986084,0.1603,0.84,0.6074,0.3923,0.3276,0.6724,0.2018,0.7983,0.0851,0.915,0.6,0.4,0.8687,0.1312,0.803,0.1968,0.9985,0.001649,0.4036,0.596
2398.jpg,21.553468704223633,0.8172255158424377,0.05032,0.9497,0.959,0.04083,0.928,0.0716,0.921,0.0792,0.86,0.1404,0.984,0.0159,0.746,0.254,0.2095,0.7905,0.8916,0.1082,0.6895,0.3108
2399.jpg,17.689624786376953,0.7313619256019592,0.1128,0.887,0.457,0.543,0.3486,0.6514,0.9194,0.0804,0.504,0.496,0.899,0.1009,0.2974,0.7026,0.8774,0.1225,0.991,0.00871,0.6113,0.3887
2400.jpg,21.817922592163086,0.840945303440094,0.212,0.788,0.3345,0.6655,0.6187,0.381,0.829,0.171,0.4377,0.562,0.9243,0.07587,0.1688,0.831,0.07477,0.9253,0.895,0.1052,0.4456,0.5547
2401.jpg,19.914888381958008,0.8453571796417236,0.11755,0.8823,0.9805,0.01942,0.8174,0.1824,0.4148,0.585,0.758,0.2422,0.9365,0.0637,0.4,0.6,0.08154,0.9185,0.9653,0.0346,0.766,0.2338
2402.jpg,21.152467727661133,0.8438079953193665,0.044,0.956,0.9136,0.0863,0.679,0.3208,0.4805,0.5195,0.7773,0.2227,0.8154,0.1848,0.4417,0.558,0.2878,0.7124,0.939,0.06097,0.801,0.1993
2403.jpg,20.8514347076416,0.8323566317558289,0.7373,0.263,0.8706,0.1294,0.8267,0.1733,0.8057,0.1943,0.4495,0.551,0.4883,0.5117,0.1442,0.856,0.589,0.4111,0.9663,0.0336,0.396,0.604
2404.jpg,23.173307418823242,0.8154216408729553,0.154,0.8457,0.785,0.2147,0.8267,0.1733,0.867,0.1329,0.5,0.5,0.8354,0.1646,0.2043,0.796,0.824,0.1755,0.991,0.00885,0.539,0.461
2405.jpg,23.2325496673584,0.8563287258148193,0.1779,0.8223,0.396,0.604,0.2451,0.755,0.37,0.63,0.4727,0.5273,0.963,0.03732,0.12085,0.879,0.8457,0.154,0.9966,0.00343,0.6074,0.3923
2406.jpg,18.535911560058594,0.7028620839118958,0.8267,0.1733,0.972,0.02802,0.9756,0.02443,0.4844,0.5156,0.5195,0.4805,0.8687,0.1312,0.566,0.434,0.4727,0.5273,0.987,0.01322,0.381,0.6187
2407.jpg,21.82508659362793,0.7811627388000488,0.0981,0.902,0.939,0.06097,0.626,0.3738,0.1646,0.8354,0.4187,0.5815,0.852,0.1481,0.1277,0.8726,0.3667,0.6333,0.979,0.02097,0.7153,0.2847
2408.jpg,23.21598243713379,0.8848756551742554,0.0995,0.9004,0.6,0.4,0.1779,0.8223,0.1348,0.865,0.10376,0.8965,0.746,0.254,0.6,0.4,0.755,0.2451,0.9873,0.01263,0.4648,0.535
2409.jpg,21.494688034057617,0.8267465829849243,0.1192,0.881,0.983,0.01692,0.848,0.152,0.8154,0.1848,0.9727,0.02759,0.9844,0.01543,0.171,0.829,0.2255,0.7744,0.89,0.1097,0.755,0.2451
2410.jpg,18.528034210205078,0.7780100703239441,0.007935,0.992,0.8887,0.11127,0.961,0.03906,0.9253,0.07477,0.615,0.385,0.8687,0.1312,0.3108,0.6895,0.772,0.2281,0.981,0.01912,0.662,0.3381
2411.jpg,21.75074577331543,0.8315718770027161,0.3452,0.655,0.9717,0.02844,0.8057,0.1943,0.793,0.2069,0.662,0.3381,0.915,0.0851,0.4417,0.558,0.1128,0.887,0.94,0.0601,0.7983,0.2018
2412.jpg,17.892051696777344,0.8168190717697144,0.01224,0.988,0.8843,0.11597,0.854,0.1461,0.1943,0.8057,0.1052,0.895,0.9243,0.07587,0.543,0.457,0.746,0.254,0.9927,0.007233,0.7188,0.2815
2413.jpg,24.682283401489258,0.8486587405204773,0.02844,0.9717,0.615,0.385,0.5547,0.4456,0.02129,0.9785,0.1242,0.876,0.97,0.02975,0.3008,0.699,0.4648,0.535,0.9883,0.01169,0.709,0.291
2414.jpg,18.650733947753906,0.8584212064743042,0.1052,0.895,0.97,0.02975,0.8687,0.1312,0.2751,0.725,0.0876,0.9126,0.8916,0.1082,0.585,0.4148,0.686,0.314,0.9917,0.008064,0.696,0.304
2415.jpg,23.070005416870117,0.8861538767814636,0.02518,0.9746,0.7056,0.2942,0.842,0.1582,0.6,0.4,0.6514,0.3486,0.955,0.04468,0.2173,0.7827,0.648,0.3523,0.9814,0.01854,0.5737,0.4263
2416.jpg,21.7983341217041,0.7365362644195557,0.03845,0.9614,0.97,0.02975,0.876,0.1242,0.6655,0.3345,0.887,0.1128,0.9263,0.07367,0.8223,0.1779,0.1312,0.8687,0.824,0.1755,0.78,0.22
2417.jpg,18.060884475708008,0.8374701142311096,0.002434,0.9976,0.1993,0.801,0.655,0.3452,0.05664,0.9434,0.03568,0.9644,0.9673,0.0326,0.749,0.251,0.982,0.01799,1.0,0.0001853,0.6333,0.3667
2418.jpg,16.92252540588379,0.8144209384918213,0.02162,0.9785,0.907,0.0927,0.679,0.3208,0.4456,0.5547,0.746,0.254,0.99,0.00986,0.1688,0.831,0.1023,0.8975,0.9004,0.0995,0.796,0.2043
2419.jpg,23.040538787841797,0.8489691019058228,0.254,0.746,0.4377,0.562,0.251,0.749,0.6,0.4,0.504,0.496,0.9634,0.03677,0.1144,0.8857,0.6226,0.3774,0.9844,0.01543,0.7026,0.2974
2420.jpg,20.944355010986328,0.8028391599655151,0.0792,0.921,0.9263,0.07367,0.731,0.269,0.1943,0.8057,0.551,0.4495,0.9863,0.01343,0.2338,0.766,0.01826,0.982,0.457,0.543,0.562,0.4377
2421.jpg,18.299901962280273,0.7521944642066956,0.879,0.12085,0.854,0.1461,0.0901,0.9097,0.4111,0.589,0.15,0.85,0.9775,0.02263,0.6113,0.3887,0.10376,0.8965,0.8374,0.1624,0.3452,0.655
2422.jpg,18.234678268432617,0.781233549118042,0.01692,0.983,0.808,0.1919,0.6406,0.3594,0.2069,0.793,0.04468,0.955,0.396,0.604,0.895,0.1052,0.4805,0.5195,0.9653,0.0346,0.504,0.496
2423.jpg,22.912790298461914,0.8814008235931396,0.07367,0.9263,0.954,0.04602,0.8374,0.1624,0.5815,0.4187,0.2018,0.7983,0.752,0.248,0.8105,0.1896,0.9565,0.04337,0.9995,0.0002868,0.6724,0.3276
2424.jpg,20.636640548706055,0.8154036402702332,0.01718,0.983,0.9365,0.0637,0.8687,0.1312,0.856,0.1442,0.887,0.1128,0.9746,0.02556,0.6333,0.3667,0.1442,0.856,0.8057,0.1943,0.746,0.254
2425.jpg,22.213960647583008,0.8421046733856201,0.094,0.906,0.8223,0.1779,0.566,0.434,0.7373,0.263,0.2227,0.7773,0.7905,0.2095,0.4648,0.535,0.0851,0.915,0.8965,0.10376,0.74,0.2598
2426.jpg,15.351820945739746,0.7761750221252441,0.6113,0.3887,0.696,0.304,0.3208,0.679,0.00289,0.997,0.02931,0.9707,0.842,0.1582,0.2451,0.755,0.01049,0.9897,0.4883,0.5117,0.2974,0.7026
2427.jpg,20.120590209960938,0.7962157130241394,0.0223,0.9775,0.879,0.12085,0.7153,0.2847,0.2095,0.7905,0.3108,0.6895,0.983,0.01718,0.743,0.2568,0.09534,0.905,0.937,0.0628,0.788,0.212
2428.jpg,23.033037185668945,0.8730640411376953,0.02931,0.9707,0.251,0.749,0.5737,0.4263,0.2069,0.793,0.02887,0.971,0.9746,0.02518,0.969,0.03067,0.9634,0.03677,0.999,0.001099,0.4883,0.5117
2429.jpg,17.38642120361328,0.7927424907684326,0.0804,0.9194,0.9033,0.0967,0.589,0.4111,0.788,0.212,0.831,0.1688,0.9854,0.01473,0.1312,0.8687,0.3381,0.662,0.9033,0.0967,0.8057,0.1943
2430.jpg,17.365135192871094,0.7445308566093445,0.5547,0.4456,0.829,0.171,0.10376,0.8965,0.04813,0.9517,0.07263,0.9272,0.648,0.3523,0.743,0.2568,0.856,0.1442,0.993,0.006798,0.4377,0.562
2431.jpg,17.963001251220703,0.832997739315033,0.02034,0.9795,0.9526,0.04742,0.876,0.1242,0.766,0.2338,0.8335,0.1666,0.9863,0.01385,0.4036,0.596,0.381,0.6187,0.9243,0.07587,0.648,0.3523
2432.jpg,18.688989639282227,0.7036448121070862,0.11597,0.8843,0.824,0.1755,0.7773,0.2227,0.8965,0.10376,0.8174,0.1824,0.9873,0.012825,0.381,0.6187,0.644,0.3557,0.977,0.02298,0.8057,0.1943
2433.jpg,21.20465660095215,0.7469155788421631,0.331,0.669,0.879,0.12085,0.8843,0.11597,0.3208,0.679,0.3557,0.644,0.8774,0.1225,0.4417,0.558,0.508,0.4922,0.998,0.002182,0.615,0.385
2434.jpg,19.843305587768555,0.7332568168640137,0.37,0.63,0.9844,0.01543,0.9673,0.0326,0.9756,0.02443,0.9097,0.0901,0.947,0.0534,0.5117,0.4883,0.4187,0.5815,0.865,0.1348,0.769,0.231
2435.jpg,23.464126586914062,0.8582599759101868,0.2281,0.772,0.648,0.3523,0.4727,0.5273,0.4226,0.5776,0.504,0.496,0.941,0.0592,0.1968,0.803,0.8354,0.1646,0.9976,0.002434,0.676,0.3242
2436.jpg,20.97528076171875,0.7932182550430298,0.126,0.874,0.94,0.0601,0.2451,0.755,0.04272,0.9575,0.6226,0.3774,0.911,0.0888,0.1688,0.831,0.1461,0.854,0.8633,0.1366,0.7773,0.2227
2437.jpg,14.87301254272461,0.8149238228797913,0.04208,0.958,0.0695,0.9307,0.4766,0.5234,0.006905,0.993,0.01912,0.981,0.9307,0.0695,0.3174,0.6826,0.2255,0.7744,0.881,0.1192,0.4766,0.5234
2438.jpg,22.952533721923828,0.8702932596206665,0.2847,0.7153,0.7153,0.2847,0.0927,0.907,0.1242,0.876,0.4534,0.547,0.8706,0.1294,0.6226,0.3774,0.615,0.385,0.9824,0.01772,0.637,0.363
2439.jpg,16.737512588500977,0.7819596529006958,0.0159,0.984,0.171,0.829,0.6,0.4,0.0967,0.9033,0.0534,0.947,0.854,0.1461,0.4456,0.5547,0.953,0.04672,1.0,0.0002003,0.547,0.4534
2440.jpg,21.642562866210938,0.7384033799171448,0.1561,0.8438,0.8726,0.1277,0.939,0.06097,0.4263,0.5737,0.1993,0.801,0.8633,0.1366,0.3108,0.6895,0.8774,0.1225,0.999,0.000744,0.5195,0.4805
2441.jpg,21.15279197692871,0.7802260518074036,0.758,0.2422,0.911,0.0888,0.8154,0.1848,0.887,0.1128,0.8057,0.1943,0.8774,0.1225,0.1277,0.8726,0.4072,0.593,0.971,0.02887,0.669,0.331
2442.jpg,23.320636749267578,0.8311172127723694,0.07263,0.9272,0.879,0.12085,0.593,0.4072,0.3174,0.6826,0.658,0.3416,0.8774,0.1225,0.662,0.3381,0.03622,0.964,0.734,0.2659,0.728,0.272
2443.jpg,22.496109008789062,0.7367569208145142,0.04742,0.9526,0.9756,0.02443,0.9033,0.0967,0.911,0.0888,0.9336,0.0666,0.9795,0.02034,0.2147,0.785,0.1442,0.856,0.856,0.1442,0.808,0.1919
2444.jpg,17.452762603759766,0.7522124648094177,0.004982,0.995,0.461,0.539,0.4036,0.596,0.3108,0.6895,0.291,0.709,0.74,0.2598,0.3008,0.699,0.535,0.4648,0.966,0.0341,0.508,0.4922
2445.jpg,22.43874740600586,0.7977960705757141,0.1646,0.8354,0.966,0.0341,0.915,0.0851,0.693,0.3074,0.696,0.304,0.9727,0.02759,0.22,0.78,0.1943,0.8057,0.9424,0.0575,0.808,0.1919
2446.jpg,20.27594566345215,0.6947191953659058,0.8438,0.1561,0.755,0.2451,0.3738,0.626,0.1442,0.856,0.055,0.945,0.8706,0.1294,0.562,0.4377,0.3557,0.644,0.929,0.07056,0.709,0.291
2447.jpg,18.754053115844727,0.6929090023040771,0.3276,0.6724,0.895,0.1052,0.874,0.126,0.3381,0.662,0.09534,0.905,0.9033,0.0967,0.1993,0.801,0.686,0.314,0.9937,0.006588,0.4148,0.585
2448.jpg,18.91176986694336,0.7914444208145142,0.02263,0.9775,0.824,0.1755,0.15,0.85,0.637,0.363,0.4263,0.5737,0.911,0.0888,0.4148,0.585,0.916,0.08386,0.9946,0.00514,0.658,0.3416
2449.jpg,18.501991271972656,0.8043504357337952,0.01495,0.985,0.5156,0.4844,0.709,0.291,0.0534,0.947,0.06464,0.9355,0.3416,0.658,0.4377,0.562,0.74,0.2598,0.829,0.171,0.2338,0.766
2450.jpg,20.681076049804688,0.8720733523368835,0.02263,0.9775,0.9795,0.02034,0.9336,0.0666,0.4111,0.589,0.7056,0.2942,0.921,0.0792,0.504,0.496,0.0601,0.94,0.856,0.1442,0.848,0.152
2451.jpg,15.26575756072998,0.6619400978088379,0.1329,0.867,0.8223,0.1779,0.858,0.1422,0.8154,0.1848,0.728,0.272,0.8857,0.1144,0.4495,0.551,0.11597,0.8843,0.658,0.3416,0.728,0.272
2452.jpg,21.960844039916992,0.8038507699966431,0.02887,0.971,0.954,0.04602,0.916,0.08386,0.8457,0.154,0.8457,0.154,0.9336,0.0666,0.2147,0.785,0.3887,0.6113,0.9644,0.03568,0.6724,0.3276
2453.jpg,19.08876609802246,0.771011471748352,0.01519,0.985,0.82,0.18,0.171,0.829,0.5273,0.4727,0.547,0.4534,0.8965,0.10376,0.2095,0.7905,0.9487,0.0511,0.997,0.003075,0.57,0.4302
2454.jpg,17.70680046081543,0.8151635527610779,0.0981,0.902,0.953,0.04672,0.874,0.126,0.7744,0.2255,0.9194,0.0804,0.9873,0.012825,0.11597,0.8843,0.3174,0.6826,0.8887,0.11127,0.734,0.2659
2455.jpg,23.836042404174805,0.8152339458465576,0.06464,0.9355,0.793,0.2069,0.8726,0.1277,0.461,0.539,0.1366,0.8633,0.7983,0.2018,0.785,0.2147,0.905,0.09534,0.9917,0.00819,0.7026,0.2974
2456.jpg,21.612369537353516,0.7367873191833496,0.1422,0.858,0.2815,0.7188,0.1312,0.8687,0.0656,0.9346,0.2338,0.766,0.929,0.07056,0.251,0.749,0.3887,0.6113,0.899,0.1009,0.2173,0.7827
2457.jpg,17.57811737060547,0.780658483505249,0.11755,0.8823,0.331,0.669,0.434,0.566,0.04208,0.958,0.0716,0.928,0.5547,0.4456,0.15,0.85,0.152,0.848,0.7056,0.2942,0.3486,0.6514
2458.jpg,15.258705139160156,0.6221886873245239,0.1366,0.8633,0.589,0.4111,0.7373,0.263,0.11127,0.8887,0.1225,0.8774,0.801,0.1993,0.4648,0.535,0.6113,0.3887,0.9917,0.008446,0.547,0.4534
2459.jpg,20.95671844482422,0.7616832852363586,0.0601,0.94,0.3108,0.6895,0.4766,0.5234,0.5234,0.4766,0.3774,0.6226,0.9517,0.04813,0.154,0.8457,0.693,0.3074,0.9897,0.01033,0.749,0.251
2460.jpg,21.160064697265625,0.7549683451652527,0.314,0.686,0.969,0.03067,0.876,0.1242,0.0827,0.9175,0.3008,0.699,0.57,0.4302,0.2227,0.7773,0.02844,0.9717,0.852,0.1481,0.539,0.461
2461.jpg,19.12236785888672,0.6645961999893188,0.1582,0.842,0.8823,0.11755,0.615,0.385,0.644,0.3557,0.772,0.2281,0.9824,0.01772,0.535,0.4648,0.461,0.539,0.9653,0.0346,0.7983,0.2018
2462.jpg,21.474149703979492,0.8086662888526917,0.07263,0.9272,0.6187,0.381,0.63,0.37,0.0592,0.941,0.2847,0.7153,0.981,0.01883,0.291,0.709,0.094,0.906,0.874,0.126,0.4187,0.5815
2463.jpg,21.200719833374023,0.837347149848938,0.02931,0.9707,0.381,0.6187,0.3486,0.6514,0.6187,0.381,0.1943,0.8057,0.824,0.1755,0.662,0.3381,0.4844,0.5156,0.9897,0.01017,0.4,0.6
2464.jpg,18.9083251953125,0.7215838432312012,0.0628,0.937,0.2173,0.7827,0.2281,0.772,0.05185,0.948,0.0575,0.9424,0.9033,0.0967,0.7153,0.2847,0.4072,0.593,0.937,0.0628,0.57,0.4302
2465.jpg,19.53651237487793,0.6647483706474304,0.0336,0.9663,0.976,0.02405,0.9126,0.0876,0.2394,0.7607,0.1733,0.8267,0.9775,0.0223,0.4805,0.5195,0.22,0.78,0.9316,0.06854,0.8374,0.1624
2466.jpg,15.703070640563965,0.7209635972976685,0.03964,0.9604,0.734,0.2659,0.5815,0.4187,0.743,0.2568,0.3523,0.648,0.9194,0.0804,0.291,0.709,0.959,0.04083,0.9985,0.001455,0.5273,0.4727
2467.jpg,18.4630126953125,0.8401488065719604,0.0526,0.9473,0.1646,0.8354,0.1871,0.813,0.1242,0.876,0.03677,0.9634,0.539,0.461,0.881,0.1192,0.9927,0.00746,0.9995,0.000544,0.4417,0.558
2468.jpg,18.83133316040039,0.8265157341957092,0.01826,0.982,0.3242,0.676,0.272,0.728,0.4072,0.593,0.314,0.686,0.9614,0.03845,0.094,0.906,0.6655,0.3345,0.963,0.03732,0.381,0.6187
2469.jpg,21.129974365234375,0.8089475631713867,0.4766,0.5234,0.8916,0.1082,0.648,0.3523,0.0666,0.9336,0.2147,0.785,0.9185,0.08154,0.0927,0.907,0.5195,0.4805,0.9917,0.008446,0.4456,0.5547
2470.jpg,19.6285457611084,0.8251644968986511,0.3594,0.6406,0.907,0.0927,0.865,0.1348,0.725,0.2751,0.593,0.4072,0.9307,0.0695,0.662,0.3381,0.1442,0.856,0.899,0.1009,0.626,0.3738
2471.jpg,20.816110610961914,0.8183006048202515,0.5117,0.4883,0.9634,0.03677,0.731,0.269,0.8613,0.1384,0.964,0.03622,0.9346,0.0656,0.2173,0.7827,0.171,0.829,0.948,0.05185,0.752,0.248
2472.jpg,23.315715789794922,0.8819975852966309,0.04813,0.9517,0.7188,0.2815,0.4766,0.5234,0.263,0.7373,0.743,0.2568,0.972,0.02802,0.676,0.3242,0.2751,0.725,0.975,0.0248,0.74,0.2598
2473.jpg,20.579856872558594,0.8452155590057373,0.03114,0.9688,0.8457,0.154,0.728,0.272,0.7217,0.2783,0.82,0.18,0.973,0.02676,0.3345,0.6655,0.4377,0.562,0.996,0.003708,0.6724,0.3276
2474.jpg,17.810651779174805,0.66297447681427,0.4417,0.558,0.8965,0.10376,0.655,0.3452,0.2043,0.796,0.4495,0.551,0.842,0.1582,0.5273,0.4727,0.04272,0.9575,0.813,0.1871,0.84,0.1603
2475.jpg,21.683773040771484,0.811858594417572,0.02676,0.973,0.535,0.4648,0.6655,0.3345,0.3774,0.6226,0.2815,0.7188,0.948,0.05185,0.212,0.788,0.4883,0.5117,0.982,0.01799,0.604,0.396
2476.jpg,22.811351776123047,0.8599793910980225,0.1312,0.8687,0.906,0.094,0.7026,0.2974,0.984,0.01616,0.915,0.0851,0.905,0.09534,0.2974,0.7026,0.1312,0.8687,0.9683,0.03162,0.772,0.2281
2477.jpg,21.143844604492188,0.7640102505683899,0.09534,0.905,0.2847,0.7153,0.4226,0.5776,0.154,0.8457,0.813,0.1871,0.9546,0.04535,0.615,0.385,0.0827,0.9175,0.662,0.3381,0.637,0.363
2478.jpg,20.708702087402344,0.7419450283050537,0.4805,0.5195,0.9795,0.02034,0.848,0.152,0.8438,0.1561,0.902,0.0981,0.906,0.094,0.248,0.752,0.496,0.504,0.893,0.1067,0.788,0.212
2479.jpg,20.382003784179688,0.8426665663719177,0.1461,0.854,0.2069,0.793,0.4226,0.5776,0.1603,0.84,0.381,0.6187,0.8613,0.1384,0.1624,0.8374,0.5273,0.4727,0.9844,0.01567,0.5,0.5
2480.jpg,18.796789169311523,0.8889771103858948,0.1009,0.899,0.728,0.272,0.4922,0.508,0.012825,0.9873,0.06464,0.9355,0.7217,0.2783,0.772,0.2281,0.04025,0.96,0.945,0.055,0.2422,0.758
2481.jpg,21.503427505493164,0.8389671444892883,0.04672,0.953,0.94,0.0601,0.8633,0.1366,0.74,0.2598,0.8174,0.1824,0.9834,0.01666,0.2847,0.7153,0.248,0.752,0.8633,0.1366,0.785,0.2147
2482.jpg,18.03382110595703,0.7125750780105591,0.0876,0.9126,0.967,0.03308,0.876,0.1242,0.551,0.4495,0.63,0.37,0.9126,0.0876,0.3242,0.676,0.1848,0.8154,0.953,0.04672,0.785,0.2147
2483.jpg,22.311969757080078,0.8397952914237976,0.1023,0.8975,0.9746,0.02556,0.946,0.0542,0.8774,0.1225,0.8916,0.1082,0.9253,0.07477,0.1896,0.8105,0.2942,0.7056,0.9253,0.07477,0.78,0.22
2484.jpg,20.35796356201172,0.8331137895584106,0.808,0.1919,0.953,0.04672,0.905,0.09534,0.966,0.0341,0.7056,0.2942,0.78,0.22,0.6333,0.3667,0.755,0.2451,0.9863,0.01363,0.686,0.314
2485.jpg,22.789533615112305,0.8125244975090027,0.1052,0.895,0.2878,0.7124,0.3381,0.662,0.01666,0.9834,0.0237,0.976,0.803,0.1968,0.6406,0.3594,0.1733,0.8267,0.7983,0.2018,0.2451,0.755
2486.jpg,20.60900115966797,0.8404611349105835,0.4456,0.5547,0.731,0.269,0.7124,0.2878,0.272,0.728,0.05185,0.948,0.6,0.4,0.7026,0.2974,0.929,0.07056,0.998,0.00202,0.22,0.78
2487.jpg,21.65177345275879,0.8212547302246094,0.02931,0.9707,0.89,0.1097,0.4263,0.5737,0.4072,0.593,0.699,0.3008,0.99,0.00971,0.3345,0.6655,0.1366,0.8633,0.8823,0.11755,0.626,0.3738
2488.jpg,20.67618751525879,0.7846423983573914,0.2783,0.7217,0.508,0.4922,0.7607,0.2394,0.3774,0.6226,0.4495,0.551,0.939,0.06097,0.3208,0.679,0.3486,0.6514,0.9775,0.02263,0.543,0.457
2490.jpg,21.83957290649414,0.8251246213912964,0.0967,0.9033,0.8105,0.1896,0.457,0.543,0.331,0.669,0.679,0.3208,0.955,0.04468,0.212,0.788,0.08154,0.9185,0.9126,0.0876,0.858,0.1422
2491.jpg,19.138628005981445,0.6628060936927795,0.6,0.4,0.9614,0.03845,0.743,0.2568,0.921,0.0792,0.9033,0.0967,0.9766,0.02333,0.2942,0.7056,0.37,0.63,0.893,0.1067,0.84,0.1603
2492.jpg,19.90043830871582,0.7061229348182678,0.02518,0.9746,0.9136,0.0863,0.876,0.1242,0.8057,0.1943,0.7637,0.2366,0.96,0.04025,0.4456,0.5547,0.504,0.496,0.9487,0.0511,0.7744,0.2255
2493.jpg,20.41236114501953,0.7512261867523193,0.558,0.4417,0.9517,0.04813,0.2281,0.772,0.2394,0.7607,0.2394,0.7607,0.808,0.1919,0.3174,0.6826,0.7026,0.2974,0.997,0.002758,0.57,0.4302
2494.jpg,15.170289039611816,0.6361870765686035,0.04535,0.9546,0.801,0.1993,0.6074,0.3923,0.06757,0.9326,0.1848,0.8154,0.8887,0.11127,0.1052,0.895,0.626,0.3738,0.99,0.00986,0.558,0.4417
2495.jpg,19.79537010192871,0.7674855589866638,0.2281,0.772,0.8174,0.1824,0.7026,0.2974,0.1919,0.808,0.4263,0.5737,0.959,0.04083,0.3381,0.662,0.212,0.788,0.9326,0.06757,0.788,0.212
2496.jpg,22.845491409301758,0.7886139154434204,0.1755,0.824,0.967,0.03308,0.785,0.2147,0.461,0.539,0.74,0.2598,0.988,0.01224,0.551,0.4495,0.2422,0.758,0.981,0.01912,0.755,0.2451
