image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Accurate and Natural Color Representation,"Inaccurate, Artifact and uncomfortable Color Cast","Harmonious, Suitable, and Aesthetically Pleasing Color Representation","Distorted, Unfitting, and Visually Displeasing Color Cast",Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects,Richly detailed, Blurry and indistinct,Sharp Aquatic Details,Blurred Movement,Natural Ambient Light,Artificial Light
2345.jpg,23.57249641418457,0.9019840359687805,0.637,0.363,0.829,0.171,0.648,0.3523,0.6406,0.3594,0.8457,0.154,0.856,0.1442,0.10376,0.8965,0.10376,0.8965,0.951,0.04886,0.749,0.251
2346.jpg,20.601869583129883,0.8341063261032104,0.1442,0.856,0.2043,0.796,0.3416,0.658,0.9546,0.04535,0.8613,0.1384,0.9326,0.06757,0.03622,0.964,0.3416,0.658,0.9634,0.03677,0.693,0.3074
2347.jpg,24.072742462158203,0.9020561575889587,0.2095,0.7905,0.963,0.03732,0.9443,0.05582,0.992,0.007935,0.984,0.01616,0.856,0.1442,0.248,0.752,0.644,0.3557,0.9805,0.01971,0.8857,0.1144
2348.jpg,19.80733871459961,0.8184954524040222,0.2338,0.766,0.8965,0.10376,0.3416,0.658,0.85,0.15,0.662,0.3381,0.593,0.4072,0.1366,0.8633,0.658,0.3416,0.9746,0.02556,0.752,0.248
2349.jpg,20.318645477294922,0.7923371195793152,0.251,0.749,0.928,0.0716,0.9194,0.0804,0.9966,0.003325,0.9966,0.003483,0.9893,0.01082,0.248,0.752,0.381,0.6187,0.948,0.05185,0.8726,0.1277
2350.jpg,19.381500244140625,0.8434485197067261,0.0346,0.9653,0.1943,0.8057,0.1348,0.865,0.5234,0.4766,0.8965,0.10376,0.9087,0.0914,0.852,0.1481,0.381,0.6187,0.867,0.1329,0.752,0.248
2351.jpg,16.182960510253906,0.7600800395011902,0.1348,0.865,0.86,0.1404,0.6655,0.3345,0.752,0.248,0.8823,0.11755,0.976,0.0237,0.4377,0.562,0.0981,0.902,0.8335,0.1666,0.8354,0.1646
2352.jpg,20.743328094482422,0.6972407102584839,0.0666,0.9336,0.803,0.1968,0.539,0.461,0.9424,0.0575,0.899,0.1009,0.9497,0.05032,0.1192,0.881,0.3738,0.626,0.9326,0.06757,0.746,0.254
2353.jpg,17.33213233947754,0.8064724802970886,0.7827,0.2173,0.615,0.385,0.4534,0.547,0.8687,0.1312,0.906,0.094,0.803,0.1968,0.0804,0.9194,0.1242,0.876,0.699,0.3008,0.669,0.331
2354.jpg,20.505603790283203,0.7430275082588196,0.03114,0.9688,0.725,0.2751,0.8633,0.1366,0.9136,0.0863,0.8457,0.154,0.9316,0.06854,0.02065,0.9795,0.4727,0.5273,0.96,0.04025,0.57,0.4302
2355.jpg,18.779356002807617,0.8220900893211365,0.2069,0.793,0.772,0.2281,0.2878,0.7124,0.543,0.457,0.381,0.6187,0.6333,0.3667,0.0888,0.911,0.5,0.5,0.97,0.02975,0.535,0.4648
2356.jpg,16.855234146118164,0.8355211019515991,0.1225,0.8774,0.9497,0.05032,0.9004,0.0995,0.959,0.04083,0.989,0.01116,0.9497,0.05032,0.504,0.496,0.0851,0.915,0.813,0.1871,0.8633,0.1366
2357.jpg,18.082521438598633,0.7843538522720337,0.1404,0.86,0.7153,0.2847,0.7026,0.2974,0.596,0.4036,0.803,0.1968,0.95,0.0496,0.10376,0.8965,0.1052,0.895,0.9097,0.0901,0.734,0.2659
2358.jpg,22.21245765686035,0.8504160642623901,0.0863,0.9136,0.858,0.1422,0.824,0.1755,0.801,0.1993,0.953,0.04672,0.984,0.0159,0.2018,0.7983,0.0981,0.902,0.858,0.1422,0.7773,0.2227
2359.jpg,19.749174118041992,0.7446542978286743,0.0927,0.907,0.938,0.0619,0.8105,0.1896,0.942,0.05835,0.9604,0.03964,0.9736,0.02635,0.094,0.906,0.0496,0.95,0.801,0.1993,0.749,0.251
2360.jpg,20.92351531982422,0.7599555850028992,0.1968,0.803,0.8374,0.1624,0.566,0.434,0.9683,0.03162,0.923,0.07697,0.8267,0.1733,0.06097,0.939,0.2095,0.7905,0.9727,0.02718,0.596,0.4036
2361.jpg,19.802553176879883,0.7736411094665527,0.06097,0.939,0.746,0.254,0.589,0.4111,0.921,0.0792,0.964,0.03622,0.9443,0.05582,0.11127,0.8887,0.2018,0.7983,0.8633,0.1366,0.696,0.304
2362.jpg,13.747213363647461,0.7025527358055115,0.251,0.749,0.7153,0.2847,0.593,0.4072,0.5776,0.4226,0.269,0.731,0.755,0.2451,0.3174,0.6826,0.637,0.363,0.9834,0.0164,0.461,0.539
2363.jpg,20.81381607055664,0.7738202810287476,0.01772,0.9824,0.2227,0.7773,0.154,0.8457,0.543,0.457,0.808,0.1919,0.907,0.0927,0.1943,0.8057,0.396,0.604,0.921,0.0792,0.7827,0.2173
2364.jpg,22.965023040771484,0.85028475522995,0.04602,0.954,0.696,0.304,0.263,0.7373,0.381,0.6187,0.3774,0.6226,0.7827,0.2173,0.0851,0.915,0.5273,0.4727,0.971,0.02887,0.551,0.4495
2365.jpg,21.22335433959961,0.8192728161811829,0.10376,0.8965,0.808,0.1919,0.8457,0.154,0.987,0.01302,0.9746,0.02518,0.9775,0.0223,0.05582,0.9443,0.314,0.686,0.967,0.03308,0.824,0.1755
2366.jpg,19.813678741455078,0.816027820110321,0.0927,0.907,0.953,0.04672,0.7217,0.2783,0.9883,0.011505,0.9966,0.003325,0.9937,0.00639,0.1871,0.813,0.1561,0.8438,0.693,0.3074,0.8354,0.1646
2367.jpg,18.302820205688477,0.7481127381324768,0.0248,0.975,0.1919,0.808,0.212,0.788,0.2281,0.772,0.0851,0.915,0.7827,0.2173,0.1312,0.8687,0.01001,0.9897,0.4922,0.508,0.3923,0.6074
2368.jpg,23.09930992126465,0.8080059289932251,0.02443,0.9756,0.589,0.4111,0.1097,0.89,0.699,0.3008,0.842,0.1582,0.8267,0.1733,0.2659,0.734,0.662,0.3381,0.9863,0.01363,0.5156,0.4844
2369.jpg,18.89093780517578,0.7826594114303589,0.01854,0.9814,0.7983,0.2018,0.829,0.171,0.966,0.0341,0.968,0.0321,0.955,0.04468,0.3667,0.6333,0.2422,0.758,0.865,0.1348,0.803,0.1968
2370.jpg,18.772714614868164,0.8334100842475891,0.0346,0.9653,0.964,0.03622,0.958,0.04208,0.9546,0.04535,0.902,0.0981,0.8975,0.1023,0.4417,0.558,0.566,0.434,0.899,0.1009,0.813,0.1871
2371.jpg,21.960643768310547,0.8629608750343323,0.1733,0.8267,0.272,0.728,0.0901,0.9097,0.457,0.543,0.5,0.5,0.9097,0.0901,0.363,0.637,0.02887,0.971,0.152,0.848,0.4263,0.5737
2372.jpg,18.172931671142578,0.77292799949646,0.0901,0.9097,0.18,0.82,0.1919,0.808,0.1225,0.8774,0.0901,0.9097,0.938,0.0619,0.2815,0.7188,0.3594,0.6406,0.981,0.01883,0.566,0.434
2373.jpg,19.59946632385254,0.7548860311508179,0.6655,0.3345,0.9795,0.02034,0.9497,0.05032,0.9966,0.003376,0.994,0.006004,0.974,0.02596,0.1366,0.8633,0.269,0.731,0.803,0.1968,0.852,0.1481
2374.jpg,17.39859962463379,0.7894054651260376,0.1312,0.8687,0.154,0.8457,0.3486,0.6514,0.4111,0.589,0.2069,0.793,0.679,0.3208,0.055,0.945,0.7744,0.2255,0.9746,0.02518,0.2095,0.7905
2375.jpg,19.63539695739746,0.8039054870605469,0.2783,0.7217,0.785,0.2147,0.4,0.6,0.7124,0.2878,0.9126,0.0876,0.865,0.1348,0.0804,0.9194,0.1067,0.893,0.9194,0.0804,0.803,0.1968
2376.jpg,21.12702178955078,0.7667773365974426,0.126,0.874,0.808,0.1919,0.535,0.4648,0.743,0.2568,0.0876,0.9126,0.7744,0.2255,0.2568,0.743,0.396,0.604,0.7827,0.2173,0.6655,0.3345
2377.jpg,20.041654586791992,0.8177238702774048,0.1688,0.831,0.78,0.22,0.9336,0.0666,0.9546,0.04535,0.8774,0.1225,0.796,0.2043,0.2568,0.743,0.585,0.4148,0.937,0.0628,0.749,0.251
2378.jpg,19.090009689331055,0.8082892894744873,0.02298,0.977,0.4111,0.589,0.858,0.1422,0.3887,0.6113,0.1192,0.881,0.842,0.1582,0.3074,0.693,0.9272,0.07263,0.997,0.002758,0.3008,0.699
2379.jpg,15.404865264892578,0.7143874168395996,0.5737,0.4263,0.8267,0.1733,0.2942,0.7056,0.5273,0.4727,0.693,0.3074,0.975,0.0248,0.1848,0.8154,0.07367,0.9263,0.8975,0.1023,0.6074,0.3923
2380.jpg,15.749784469604492,0.8327881693840027,0.2281,0.772,0.9585,0.04147,0.7188,0.2815,0.961,0.03906,0.9526,0.04742,0.947,0.0534,0.1755,0.824,0.152,0.848,0.9604,0.03964,0.637,0.363
2381.jpg,18.956174850463867,0.9290008544921875,0.304,0.696,0.7217,0.2783,0.74,0.2598,0.1128,0.887,0.1733,0.8267,0.852,0.1481,0.8267,0.1733,0.876,0.1242,0.9985,0.001649,0.6187,0.381
2382.jpg,18.27092742919922,0.7311721444129944,0.3242,0.676,0.5156,0.4844,0.63,0.37,0.9004,0.0995,0.8354,0.1646,0.7607,0.2394,0.04742,0.9526,0.4805,0.5195,0.911,0.0888,0.5273,0.4727
2383.jpg,20.811952590942383,0.8044428825378418,0.0792,0.921,0.291,0.709,0.2338,0.766,0.9844,0.01567,0.9175,0.0827,0.8965,0.10376,0.0666,0.9336,0.4377,0.562,0.854,0.1461,0.709,0.291
2384.jpg,19.300582885742188,0.8340520262718201,0.01302,0.987,0.7124,0.2878,0.7056,0.2942,0.3738,0.626,0.508,0.4922,0.905,0.09534,0.848,0.152,0.769,0.231,0.993,0.006905,0.644,0.3557
2385.jpg,20.222131729125977,0.8907442092895508,0.1348,0.865,0.2568,0.743,0.11597,0.8843,0.0666,0.9336,0.2095,0.7905,0.4534,0.547,0.5547,0.4456,0.01883,0.981,0.3887,0.6113,0.3774,0.6226
2386.jpg,18.33727264404297,0.8437540531158447,0.0901,0.9097,0.9194,0.0804,0.504,0.496,0.876,0.1242,0.982,0.01826,0.989,0.01116,0.1422,0.858,0.0901,0.9097,0.551,0.4495,0.734,0.2659
2387.jpg,19.004304885864258,0.8658295273780823,0.1481,0.852,0.3416,0.658,0.4,0.6,0.461,0.539,0.1755,0.824,0.856,0.1442,0.37,0.63,0.593,0.4072,0.9863,0.01363,0.7153,0.2847
2388.jpg,19.345922470092773,0.7600998282432556,0.1404,0.86,0.74,0.2598,0.615,0.385,0.9575,0.04272,0.658,0.3416,0.82,0.18,0.05664,0.9434,0.5156,0.4844,0.978,0.02194,0.504,0.496
2389.jpg,20.375030517578125,0.7237900495529175,0.18,0.82,0.7637,0.2366,0.6187,0.381,0.6406,0.3594,0.2598,0.74,0.9136,0.0863,0.152,0.848,0.152,0.848,0.615,0.385,0.589,0.4111
2390.jpg,20.959598541259766,0.8283475637435913,0.3345,0.6655,0.6113,0.3887,0.3174,0.6826,0.615,0.385,0.3074,0.693,0.94,0.0601,0.3594,0.6406,0.626,0.3738,0.994,0.005913,0.676,0.3242
2391.jpg,21.441865921020508,0.8490121960639954,0.05664,0.9434,0.4111,0.589,0.304,0.696,0.728,0.272,0.4805,0.5195,0.981,0.01883,0.2043,0.796,0.0542,0.946,0.8687,0.1312,0.593,0.4072
2392.jpg,18.96848487854004,0.7463939189910889,0.5117,0.4883,0.939,0.06097,0.966,0.0341,0.9844,0.01543,0.958,0.04208,0.852,0.1481,0.1225,0.8774,0.6113,0.3887,0.9487,0.0511,0.793,0.2069
2393.jpg,14.255017280578613,0.618293046951294,0.3557,0.644,0.956,0.044,0.86,0.1404,0.991,0.00871,0.961,0.03906,0.95,0.0496,0.272,0.728,0.248,0.752,0.9097,0.0901,0.758,0.2422
2394.jpg,19.19910430908203,0.7811715006828308,0.749,0.251,0.9126,0.0876,0.8105,0.1896,0.7773,0.2227,0.5117,0.4883,0.887,0.1128,0.1666,0.8335,0.4456,0.5547,0.9717,0.02844,0.4263,0.5737
2395.jpg,18.123573303222656,0.7422921657562256,0.006004,0.994,0.5156,0.4844,0.696,0.304,0.899,0.1009,0.4534,0.547,0.5117,0.4883,0.0914,0.9087,0.212,0.788,0.9473,0.0526,0.679,0.3208
2396.jpg,20.694820404052734,0.8762127161026001,0.662,0.3381,0.951,0.04886,0.8887,0.11127,0.937,0.0628,0.9883,0.01187,0.98,0.02002,0.1871,0.813,0.02759,0.9727,0.7026,0.2974,0.758,0.2422
2397.jpg,15.339555740356445,0.728149950504303,0.3887,0.6113,0.269,0.731,0.05185,0.948,0.4148,0.585,0.1192,0.881,0.2451,0.755,0.7026,0.2974,0.6895,0.3108,0.991,0.00871,0.3174,0.6826
2398.jpg,20.320480346679688,0.7711225152015686,0.1097,0.89,0.8613,0.1384,0.74,0.2598,0.965,0.03516,0.969,0.03067,0.9746,0.02556,0.539,0.461,0.08386,0.916,0.788,0.212,0.699,0.3008
2399.jpg,16.671232223510742,0.7291640639305115,0.2366,0.7637,0.5273,0.4727,0.1688,0.831,0.9727,0.02759,0.902,0.0981,0.82,0.18,0.1023,0.8975,0.6724,0.3276,0.929,0.07056,0.396,0.604
2400.jpg,21.525720596313477,0.8379672765731812,0.4688,0.5312,0.6113,0.3887,0.644,0.3557,0.9795,0.02065,0.78,0.22,0.731,0.269,0.1461,0.854,0.2338,0.766,0.899,0.1009,0.5117,0.4883
2401.jpg,21.48275375366211,0.8721440434455872,0.6226,0.3774,0.951,0.04886,0.7026,0.2974,0.9424,0.0575,0.9272,0.07263,0.9253,0.07477,0.291,0.709,0.03906,0.961,0.829,0.171,0.785,0.2147
2402.jpg,18.07490348815918,0.8144086599349976,0.1192,0.881,0.813,0.1871,0.658,0.3416,0.981,0.01883,0.9365,0.0637,0.86,0.1404,0.1993,0.801,0.5737,0.4263,0.992,0.007812,0.9033,0.0967
2403.jpg,21.65085792541504,0.8772029876708984,0.626,0.3738,0.755,0.2451,0.6406,0.3594,0.984,0.01616,0.7637,0.2366,0.461,0.539,0.11127,0.8887,0.4766,0.5234,0.971,0.02887,0.4883,0.5117
2404.jpg,21.412961959838867,0.785493016242981,0.3667,0.6333,0.7744,0.2255,0.496,0.504,0.985,0.01495,0.928,0.0716,0.8335,0.1666,0.04468,0.955,0.637,0.363,0.9785,0.02162,0.5776,0.4226
2405.jpg,22.09961700439453,0.8469839692115784,0.7188,0.2815,0.655,0.3452,0.291,0.709,0.89,0.1097,0.796,0.2043,0.879,0.12085,0.1755,0.824,0.5,0.5,0.9854,0.01473,0.669,0.331
2406.jpg,18.295610427856445,0.6748321056365967,0.6226,0.3774,0.976,0.0237,0.9746,0.02518,0.9653,0.0346,0.962,0.0379,0.94,0.0601,0.1067,0.893,0.589,0.4111,0.986,0.01406,0.4922,0.508
2407.jpg,19.491168975830078,0.7402346730232239,0.0145,0.9854,0.6333,0.3667,0.396,0.604,0.1993,0.801,0.2281,0.772,0.772,0.2281,0.1919,0.808,0.0619,0.938,0.9272,0.07263,0.696,0.304
2408.jpg,22.258901596069336,0.8619608879089355,0.4036,0.596,0.551,0.4495,0.1919,0.808,0.7773,0.2227,0.728,0.272,0.7124,0.2878,0.4,0.6,0.4302,0.57,0.9336,0.0666,0.566,0.434
2409.jpg,20.23958396911621,0.7790740728378296,0.231,0.769,0.9824,0.01744,0.89,0.1097,0.9795,0.02065,0.9937,0.00629,0.9854,0.01473,0.1082,0.8916,0.1603,0.84,0.854,0.1461,0.7983,0.2018
2410.jpg,18.035890579223633,0.7519212961196899,0.04083,0.959,0.8174,0.1824,0.89,0.1097,0.967,0.03308,0.829,0.171,0.86,0.1404,0.396,0.604,0.669,0.331,0.928,0.0716,0.709,0.291
2411.jpg,20.094106674194336,0.8173803091049194,0.539,0.461,0.959,0.04083,0.852,0.1481,0.9585,0.04147,0.9263,0.07367,0.96,0.04025,0.1312,0.8687,0.1023,0.8975,0.923,0.07697,0.801,0.1993
2412.jpg,16.360578536987305,0.7679489254951477,0.11597,0.8843,0.7827,0.2173,0.3074,0.693,0.5776,0.4226,0.626,0.3738,0.803,0.1968,0.3174,0.6826,0.2173,0.7827,0.8154,0.1848,0.5,0.5
2413.jpg,23.234046936035156,0.8466900587081909,0.08154,0.9185,0.769,0.231,0.566,0.434,0.785,0.2147,0.8438,0.1561,0.9126,0.0876,0.055,0.945,0.5195,0.4805,0.982,0.01826,0.699,0.3008
2414.jpg,17.216136932373047,0.8545979857444763,0.231,0.769,0.9434,0.05664,0.749,0.251,0.6113,0.3887,0.254,0.746,0.7827,0.2173,0.535,0.4648,0.3242,0.676,0.966,0.0341,0.658,0.3416
2415.jpg,21.761138916015625,0.849502444267273,0.02931,0.9707,0.5156,0.4844,0.6187,0.381,0.6826,0.3174,0.8354,0.1646,0.9087,0.0914,0.2281,0.772,0.248,0.752,0.902,0.0981,0.543,0.457
2416.jpg,19.33201026916504,0.6993201375007629,0.0656,0.9346,0.874,0.126,0.813,0.1871,0.9785,0.02162,0.9907,0.00927,0.9194,0.0804,0.2942,0.7056,0.1943,0.8057,0.856,0.1442,0.824,0.1755
2417.jpg,17.242673873901367,0.8636765480041504,0.02065,0.9795,0.8438,0.1561,0.7983,0.2018,0.2659,0.734,0.1422,0.858,0.5737,0.4263,0.6514,0.3486,0.9565,0.04337,1.0,0.0001253,0.734,0.2659
2418.jpg,15.8690824508667,0.8354738354682922,0.04083,0.959,0.9346,0.0656,0.766,0.2338,0.7744,0.2255,0.9795,0.02065,0.988,0.01224,0.07056,0.929,0.04272,0.9575,0.589,0.4111,0.7188,0.2815
2419.jpg,21.675390243530273,0.8395310640335083,0.596,0.4036,0.796,0.2043,0.3887,0.6113,0.962,0.0379,0.9087,0.0914,0.876,0.1242,0.0995,0.9004,0.3557,0.644,0.967,0.03308,0.8105,0.1896
2420.jpg,19.564172744750977,0.7665656805038452,0.1422,0.858,0.8887,0.11127,0.785,0.2147,0.8267,0.1733,0.9517,0.04813,0.976,0.0237,0.1561,0.8438,0.03568,0.9644,0.6,0.4,0.57,0.4302
2421.jpg,17.618915557861328,0.7691068649291992,0.8335,0.1666,0.8823,0.11755,0.3523,0.648,0.9565,0.04337,0.699,0.3008,0.975,0.0248,0.15,0.85,0.2366,0.7637,0.9175,0.0827,0.709,0.291
2422.jpg,17.085546493530273,0.7733917236328125,0.5,0.5,0.6113,0.3887,0.4263,0.5737,0.9424,0.0575,0.637,0.363,0.4226,0.5776,0.434,0.566,0.1561,0.8438,0.9136,0.0863,0.5273,0.4727
2423.jpg,20.646759033203125,0.9005082249641418,0.1624,0.8374,0.962,0.0379,0.655,0.3452,0.749,0.251,0.662,0.3381,0.887,0.1128,0.2069,0.793,0.596,0.4036,0.9966,0.003376,0.4534,0.547
2424.jpg,20.1774959564209,0.8557326197624207,0.0326,0.9673,0.923,0.07697,0.7827,0.2173,0.977,0.02298,0.9893,0.01082,0.9766,0.02333,0.2942,0.7056,0.1442,0.856,0.8687,0.1312,0.803,0.1968
2425.jpg,19.867252349853516,0.7966063022613525,0.03732,0.963,0.8354,0.1646,0.731,0.269,0.858,0.1422,0.5273,0.4727,0.8223,0.1779,0.251,0.749,0.1646,0.8354,0.8823,0.11755,0.743,0.2568
2426.jpg,14.451737403869629,0.774768054485321,0.1294,0.8706,0.57,0.4302,0.2338,0.766,0.06757,0.9326,0.1779,0.8223,0.906,0.094,0.3416,0.658,0.0804,0.9194,0.7827,0.2173,0.4534,0.547
2427.jpg,19.657474517822266,0.79341721534729,0.05664,0.9434,0.8857,0.1144,0.842,0.1582,0.8105,0.1896,0.8438,0.1561,0.9316,0.06854,0.3074,0.693,0.0927,0.907,0.9487,0.0511,0.785,0.2147
2428.jpg,21.362777709960938,0.8878329396247864,0.01017,0.9897,0.363,0.637,0.858,0.1422,0.551,0.4495,0.07477,0.9253,0.9185,0.08154,0.788,0.212,0.948,0.05185,0.9966,0.00365,0.3887,0.6113
2429.jpg,16.328662872314453,0.7553292512893677,0.2338,0.766,0.922,0.07806,0.585,0.4148,0.977,0.02298,0.981,0.01883,0.9795,0.02034,0.1023,0.8975,0.1082,0.8916,0.7827,0.2173,0.785,0.2147
2430.jpg,15.731636047363281,0.7653939723968506,0.6226,0.3774,0.874,0.126,0.269,0.731,0.547,0.4534,0.7056,0.2942,0.725,0.2751,0.63,0.37,0.8706,0.1294,0.996,0.003944,0.589,0.4111
2431.jpg,17.218626022338867,0.7927069067955017,0.03677,0.9634,0.8457,0.154,0.8438,0.1561,0.955,0.04468,0.9717,0.02844,0.9854,0.01473,0.3738,0.626,0.2366,0.7637,0.9434,0.05664,0.7637,0.2366
2432.jpg,17.452045440673828,0.7053773403167725,0.09534,0.905,0.679,0.3208,0.8057,0.1943,0.971,0.02887,0.96,0.04025,0.987,0.01322,0.05032,0.9497,0.676,0.3242,0.9707,0.02931,0.813,0.1871
2433.jpg,19.772769927978516,0.7270355224609375,0.6406,0.3594,0.956,0.044,0.803,0.1968,0.9663,0.0336,0.9863,0.01385,0.9717,0.02844,0.1442,0.856,0.4226,0.5776,0.9937,0.006588,0.7905,0.2095
2434.jpg,19.3759708404541,0.7335923314094543,0.4,0.6,0.981,0.01912,0.9517,0.04813,0.998,0.001957,0.9917,0.008316,0.9727,0.02759,0.212,0.788,0.434,0.566,0.881,0.1192,0.893,0.1067
2435.jpg,22.506067276000977,0.8536251187324524,0.803,0.1968,0.8267,0.1733,0.3774,0.6226,0.8354,0.1646,0.86,0.1404,0.8887,0.11127,0.1896,0.8105,0.2815,0.7188,0.9766,0.02333,0.8354,0.1646
2436.jpg,18.614898681640625,0.7799172401428223,0.06757,0.9326,0.6113,0.3887,0.2659,0.734,0.2095,0.7905,0.86,0.1404,0.858,0.1422,0.0863,0.9136,0.1404,0.86,0.769,0.231,0.7056,0.2942
2437.jpg,12.835881233215332,0.8248213529586792,0.1755,0.824,0.2366,0.7637,0.5776,0.4226,0.0914,0.9087,0.3242,0.676,0.902,0.0981,0.3557,0.644,0.09534,0.905,0.734,0.2659,0.5273,0.4727
2438.jpg,21.854291915893555,0.8528331518173218,0.5312,0.4688,0.5815,0.4187,0.1481,0.852,0.7637,0.2366,0.74,0.2598,0.824,0.1755,0.3774,0.6226,0.3242,0.676,0.9663,0.0336,0.6655,0.3345
2439.jpg,15.694801330566406,0.7809101939201355,0.0888,0.911,0.7056,0.2942,0.5312,0.4688,0.4456,0.5547,0.212,0.788,0.6895,0.3108,0.1943,0.8057,0.8726,0.1277,0.9985,0.001432,0.5,0.5
2440.jpg,18.8101806640625,0.7600352764129639,0.3416,0.658,0.954,0.04602,0.9863,0.01343,0.946,0.0542,0.793,0.2069,0.953,0.04672,0.07587,0.9243,0.893,0.1067,0.9956,0.0044,0.644,0.3557
2441.jpg,20.69902801513672,0.7681747674942017,0.693,0.3074,0.969,0.03067,0.928,0.0716,0.9946,0.005386,0.978,0.02194,0.911,0.0888,0.0914,0.9087,0.304,0.696,0.946,0.0542,0.829,0.171
2442.jpg,22.400108337402344,0.8404363989830017,0.0346,0.9653,0.78,0.22,0.6187,0.381,0.965,0.03516,0.923,0.07697,0.937,0.0628,0.1294,0.8706,0.2568,0.743,0.709,0.291,0.676,0.3242
2443.jpg,22.115949630737305,0.7315534353256226,0.1144,0.8857,0.9585,0.04147,0.907,0.0927,0.984,0.0159,0.9697,0.03021,0.969,0.03067,0.11597,0.8843,0.2069,0.793,0.921,0.0792,0.881,0.1192
2444.jpg,17.46604347229004,0.7684613466262817,0.01133,0.989,0.7153,0.2847,0.6406,0.3594,0.9087,0.0914,0.7056,0.2942,0.589,0.4111,0.1082,0.8916,0.1688,0.831,0.8154,0.1848,0.547,0.4534
2445.jpg,21.664539337158203,0.8053721189498901,0.3242,0.676,0.9707,0.02931,0.9473,0.0526,0.9634,0.03677,0.942,0.05835,0.9756,0.02443,0.1666,0.8335,0.248,0.752,0.902,0.0981,0.848,0.152
2446.jpg,20.771093368530273,0.7231493592262268,0.8174,0.1824,0.854,0.1461,0.7744,0.2255,0.953,0.04672,0.7056,0.2942,0.7026,0.2974,0.0656,0.9346,0.3208,0.679,0.9575,0.04272,0.7637,0.2366
2447.jpg,17.504369735717773,0.7166939377784729,0.4883,0.5117,0.9175,0.0827,0.938,0.0619,0.9756,0.02443,0.758,0.2422,0.923,0.07697,0.1144,0.8857,0.615,0.385,0.9883,0.01187,0.725,0.2751
2448.jpg,17.921342849731445,0.7918221950531006,0.3276,0.6724,0.893,0.1067,0.0927,0.907,0.867,0.1329,0.8335,0.1666,0.604,0.396,0.12085,0.879,0.539,0.461,0.9854,0.01473,0.4187,0.5815
2449.jpg,17.059778213500977,0.8379471302032471,0.02518,0.9746,0.604,0.396,0.6226,0.3774,0.3557,0.644,0.3208,0.679,0.4805,0.5195,0.4766,0.5234,0.865,0.1348,0.9365,0.0637,0.3416,0.658
2450.jpg,18.57978630065918,0.8432262539863586,0.0237,0.976,0.9346,0.0656,0.82,0.18,0.831,0.1688,0.9565,0.04337,0.9316,0.06854,0.304,0.696,0.02887,0.971,0.676,0.3242,0.8726,0.1277
2451.jpg,14.016996383666992,0.6710200309753418,0.3523,0.648,0.876,0.1242,0.941,0.0592,0.998,0.001957,0.9893,0.01082,0.89,0.1097,0.254,0.746,0.272,0.728,0.766,0.2338,0.876,0.1242
2452.jpg,20.261335372924805,0.7857084274291992,0.03964,0.9604,0.954,0.04602,0.921,0.0792,0.981,0.01883,0.9824,0.01744,0.9644,0.03568,0.1404,0.86,0.2659,0.734,0.921,0.0792,0.7983,0.2018
2453.jpg,18.124126434326172,0.7927322387695312,0.5117,0.4883,0.899,0.1009,0.0575,0.9424,0.8457,0.154,0.8633,0.1366,0.562,0.4377,0.1277,0.8726,0.547,0.4534,0.9873,0.01263,0.4036,0.596
2454.jpg,16.455028533935547,0.7902870774269104,0.1993,0.801,0.9565,0.04337,0.856,0.1442,0.9883,0.011505,0.987,0.01322,0.984,0.0159,0.1348,0.865,0.304,0.696,0.766,0.2338,0.7773,0.2227
2455.jpg,20.845205307006836,0.7600464224815369,0.0526,0.9473,0.4805,0.5195,0.4648,0.535,0.8374,0.1624,0.272,0.728,0.769,0.231,0.796,0.2043,0.6826,0.3174,0.9263,0.07367,0.5234,0.4766
2456.jpg,21.359027862548828,0.741910457611084,0.1366,0.8633,0.3381,0.662,0.22,0.78,0.596,0.4036,0.5156,0.4844,0.95,0.0496,0.07056,0.929,0.4187,0.5815,0.937,0.0628,0.5117,0.4883
2457.jpg,16.370878219604492,0.7634508609771729,0.1023,0.8975,0.04468,0.955,0.2422,0.758,0.2095,0.7905,0.1052,0.895,0.743,0.2568,0.0496,0.95,0.4417,0.558,0.9175,0.0827,0.314,0.686
2458.jpg,14.07024097442627,0.6328380107879639,0.1603,0.84,0.3738,0.626,0.6074,0.3923,0.78,0.22,0.5117,0.4883,0.6333,0.3667,0.4111,0.589,0.2878,0.7124,0.8965,0.10376,0.658,0.3416
2459.jpg,20.796125411987305,0.7742221355438232,0.363,0.637,0.5737,0.4263,0.585,0.4148,0.9727,0.02718,0.959,0.04083,0.946,0.0542,0.0619,0.938,0.457,0.543,0.947,0.0534,0.7905,0.2095
2460.jpg,19.344892501831055,0.7555355429649353,0.2255,0.7744,0.9126,0.0876,0.8174,0.1824,0.254,0.746,0.6514,0.3486,0.6724,0.3276,0.1225,0.8774,0.05664,0.9434,0.9336,0.0666,0.596,0.4036
2461.jpg,19.034086227416992,0.7079499959945679,0.1067,0.893,0.8354,0.1646,0.8174,0.1824,0.989,0.01099,0.9697,0.03021,0.9717,0.02844,0.2069,0.793,0.6113,0.3887,0.9517,0.04813,0.858,0.1422
